group	size	logsize	score
ELF1_EGR1	10834424	29.001072615643416	0.0115
ELF1_ATF3	3803791	27.885518891390134	0.02144
ELF1_ATF3	6089525	28.396475915212832	0.01892
ELF1_ELF1	5799332	28.344347171159455	0.04471
ELF1_CEBPB	6756047	28.506820986366836	0.006253
ELF1_EGR1	784543	25.75776316616165	0.029960000000000004
ELF1_CEBPB	1094951	26.323293353236487	0.001551
ELF1_EGR1	3212811	27.69626418795559	0.022869999999999998
ELF1_CEBPB	4514841	28.074034497069547	0.00951
ELF1_EGR1	3421559	27.767275753841865	0.01991
ELF1_CEBPB	13418485	29.221882929930736	0.003394
ELF1_ELF1	9197877	28.83089389139427	0.03011
ELF1_ELF1	2719725	27.505301759726496	0.09394
ELF1_CEBPB	5847791	28.353243285643398	0.00625
ELF1_CEBPB	12133153	29.11812999661695	0.00476
ELF1_ATF3	914581	26.03429077787349	0.01095
ELF1_EGR1	2578282	27.443045650581084	0.02167
ELF1_ELF1	1433514	26.709317064865004	0.2177
ELF1_ATF3	570760	25.016083977790732	0.02317
ELF1_CEBPB	19376722	29.598155400267622	0.0027370000000000003
ELF1_BHLHE40	941203	26.082565485070063	0.01567
ELF1_CHD1	575967	25.042510616188316	0.006235
ELF1_BHLHE40	3817055	27.889381326803417	0.01403
ELF1_CHD1	2213378	27.261862609252333	0.003725
ELF1_CEBPB	6014943	28.383335649065828	0.004801
ELF1_CEBPB	31892826	30.10420658841757	0.005377000000000001
ELF1_BHLHE40	8635913	28.76507084990483	0.012969999999999999
ELF1_CEBPB	23390468	29.7898043839633	0.0021739999999999997
ELF1_CEBPB	6614074	28.4843158758561	0.007631999999999999
ELF1_CHD1	8254268	28.717763024521595	0.007141
ELF1_CEBPB	40428655	30.343882126714966	0.0020239999999999998
ELF1_BHLHE40	10636882	28.98200305682149	0.012740000000000001
ELF1_CEBPB	14868547	29.32730776564309	0.00398
ELF1_ATF3	5760919	28.337238637493606	0.006543000000000001
ELF1_CHD1	11301918	29.044803895346796	0.01105
ELF1_CHD1	6513102	28.46799620524952	0.01083
ELF1_ELF1	921492	26.047048452236815	0.1102
ELF1_ATF3	10149141	28.933300627627773	0.004242
ELF1_BHLHE40	22992344	29.772353911360497	0.007529999999999999
ELF1_CEBPB	1031169	26.23035055689301	0.0134
ELF1_ELF1	2077094	27.184780846340946	0.09875
TEAD4_CHD1	3359265	28.004301222895855	0.0004348
TEAD4_CHD1	4369711	28.30780756914077	0.0005376000000000001
TEAD4_JUND	3988934	28.203948868299577	0.016909999999999998
TEAD4_BHLHE40	854622	25.892623993904138	0.004525
TEAD4_NR3C1	626129	24.80642230520254	0.004635
TEAD4_EGR1	1988987	27.3486856595934	0.004521
TEAD4_NR3C1	1618570	27.06046037456919	0.01158
TEAD4_ATF3	862949	25.916480862173426	0.002242
TEAD4_ATF3	1104788	26.4380503301987	0.008799
TEAD4_ATF3	854602	25.892566003223227	0.005577
TEAD4_JUND	3581713	28.079468655825867	0.01066
TEAD4_NR3C1	1164334	26.533421770195478	0.0128
TEAD4_ELF1	4838258	28.42237281031911	0.001497
TEAD4_ELF1	3767836	28.138291400762398	0.003832
TEAD4_EGR1	2609199	27.698829980810903	0.002483
TEAD4_ELF1	3000045	27.869554658942384	0.006920999999999999
TEAD4_EGR1	4445122	28.327155798704933	0.00321
TEAD4_ATF3	2633816	27.710487111880152	0.01066
TEAD4_ATF3	2785591	27.77950393062426	0.023190000000000002
TEAD4_ELF1	2629225	27.708323373458555	0.01355
TEAD4_CEBPB	2742034	27.760179732816333	0.005871
TEAD4_JUND	5219715	28.506829984512095	0.02138
TEAD4_EGR1	690061	25.244189366340898	0.003198
TEAD4_TEAD4	6281526	28.71012851939532	0.013009999999999999
TEAD4_TEAD4	1976863	27.340455886753297	0.04602
TEAD4_CEBPB	3959247	28.19537956002531	0.004507
TEAD4_CEBPB	878739	25.960213513849524	0.00428
TEAD4_TEAD4	4976458	28.453801422302604	0.0218
TEAD4_EGR1	1277028	26.69226632581676	0.02195
TEAD4_JUND	2346803	27.56531913737921	0.07053999999999999
TEAD4_CEBPB	1885406	27.276091022471032	0.05268
TEAD4_JUND	4432497	28.323942575951527	0.02588
TEAD4_EGR1	1807347	27.217675324933392	0.007116
TEAD4_CEBPB	4745489	28.40070781779762	0.008859
TEAD4_ELF1	2631306	27.70930472896317	0.01158
TEAD4_JUND	1982723	27.34444211303978	0.03449
TEAD4_TEAD4	4964111	28.451033379648806	0.039580000000000004
TEAD4_ELF1	1326662	26.754946854058474	0.01521
TEAD4_CEBPB	2918074	27.836084838496646	0.01615
TEAD4_CEBPB	4083650	28.230808361295217	0.01669
TEAD4_TEAD4	1893844	27.282205995116378	0.0682
TEAD4_ATF3	780378	25.65021254833257	0.0528
TEAD4_TEAD4	1448090	26.89352450627852	0.047389999999999995
TEAD4_TEAD4	2904620	27.830482767232283	0.04268
TEAD4_EGR1	1411907	26.854201609745118	0.008123
TEAD4_ELF1	886045	25.97981898586722	0.013019999999999999
TEAD4_JUND	1589292	27.03370137850918	0.02131
TEAD4_ATF3	600705	24.55998550537379	0.0004963
TEAD4_FOS	7879345	28.95451065061041	0.016890000000000002
TEAD4_FOS	9223208	29.122016185949626	0.01612
TEAD4_FOS	10483157	29.257069405259067	0.01518
TEAD4_FOS	7873169	28.95367226373918	0.0189
TEAD4_CEBPB	7453208	28.894947994628744	0.006786
TEAD4_BHLHE40	878165	25.958656789381784	0.008804000000000001
TEAD4_JUND	1416671	26.859468270897356	0.004221
TEAD4_MAFK	1358934	26.793690387611456	0.001274
TEAD4_RCOR1	2053794	27.3915635980494	0.002055
TEAD4_CHD1	1796521	27.20929734827841	0.001024
TEAD4_BHLHE40	4823325	28.418916943883	0.002838
TEAD4_STAT1	556581	23.896383467112827	0.00022640000000000003
TEAD4_NRF1	1366243	26.802260433128318	0.002517
TEAD4_MAFK	1989622	27.349114836752488	0.0053560000000000005
TEAD4_CHD1	1430857	26.87498877587402	0.0007638
TEAD4_CEBPB	3260321	27.968961210125244	0.00476
TEAD4_JUND	2973873	27.85898953440941	0.020059999999999998
TEAD4_NRF1	1053601	26.348103694957494	0.003532
TEAD4_MAFK	3102812	27.90999256418727	0.01153
TEAD4_RCOR1	3704294	28.11859597721281	0.02106
TEAD4_CEBPB	10214382	29.22975051010351	0.01107
TEAD4_JUND	3927604	28.18616406181779	0.034730000000000004
TEAD4_NRF1	814436	25.768740429049455	0.002088
TEAD4_RCOR1	2742434	27.76035890374812	0.00598
TEAD4_BHLHE40	3415937	28.023994187523538	0.0068920000000000006
TEAD4_MAFK	6301963	28.71366310370716	0.0026089999999999998
TEAD4_MAFK	8702005	29.060336808023198	0.002172
TEAD4_CEBPB	8908120	29.08518518876997	0.002951
TEAD4_NRF1	759655	25.5705546439508	0.0005532
TEAD4_JUND	6756279	28.78917436022756	0.01289
TEAD4_NR3C1	566140	24.082053944853264	0.0009441000000000001
TEAD4_CEBPB	3431156	28.02921724442338	0.006487000000000001
TEAD4_CHD1	2368767	27.57720419851509	0.007558
TEAD4_RCOR1	3039215	27.885161168931226	0.01951
TEAD4_MAFK	7085465	28.840531559849943	0.0070030000000000005
TEAD4_CEBPB	13711605	29.53750398959352	0.005765
TEAD4_RCOR1	2565600	27.67784465132116	0.004398
TEAD4_RCOR1	11158792	29.32261695595154	0.004622
TEAD4_JUND	8686136	29.058397860953157	0.008027
TEAD4_BHLHE40	6401365	28.730678766896382	0.00428
TEAD4_MAFK	4934012	28.444253280320016	0.004621
TEAD4_CEBPB	7874583	28.95386427511597	0.002742
TEAD4_NRF1	970888	26.18313265582281	0.002503
TEAD4_STAT1	788501	25.67978401333203	0.001099
TEAD4_STAT1	708810	25.343101546989228	0.00126
TEAD4_NRF1	1357595	26.792112374342885	0.002785
TEAD4_JUND	4232248	28.271545638547046	0.02791
TEAD4_FOS	6167455	28.69016709358808	0.0201
TEAD4_JUND	898536	26.012472846444638	0.004632
TEAD4_FOS	677878	25.17424026100273	0.0004738
TEAD4_FOS	2731803	27.755586042880566	0.04612
TEAD4_STAT1	2356337	27.57049549152071	0.01312
TEAD4_FOS	1645777	27.08470062181477	0.01564
TEAD4_STAT1	605978	24.616328353408733	0.00048210000000000006
TEAD4_STAT1	596880	24.517032016274705	0.0001826
TEAD4_NR3C1	1270211	26.68334221268539	0.003951
TEAD4_NRF1	2244142	27.50781407650989	0.0018399999999999998
TEAD4_FOS	2194241	27.478620956502034	0.0159
TEAD4_ATF3	2359519	27.572217168020913	0.009561
TEAD4_STAT1	2139476	27.44556983693503	0.00114
TEAD4_RCOR1	3313352	27.988057558235774	0.009767
TEAD4_CHD1	3144750	27.926036200488376	0.0031579999999999998
TEAD4_CHD1	1946121	27.319279462762367	0.002843
TEAD4_ATF3	3033741	27.882994747913166	0.009649
TEAD4_NRF1	4294893	28.288234263768068	0.002364
TEAD4_BHLHE40	6245709	28.70390366542823	0.002002
TEAD4_MAFK	13739299	29.53959952459636	0.0028940000000000003
TEAD4_MAFK	2969115	27.857056774182034	0.0027010000000000003
TEAD4_RCOR1	670038	25.126492972673283	0.003139
TEAD4_CEBPB	858358	25.9033980894335	0.002611
TEAD4_NRF1	2498684	27.64475442406885	0.003015
TEAD4_NRF1	2124736	27.43648433991789	0.003672
TEAD4_NR3C1	1604291	27.047499332134464	0.002973
TEAD4_CHD1	7091613	28.84146607543064	0.0007056
TEAD4_CHD1	16792823	29.74727244054473	0.0009253999999999999
TEAD4_JUND	11557679	29.359389939278078	0.01215
TEAD4_NR3C1	552985	23.816525721984902	0.004364
TEAD4_EGR1	2449602	27.619767555902193	0.005106
TEAD4_NR3C1	11482233	29.352537556015257	0.01611
TEAD4_NR3C1	2036152	27.380072138619873	0.013080000000000001
TEAD4_ATF3	1257702	26.666756650971507	0.002518
TEAD4_ATF3	1898365	27.285467019280798	0.008232
TEAD4_JUND	5696693	28.603293603804524	0.01128
TEAD4_NR3C1	2049886	27.389029408168476	0.01456
TEAD4_ELF1	19803014	29.916902156796237	0.001509
TEAD4_EGR1	4740764	28.399591692867112	0.003005
TEAD4_ELF1	10863390	29.294485225861376	0.005929
TEAD4_EGR1	10967837	29.30452261162233	0.003326
TEAD4_ATF3	3937204	28.188968887369043	0.01184
TEAD4_ATF3	6222938	28.69992591119174	0.02026
TEAD4_ELF1	5932745	28.647797167138368	0.0104
TEAD4_CEBPB	6889460	28.81027098234575	0.0059299999999999995
TEAD4_JUND	9302101	29.131029576285556	0.019459999999999998
TEAD4_EGR1	917956	26.06121316214056	0.004236
TEAD4_TEAD4	28744613	30.29770328362757	0.005582
TEAD4_CEBPB	1228364	26.626743349215396	0.005852
TEAD4_TEAD4	14803187	29.616946998958664	0.013009999999999999
TEAD4_EGR1	3346224	27.999714183934504	0.02019
TEAD4_JUND	6684563	28.77762704844894	0.05197
TEAD4_CEBPB	4648254	28.377484493048456	0.04915
TEAD4_JUND	13271161	29.503572546212478	0.01915
TEAD4_EGR1	3554972	28.070725749820777	0.007735
TEAD4_CEBPB	13551898	29.525332925909648	0.008783
TEAD4_ELF1	9331290	29.134343887373177	0.008858
TEAD4_TEAD4	12912647	29.47507681639496	0.02634
TEAD4_ELF1	2853138	27.80875175570541	0.01465
TEAD4_CEBPB	5981204	28.65669328162231	0.01755
TEAD4_CEBPB	12266566	29.421579992595863	0.014769999999999998
TEAD4_TEAD4	4809185	28.41563355195568	0.05085
TEAD4_ATF3	1047994	26.337740773852403	0.06563
TEAD4_TEAD4	2675758	27.730040586111503	0.04255
TEAD4_EGR1	2711695	27.746495646559993	0.009184000000000001
TEAD4_ELF1	1566927	27.012767060843913	0.01112
TEAD4_TEAD4	1732347	27.158139510113514	0.3091
TEAD4_JUND	2500948	27.645892062897794	0.02104
TEAD4_JUND	21820363	30.016351245845776	0.00591
TEAD4_FOS	4640536	28.37561783628802	0.01592
TEAD4_ATF3	704173	25.319533973769644	0.0005868
TEAD4_FOS	17269553	29.77612964269282	0.015019999999999999
TEAD4_FOS	17171293	29.770249558770832	0.01635
TEAD4_FOS	20038419	29.929029715233327	0.014459999999999999
TEAD4_FOS	18498547	29.846895391522803	0.01542
TEAD4_CEBPB	19510135	29.90160539624653	0.006659
TEAD4_BHLHE40	1074616	26.386015481048975	0.009549
TEAD4_JUND	1601217	27.04468695178987	0.004947
TEAD4_MAFK	799676	25.71908791756264	0.00012130000000000001
TEAD4_RCOR1	601973	24.573827010060196	0.0010789999999999999
TEAD4_CHD1	709380	25.345960612167225	0.0005528999999999999
TEAD4_BHLHE40	3950468	28.19283132278233	0.003055
TEAD4_STAT1	509855	17.97791639787454	0.0
TEAD4_NRF1	1183494	26.562271155331416	0.0018780000000000001
TEAD4_MAFK	3814778	28.152596348102264	0.005441
TEAD4_CHD1	2346791	27.56531260523124	0.001115
TEAD4_CEBPB	6148356	28.686785645044736	0.004893
TEAD4_JUND	5811567	28.62519860177964	0.01703
TEAD4_NRF1	1511564	26.958978367331625	0.003154
TEAD4_MAFK	4442393	28.326462107718854	0.01383
TEAD4_RCOR1	6274838	28.708969109628235	0.02338
TEAD4_CEBPB	32026239	30.40765658439648	0.009029
TEAD4_JUND	13951162	29.555487000322426	0.01989
TEAD4_NRF1	1160113	26.526952727590206	0.002939
TEAD4_RCOR1	3962512	28.19632562141658	0.006673999999999999
TEAD4_BHLHE40	8769326	29.06852084588374	0.006615
TEAD4_MAFK	11966871	29.395758339891522	0.002801
TEAD4_MAFK	18746069	29.8605613555043	0.002118
TEAD4_CEBPB	23523881	30.09325437994221	0.002994
TEAD4_NRF1	892858	25.997761516997947	0.00132
TEAD4_JUND	18444899	29.84390863849965	0.009785
TEAD4_NR3C1	587501	24.40317123913878	0.0007239
TEAD4_CEBPB	6747487	28.787765871835013	0.006256
TEAD4_CHD1	8387681	29.021213020500504	0.008302
TEAD4_RCOR1	10560914	29.264835586889294	0.0153
TEAD4_MAFK	21220965	29.987821403827347	0.006476999999999999
TEAD4_CEBPB	40562068	30.64733212269388	0.005177
TEAD4_RCOR1	4096940	28.234520069236858	0.004323
TEAD4_RCOR1	27469433	30.251488355642685	0.003482
TEAD4_JUND	20563567	29.955565605767553	0.006211
TEAD4_BHLHE40	10770295	29.2854530528004	0.004109000000000001
TEAD4_MAFK	5482707	28.561163904721155	0.0047810000000000005
TEAD4_CEBPB	15001960	29.630757761622004	0.0027649999999999997
TEAD4_NRF1	1551627	26.99818909875148	0.002499
TEAD4_STAT1	1019648	26.283641659480367	0.002815
TEAD4_STAT1	771972	25.618661324737666	0.001842
TEAD4_NRF1	2617677	27.702860011330507	0.003022
TEAD4_JUND	7962908	28.96578570167278	0.02567
TEAD4_FOS	21666711	30.00911501810591	0.01066
TEAD4_JUND	1462861	26.909143173936304	0.005102000000000001
TEAD4_FOS	913997	26.051467794272796	0.0011300000000000001
TEAD4_FOS	7033949	28.83266645472071	0.03135
TEAD4_STAT1	7043856	28.83418379866949	0.01167
TEAD4_STAT1	718677	25.391475187085454	0.0008494999999999999
TEAD4_STAT1	628244	24.82442930474801	0.0006722000000000001
TEAD4_NR3C1	3058152	27.892619785377562	0.004752
TEAD4_NRF1	2959441	27.853115515513903	0.003585
TEAD4_FOS	6510017	28.748952516963428	0.01314
TEAD4_ATF3	5894332	28.640688633472514	0.007527
TEAD4_STAT1	2820721	27.7948219184687	0.002189
TEAD4_RCOR1	4133779	28.244737233882386	0.01153
TEAD4_CHD1	11435331	29.348253891325708	0.004113
TEAD4_CHD1	6646515	28.77144620122843	0.0034289999999999998
TEAD4_ELF1	1054905	26.350498448215724	0.001493
TEAD4_ATF3	10282554	29.236750623606685	0.006513
TEAD4_NRF1	12585385	29.448336574072464	0.001882
TEAD4_BHLHE40	23125757	30.07580390733941	0.001955
TEAD4_MAFK	32775876	30.431163649000165	0.0036630000000000005
TEAD4_MAFK	4347346	28.301996649935234	0.002931
TEAD4_RCOR1	938410	26.110102822489647	0.006311
TEAD4_CEBPB	1164582	26.533800552871924	0.002715
TEAD4_NRF1	7241785	28.864025643660206	0.002902
TEAD4_NR3C1	4433727	28.32425608090633	0.003172
TEAD4_ELF1	2210507	27.488230842319858	0.0027300000000000002
TEAD4_NRF1	13851631	29.548054657922084	0.001946
JUND_CHD1	3929099	28.754733619558905	0.001129
JUND_CHD1	4939545	29.05823996580382	0.001253
JUND_JUND	4558768	28.954381264962628	0.01937
JUND_BHLHE40	1424456	26.64305639056719	0.004061
JUND_EGR1	2558821	28.09911805625645	0.004817
JUND_ATF3	1432783	26.666913258836477	0.001745
JUND_ATF3	1674622	27.18848272686175	0.008031
JUND_ATF3	1424436	26.642998399886277	0.00554
JUND_JUND	4151547	28.829901052488918	0.01122
JUND_ELF1	5408092	29.17280520698216	0.0024460000000000003
JUND_ELF1	4337670	28.88872379742545	0.004012
JUND_EGR1	3179033	28.449262377473953	0.003125
JUND_ELF1	3569879	28.619987055605435	0.0073219999999999995
JUND_EGR1	5014956	29.077588195367984	0.0029809999999999997
JUND_ATF3	3203650	28.460919508543203	0.011040000000000001
JUND_ATF3	3355425	28.52993632728731	0.02242
JUND_ELF1	3199059	28.458755770121606	0.01196
JUND_CEBPB	3311868	28.510612129479384	0.008445999999999999
JUND_JUND	5789549	29.257262381175146	0.01976
JUND_EGR1	1259895	25.99462176300395	0.002432
JUND_CEBPB	4529081	28.94581195668836	0.006499
JUND_CEBPB	1448573	26.710645910512575	0.003225
JUND_EGR1	1846862	27.44269872247981	0.005037
JUND_JUND	2916637	28.31575153404226	0.028569999999999998
JUND_CEBPB	2455240	28.026523419134083	0.014740000000000001
JUND_JUND	5002331	29.074374972614578	0.0204
JUND_EGR1	2377181	27.968107721596443	0.0048
JUND_CEBPB	5315323	29.15114021446067	0.02531
JUND_ELF1	3201140	28.45973712562622	0.025660000000000002
JUND_JUND	2552557	28.09487450970283	0.08971
JUND_ELF1	1896496	27.505379250721525	0.008893999999999999
JUND_CEBPB	3487908	28.586517235159697	0.01325
JUND_CEBPB	4653484	28.98124075795827	0.017830000000000002
JUND_ATF3	1350212	26.40064494499562	0.01162
JUND_EGR1	1981741	27.60463400640817	0.009403
JUND_ELF1	1455879	26.73025138253027	0.004275
JUND_ATF3	1170539	25.31041790203684	0.0007447
JUND_FOS	8449179	29.70494304727346	0.013369999999999998
JUND_FOS	9793042	29.872448582612677	0.01324
JUND_FOS	11052991	30.007501801922118	0.01206
JUND_FOS	8443003	29.70410466040223	0.01686
JUND_CEBPB	8023042	29.645380391291795	0.006705
JUND_BHLHE40	1447999	26.709089186044835	0.006251
JUND_JUND	1986505	27.609900667560407	0.009348
JUND_CHD1	2366355	27.959729744941463	0.00259
JUND_BHLHE40	5393159	29.169349340546052	0.003407
JUND_CHD1	2000691	27.62542117253707	0.0026100000000000003
JUND_CEBPB	3830155	28.719393606788294	0.003428
JUND_JUND	3543707	28.60942193107246	0.01694
JUND_CEBPB	10784216	29.98018290676656	0.01072
JUND_JUND	4497438	28.936596458480842	0.0254
JUND_BHLHE40	3985771	28.77442658418659	0.0068590000000000005
JUND_CEBPB	9477954	29.83561758543302	0.004296
JUND_JUND	7326113	29.53960675689061	0.01294
JUND_CEBPB	4000990	28.77964964108643	0.0076879999999999995
JUND_CHD1	2938601	28.32763659517814	0.005045
JUND_CEBPB	14281439	30.287936386256572	0.00504
JUND_JUND	9255970	29.808830257616208	0.008763
JUND_BHLHE40	6971199	29.481111163559433	0.004737
JUND_CEBPB	8444417	29.70429667177902	0.004136
JUND_JUND	4802082	29.021978035210097	0.01913
JUND_FOS	6737289	29.44059949025113	0.01436
JUND_JUND	1468370	26.76290524310769	0.0025039999999999997
JUND_FOS	1247712	25.92467265766578	0.0005236
JUND_FOS	3301637	28.506018439543617	0.03372
JUND_FOS	2215611	27.83513301847782	0.01434
JUND_FOS	2764075	28.229053353165085	0.01715
JUND_ATF3	2929353	28.322649564683964	0.016730000000000002
JUND_CHD1	3714584	28.676468597151427	0.004259000000000001
JUND_CHD1	2515955	28.069711859425418	0.004699
JUND_ATF3	3603575	28.633427144576217	0.0173
JUND_BHLHE40	6815543	29.45433606209128	0.00275
JUND_CEBPB	1428192	26.653830486096552	0.002066
JUND_CHD1	7661447	29.59189847209369	0.0016059999999999998
JUND_CHD1	17362657	30.49770483720778	0.0017469999999999999
JUND_JUND	12127513	30.10982233594113	0.01586
JUND_EGR1	3019436	28.370199952565244	0.00686
JUND_ATF3	1827536	27.417189047634558	0.002761
JUND_ATF3	2468199	28.03589941594385	0.009601
JUND_JUND	6266527	29.353726000467574	0.01434
JUND_ELF1	20372848	30.667334553459288	0.002496
JUND_EGR1	5310598	29.150024089530163	0.004445
JUND_ELF1	11433224	30.044917622524427	0.007592
JUND_EGR1	11537671	30.05495500828538	0.00411
JUND_ATF3	4507038	28.939401284032094	0.01434
JUND_ATF3	6792772	29.450358307854792	0.02096
JUND_ELF1	6502579	29.39822956380142	0.012980000000000002
JUND_CEBPB	7459294	29.5607033790088	0.009834
JUND_JUND	9871935	29.881461972948607	0.020309999999999998
JUND_EGR1	1487790	26.811645558803612	0.00295
JUND_CEBPB	1798198	27.377175745878446	0.004591
JUND_EGR1	3916058	28.750146580597555	0.008407
JUND_JUND	7254397	29.528059445111992	0.026489999999999996
JUND_CEBPB	5218088	29.127916889711507	0.01793
JUND_JUND	13840995	30.25400494287553	0.01624
JUND_EGR1	4124806	28.82115814648383	0.006923
JUND_CEBPB	14121732	30.2757653225727	0.02695
JUND_ELF1	9901124	29.884776284036228	0.02256
JUND_ELF1	3422972	28.55918415236846	0.01142
JUND_CEBPB	6551038	29.40712567828536	0.01652
JUND_CEBPB	12836400	30.172012389258914	0.01645
JUND_ATF3	1617828	27.088173170515454	0.01864
JUND_EGR1	3281529	28.496928043223043	0.0131
JUND_ELF1	2136761	27.763199457506964	0.006441
JUND_JUND	3070782	28.396324459560844	0.344
JUND_JUND	22390197	30.766783642508827	0.006906
JUND_FOS	5210370	29.12605023295107	0.0161
JUND_ATF3	1274007	26.069966370432695	0.001535
JUND_FOS	17839387	30.52656203935587	0.01222
JUND_FOS	17741127	30.520681955433883	0.013330000000000002
JUND_FOS	20608253	30.679462111896378	0.01178
JUND_FOS	19068381	30.597327788185854	0.01404
JUND_CEBPB	20079969	30.65203779290958	0.007376000000000001
JUND_BHLHE40	1644450	27.136447877712026	0.009147
JUND_JUND	2171051	27.79511934845292	0.01151
JUND_CHD1	1279214	26.096393008830276	0.004261
JUND_BHLHE40	4520302	28.94326371944538	0.004973
JUND_CHD1	2916625	28.315745001894292	0.00405
JUND_CEBPB	6718190	29.437218041707787	0.004483
JUND_JUND	6381401	29.37563099844269	0.01615
JUND_CEBPB	32596073	31.15808898105953	0.009222
JUND_JUND	14520996	30.305919396985477	0.01654
JUND_BHLHE40	9339160	29.81895324254679	0.007735
JUND_CEBPB	24093715	30.84368677660526	0.004733
JUND_JUND	19014733	30.5943410351627	0.01063
JUND_CEBPB	7317321	29.538198268498064	0.008868000000000001
JUND_CHD1	8957515	29.771645417163555	0.007062000000000001
JUND_CEBPB	41131902	31.39776451935693	0.004797999999999999
JUND_JUND	21133401	30.705998002430604	0.007201999999999999
JUND_BHLHE40	11340129	30.03588544946345	0.005370000000000001
JUND_CEBPB	15571794	30.381190158285055	0.004336
JUND_JUND	8532742	29.71621809833583	0.0187
JUND_FOS	22236545	30.75954741476896	0.008315000000000001
JUND_JUND	2032695	27.659575570599355	0.003479
JUND_FOS	1483831	26.801900190935847	0.000837
JUND_FOS	7603783	29.58309885138376	0.0271
JUND_FOS	7079851	29.49938491362648	0.015609999999999999
JUND_ATF3	6464166	29.391121030135565	0.014719999999999999
JUND_CHD1	12005165	30.09868628798876	0.004941
JUND_CHD1	7216349	29.52187859789148	0.00609
JUND_ELF1	1624739	27.100930844878775	0.0037329999999999998
JUND_ATF3	10852388	29.987183020269736	0.01285
JUND_BHLHE40	23695591	30.82623630400246	0.002635
JUND_CEBPB	1734416	27.284232949534974	0.003668
JUND_ELF1	2780341	28.23866323898291	0.00468
ATF3_ATF3	444196	24.19319738570109	0.07537
ATF3_ATF3	686035	24.714766853726363	0.05356
ATF3_ATF3	435849	24.16928252675089	0.0662
ATF3_ATF3	2215063	25.987203635407816	0.0147
ATF3_ATF3	2366838	26.05622045415192	0.007626999999999999
ATF3_ATF3	361625	23.92692907186023	0.0006752
ATF3_ATF3	1940766	25.848933691548574	0.0015480000000000001
ATF3_ATF3	2614988	26.159711271440827	0.000811
ATF3_ATF3	838949	24.943473174499168	0.06732
ATF3_ATF3	1479612	25.562183542808462	0.04075
ATF3_ATF3	3518451	26.465685410896707	0.01791
ATF3_ATF3	5804185	26.976642434719402	0.005845
ATF3_ATF3	629241	24.614457297380063	0.0013210000000000001
ATF3_ATF3	285420	23.596250497297305	0.2253
ATF3_ATF3	5475579	26.917405157000175	0.0014140000000000001
ATF3_ATF3	9863801	27.51346714713435	0.0010609999999999999
FOS_CHD1	10219152	30.675542891660136	0.0022760000000000002
FOS_CHD1	11229598	30.979049237905052	0.0026609999999999997
FOS_BHLHE40	7714509	28.56386566266842	0.003517
FOS_EGR1	8848874	30.01992732835768	0.005436
FOS_ATF3	7722836	28.587722530937707	0.005557
FOS_ATF3	7964675	29.10929199896298	0.01009
FOS_ATF3	7714489	28.563807671987508	0.007426
FOS_ELF1	11698145	31.093614479083392	0.009209
FOS_ELF1	10627723	30.80953306952668	0.0138
FOS_EGR1	9469086	30.370071649575184	0.00805
FOS_ELF1	9859932	30.540796327706666	0.01355
FOS_EGR1	11305009	30.998397467469214	0.01277
FOS_ATF3	9493703	30.381728780644433	0.04135
FOS_ATF3	9645478	30.45074559938854	0.02827
FOS_ELF1	9489112	30.379565042222836	0.017509999999999998
FOS_CEBPB	9601921	30.431421401580614	0.020390000000000002
FOS_EGR1	7549948	27.91543103510518	0.002058
FOS_CEBPB	10819134	30.86662122878959	0.02972
FOS_CEBPB	7738626	28.631455182613806	0.0042710000000000005
FOS_EGR1	8136915	29.36350799458104	0.01152
FOS_CEBPB	8745293	29.947332691235314	0.04469
FOS_EGR1	8667234	29.888916993697674	0.007166
FOS_CEBPB	11605376	31.071949486561902	0.03954
FOS_ELF1	9491193	30.38054639772745	0.01623
FOS_ELF1	8186549	29.426188522822756	0.01286
FOS_CEBPB	9777961	30.507326507260927	0.0291
FOS_CEBPB	10943537	30.9020500300595	0.05127
FOS_ATF3	7640265	28.32145421709685	0.013
FOS_EGR1	8271794	29.5254432785094	0.007156999999999999
FOS_ELF1	7745932	28.6510606546315	0.004586
FOS_ATF3	7460592	27.23122717413807	0.0020399999999999997
FOS_FOS	16083095	31.793257854713907	0.3132
FOS_FOS	17343044	31.92831107402335	0.3219
FOS_FOS	14733056	31.62491393250346	0.3146
FOS_CEBPB	14313095	31.566189663393025	0.05025
FOS_BHLHE40	7738052	28.629898458146066	0.0073420000000000004
FOS_CHD1	8656408	29.880539017042693	0.003442
FOS_BHLHE40	11683212	31.090158612647283	0.01662
FOS_CHD1	8290744	29.5462304446383	0.00141
FOS_CEBPB	10120208	30.640202878889525	0.0183
FOS_CEBPB	17074269	31.900992178867792	0.08051
FOS_BHLHE40	10275824	30.69523585628782	0.01686
FOS_CEBPB	15768007	31.75642685753425	0.0323
FOS_CEBPB	10291043	30.70045891318766	0.024069999999999998
FOS_CHD1	9228654	30.248445867279372	0.01152
FOS_CEBPB	20571492	32.2087456583578	0.06685
FOS_BHLHE40	13261252	31.401920435660664	0.022959999999999998
FOS_CEBPB	14734470	31.62510594388025	0.03102
FOS_FOS	13027342	31.36140876235236	0.1202
FOS_FOS	7537765	27.84548192976701	0.002144
FOS_FOS	9591690	30.426827711644847	0.08922999999999999
FOS_FOS	8505664	29.75594229057905	0.0371
FOS_FOS	9054128	30.149862625266316	0.030989999999999997
FOS_ATF3	9219406	30.243458836785194	0.02553
