group	size	logsize	score
JUND_BHLHE40	7573054	29.985953820961313	19.34
JUND_CEBPB	2185703	27.18544824496658	29.85
JUND_CHD1	8418958	30.12351623096372	4.195
JUND_CHD1	18120168	31.02932259607781	3.995
JUND_JUND	12885024	30.64144009481116	79.74
JUND_EGR1	3776947	28.901817711435275	23.15
JUND_ATF3	2585047	27.94880680650459	20.21
JUND_ATF3	3225710	28.56751717481388	37.51
JUND_JUND	7024038	29.885343759337605	56.39
JUND_ELF1	21130359	31.198952312329318	8.017999999999999
JUND_EGR1	6068109	29.68164184840019	18.8
JUND_ELF1	12190735	30.576535381394457	21.03
JUND_EGR1	12295182	30.58657276715541	20.23
JUND_ATF3	5264549	29.471019042902128	115.6
JUND_ATF3	7550283	29.981976066724823	81.45
JUND_ELF1	7260090	29.92984732267145	44.42
JUND_CEBPB	8216805	30.092321137878827	27.44
JUND_JUND	10629446	30.41307973181864	106.5
JUND_EGR1	2245301	27.34326331767364	24.28
JUND_CEBPB	2555709	27.908793504748477	66.04
JUND_EGR1	4673569	29.281764339467586	96.41
JUND_JUND	8011908	30.059677203982023	451.6
JUND_CEBPB	5975599	29.65953464858154	261.7
JUND_JUND	14598506	30.78562270174556	128.2
JUND_EGR1	4882317	29.35277590535386	23.99
JUND_CEBPB	14879243	30.80738308144273	42.48
JUND_ELF1	10658635	30.416394042906262	35.2
JUND_ELF1	4180483	29.090801911238486	72.41
JUND_CEBPB	7308549	29.938743437155388	62.14
JUND_CEBPB	13593911	30.703630148128944	69.03
JUND_ATF3	2375339	27.61979092938548	453.1
JUND_EGR1	4039040	29.028545802093074	32.51
JUND_ELF1	2894272	28.294817216376995	63.18
JUND_JUND	3828293	28.92794221843087	100.1
JUND_JUND	23147708	31.298401401378857	51.08
JUND_FOS	5967881	29.6576679918211	191.5
JUND_ATF3	2031518	26.601584129302722	13.54
JUND_FOS	18596898	31.0581797982259	122.7
JUND_FOS	18498638	31.052299714303913	124.9
JUND_FOS	21365764	31.211079870766408	113.3
JUND_FOS	19825892	31.128945547055885	119.8
JUND_CEBPB	20837480	31.183655551779612	33.44
JUND_BHLHE40	2401961	27.668065636582057	104.5
JUND_JUND	2928562	28.326737107322955	109.6
JUND_CHD1	2036725	26.62801076770031	106.4
JUND_BHLHE40	5277813	29.47488147831541	28.44
JUND_CHD1	3674136	28.847362760764323	16.52
JUND_CEBPB	7475701	29.968835800577818	14.13
JUND_JUND	7138912	29.907248757312722	80.33
JUND_CEBPB	33353584	31.689706739929562	46.59
JUND_JUND	15278507	30.837537155855507	134.5
JUND_BHLHE40	10096671	30.35057100141682	29.0
JUND_CEBPB	24851226	31.37530453547529	15.16
JUND_JUND	19772244	31.12595879403273	74.46
JUND_CEBPB	8074832	30.06981602736809	26.01
JUND_CHD1	9715026	30.30326317603359	40.56
JUND_CEBPB	41889413	31.92938227822696	30.77
JUND_JUND	21890912	31.237615761300635	51.94
JUND_BHLHE40	12097640	30.56750320833348	27.16
JUND_CEBPB	16329305	30.912807917155085	17.64
JUND_JUND	9290253	30.24783585720586	186.2
JUND_FOS	22994056	31.29116517363899	80.01
JUND_JUND	2790206	28.191193329469385	94.69
JUND_FOS	2241342	27.333517949805874	5.68
JUND_FOS	8361294	30.114716610253787	201.6
JUND_FOS	7837362	30.031002672496513	79.78
JUND_ATF3	7221677	29.922738789005596	45.74
JUND_CHD1	12762676	30.63030404685879	16.49
JUND_CHD1	7973860	30.053496356761514	15.73
JUND_ELF1	2382250	27.63254860374881	10.67
JUND_ATF3	11609899	30.518800779139767	40.99
JUND_BHLHE40	24453102	31.35785406287249	12.81
JUND_CEBPB	2491927	27.815850708405	30.38
JUND_ELF1	3537852	28.770280997852936	16.83
CEBPB_BHLHE40	1720570	26.885446034529046	39.76
CEBPB_ATF3	1728897	26.90930290279833	32.01
CEBPB_ATF3	1970736	27.430872370823607	79.4
CEBPB_ATF3	1720550	26.88538804384813	119.5
CEBPB_ATF3	3499764	28.703309152505057	105.1
CEBPB_ATF3	3651539	28.772325971249163	92.81
CEBPB_CEBPB	3607982	28.753001773441238	189.0
CEBPB_CEBPB	4825195	29.18820160065021	193.8
CEBPB_CEBPB	1744687	26.95303555447443	98.34
CEBPB_CEBPB	5611437	29.393529858422525	172.0
CEBPB_CEBPB	3784022	28.828906879121554	279.5
CEBPB_CEBPB	4949598	29.223630401920122	231.1
CEBPB_ATF3	1646326	26.643034588957473	837.1
CEBPB_ATF3	1466653	25.552807545998697	13.97
CEBPB_CEBPB	8319156	29.887770035253645	143.3
CEBPB_BHLHE40	1744113	26.95147883000669	67.27
CEBPB_BHLHE40	5689273	29.411738984507906	18.02
CEBPB_CEBPB	4126269	28.961783250750145	176.8
CEBPB_CEBPB	11080330	30.222572550728415	130.3
CEBPB_BHLHE40	4281885	29.016816228148443	31.62
CEBPB_CEBPB	9774068	30.078007229394874	92.47
CEBPB_CEBPB	4297104	29.022039285048287	151.1
CEBPB_CEBPB	14577553	30.530326030218426	90.32
CEBPB_BHLHE40	7267313	29.723500807521283	24.18
CEBPB_CEBPB	8740531	29.94668631574087	108.9
CEBPB_ATF3	3225467	28.565039208645814	131.0
CEBPB_ATF3	3899689	28.875816788538067	105.4
CEBPB_BHLHE40	7111657	29.696725706053137	13.08
CEBPB_CEBPB	1724306	26.896220130058403	385.4
CEBPB_ATF3	2123650	27.659578691596412	23.22
CEBPB_ATF3	2764313	28.278289059905703	59.94
CEBPB_ATF3	4803152	29.18179092799395	95.87
CEBPB_ATF3	7088886	29.692747951816646	74.24
CEBPB_CEBPB	7755408	29.80309302297065	134.5
CEBPB_CEBPB	2094312	27.6195653898403	91.32
CEBPB_CEBPB	5514202	29.370306533673364	637.6
CEBPB_CEBPB	14417846	30.518154966534553	124.6
CEBPB_CEBPB	6847152	29.64951532224721	221.2
CEBPB_CEBPB	13132514	30.414402033220767	150.9
CEBPB_ATF3	1913942	27.330562814477304	624.3
CEBPB_ATF3	1570121	26.312356014394545	11.91
CEBPB_CEBPB	20376083	30.894427436871435	100.7
CEBPB_BHLHE40	1940564	27.37883752167388	60.55
CEBPB_BHLHE40	4816416	29.185653363407233	18.26
CEBPB_CEBPB	7014304	29.67960768566964	151.0
CEBPB_CEBPB	32892187	31.400478625021385	78.36
CEBPB_BHLHE40	9635274	30.061342886508644	27.99
CEBPB_CEBPB	24389829	31.086076420567114	68.73
CEBPB_CEBPB	7613435	29.780587912459914	128.6
CEBPB_CEBPB	41428016	31.640154163318783	57.5
CEBPB_BHLHE40	11636243	30.278275093425304	21.14
CEBPB_CEBPB	15867908	30.62357980224691	91.14
CEBPB_ATF3	6760280	29.63351067409742	82.33
CEBPB_ATF3	11148502	30.22957266423159	60.86
CEBPB_BHLHE40	23991705	31.068625947964314	10.59
CEBPB_CEBPB	2030530	27.526622593496825	299.7
JUND_CHD1	6772304	30.044974817001254	2.29
JUND_CHD1	7782750	30.34848116324617	2.778
JUND_JUND	7401973	30.244622462404976	60.95
JUND_BHLHE40	4267661	27.93329758800954	13.72
JUND_EGR1	5402026	29.3893592536988	11.55
JUND_ATF3	4275988	27.95715445627883	10.89
JUND_ATF3	4517827	28.478723924304102	27.33
JUND_ATF3	4267641	27.93323959732863	27.57
JUND_JUND	6994752	30.12014224993127	30.07
JUND_ELF1	8251297	30.46304640442451	6.402
JUND_ELF1	7180875	30.178964994867798	16.1
JUND_EGR1	6022238	29.739503574916306	10.19
JUND_ELF1	6413084	29.910228253047784	13.83
JUND_EGR1	7858161	30.367829392810336	11.73
JUND_ATF3	6046855	29.751160705985555	64.54
JUND_ATF3	6198630	29.820177524729658	61.99
JUND_ELF1	6042264	29.748996967563958	32.06
JUND_CEBPB	6155073	29.800853326921732	13.51
JUND_JUND	8632754	30.547503578617498	71.6
JUND_EGR1	4103100	27.284862960446297	11.43
JUND_CEBPB	7372286	30.23605315413071	22.07
JUND_CEBPB	4291778	28.000887107954924	44.13
JUND_EGR1	4690067	28.73293991992216	44.89
JUND_JUND	5759842	29.605992731484612	205.0
JUND_CEBPB	5298445	29.316764616576435	104.4
JUND_EGR1	5220386	29.258348919038795	13.98
JUND_CEBPB	8158528	30.441381411903023	25.07
JUND_ELF1	6044345	29.74997832306857	23.29
JUND_JUND	5395762	29.385115707145182	131.4
JUND_ELF1	4739701	28.795620448163877	102.4
JUND_CEBPB	6331113	29.87675843260205	33.35
JUND_CEBPB	7496689	30.271481955400617	57.08
JUND_ATF3	4193417	27.690886142437968	171.5
JUND_EGR1	4824946	28.894875203850518	17.71
JUND_ELF1	4299084	28.02049257997262	33.13
JUND_JUND	5002331	29.074374972614578	72.92
JUND_ATF3	4013744	26.60065909947919	7.278
JUND_FOS	11292384	30.99518424471581	107.8
JUND_FOS	12636247	31.16268978005503	96.34
JUND_FOS	13896196	31.297742999364466	91.43
JUND_FOS	11286208	30.99434585784458	114.5
JUND_CEBPB	10866247	30.935621588734143	21.1
JUND_BHLHE40	4291204	27.999330383487184	45.41
JUND_JUND	4829710	28.90014186500276	56.37
JUND_CHD1	5209560	29.24997094238381	6.846
JUND_BHLHE40	8236364	30.459590537988404	12.36
JUND_CHD1	4843896	28.915662369979422	6.834
JUND_CEBPB	6673360	30.009634804230643	8.169
JUND_JUND	6386912	29.899663128514813	59.38
JUND_CEBPB	13627421	31.270424104208914	39.23
JUND_JUND	7340643	30.22683765592319	171.8
JUND_BHLHE40	6828976	30.06466778162894	14.77
JUND_CEBPB	12321159	31.12585878287537	7.907
JUND_JUND	10169318	30.829847954332962	63.4
JUND_CEBPB	6844195	30.06989083852878	12.05
JUND_CHD1	5781806	29.617877792620494	34.9
JUND_CEBPB	17124644	31.578177583698924	33.16
JUND_JUND	12099175	31.099071455058557	45.62
JUND_BHLHE40	9814404	30.77135236100178	17.8
JUND_CEBPB	11287622	30.994537869221368	10.56
JUND_JUND	7645287	30.31221923265245	244.4
JUND_FOS	9580494	30.73084068769348	142.8
JUND_JUND	4311575	28.05314644055004	82.51
JUND_FOS	4090917	27.21491385510813	4.888
JUND_FOS	6144842	29.796259636985965	189.0
JUND_FOS	5058816	29.12537421592017	133.6
JUND_FOS	5607280	29.519294550607437	58.34
JUND_ATF3	5772558	29.612890762126312	36.01
JUND_CHD1	6557789	29.966709794593775	9.603
JUND_CHD1	5359160	29.359953056867766	10.6
JUND_ATF3	6446780	29.923668342018566	38.63
JUND_BHLHE40	9658748	30.74457725953363	10.16
JUND_CEBPB	4271397	27.9440716835389	13.68
JUND_CHD1	10504652	30.882139669536038	2.7569999999999997
JUND_CHD1	20205862	31.787946034650133	3.056
JUND_JUND	14970718	31.40006353338348	37.25
JUND_EGR1	5862641	29.660441150007593	13.09
JUND_ATF3	4670741	28.707430245076907	8.78
JUND_ATF3	5311404	29.3261406133862	19.43
JUND_JUND	9109732	30.643967197909923	28.9
JUND_ELF1	23216053	31.95757575090164	4.563
JUND_EGR1	8153803	30.44026528697251	9.425
JUND_ELF1	14276429	31.33515881996678	10.54
JUND_EGR1	14380876	31.34519620572773	10.67
JUND_ATF3	7350243	30.229642481474446	58.08
JUND_ATF3	9635977	30.74059950529714	46.03
JUND_ELF1	9345784	30.68847076124377	23.52
JUND_CEBPB	10302499	30.85094457645115	12.55
JUND_JUND	12715140	31.17170317039096	57.47
JUND_EGR1	4330995	28.10188675624596	10.3
JUND_CEBPB	4641403	28.667416943320795	42.88
JUND_EGR1	6759263	30.040387778039907	33.58
JUND_JUND	10097602	30.81830064255434	124.0
JUND_CEBPB	8061293	30.41815808715386	84.97
JUND_JUND	16684200	31.54424614031788	226.6
JUND_EGR1	6968011	30.11139934392618	12.1
JUND_CEBPB	16964937	31.56600652001505	22.98
JUND_ELF1	12744329	31.17501748147858	16.87
JUND_ELF1	6266177	29.849425349810808	71.78
JUND_CEBPB	9394243	30.69736687572771	32.81
JUND_CEBPB	15679605	31.462253586701266	44.13
JUND_ATF3	4461033	28.378414367957802	153.1
JUND_EGR1	6124734	29.787169240665392	16.35
JUND_ELF1	4979966	29.053440654949313	24.19
JUND_JUND	5913987	29.686565657003193	58.56
JUND_JUND	25233402	32.057024839951175	30.62
JUND_FOS	8053575	30.41629143039342	99.75
JUND_ATF3	4117212	27.360207567875044	5.045
JUND_FOS	20682592	31.816803236798222	80.47
JUND_FOS	20584332	31.810923152876235	84.65
JUND_FOS	23451458	31.969703309338726	76.8
JUND_FOS	21911586	31.887568985628207	80.4
JUND_CEBPB	22923174	31.94227899035193	19.91
JUND_BHLHE40	4487655	28.42668907515438	43.65
JUND_JUND	5014256	29.085360545895274	53.32
JUND_CHD1	4122419	27.38663420627263	27.1
JUND_BHLHE40	7363507	30.233504916887732	13.58
JUND_CHD1	5759830	29.60598619933664	7.692
JUND_CEBPB	9561395	30.727459239150136	7.824
JUND_JUND	9224606	30.665872195885044	42.68
JUND_CEBPB	35439278	32.448330178501884	30.48
JUND_JUND	17364201	31.59616059442783	82.64
JUND_BHLHE40	12182365	31.10919443998914	12.58
JUND_CEBPB	26936920	32.13392797404761	7.8629999999999995
JUND_JUND	21857938	31.884582232605048	41.12
JUND_CEBPB	10160526	30.828439465940413	11.92
JUND_CHD1	11800720	31.061886614605907	32.15
JUND_CEBPB	43975107	32.68800571679928	30.2
JUND_JUND	23976606	31.996239199872953	30.04
JUND_BHLHE40	14183334	31.3261266469058	14.71
JUND_CEBPB	18414999	31.671431355727407	10.08
JUND_JUND	11375947	31.00645929577818	187.0
JUND_FOS	25079750	32.04978861221131	65.06
JUND_JUND	4875900	28.949816768041707	57.77
JUND_FOS	4327036	28.092141388378195	2.95
JUND_FOS	10446988	30.87334004882611	117.5
JUND_FOS	9923056	30.78962611106883	34.88
JUND_ATF3	9307371	30.681362227577914	23.69
JUND_CHD1	14848370	31.38892748543111	8.872
JUND_CHD1	10059554	30.81211979533383	9.423
JUND_ELF1	4467944	28.391172042321127	6.468
JUND_ATF3	13695593	31.27742421771209	22.71
JUND_BHLHE40	26538796	32.11647750144481	7.415
JUND_CEBPB	4577621	28.574474146977323	12.48
JUND_ELF1	5623546	29.528904436425258	11.24
YY1_CHD1	4461538	29.15565417471552	46.97
YY1_CHD1	5471984	29.459160520960435	37.23
YY1_JUND	5091207	29.355301820119244	99.87
YY1_BHLHE40	1956895	27.043976945723806	56.53
YY1_NR3C1	1728402	25.957775257022206	138.1
YY1_EGR1	3091260	28.500038611413068	108.6
YY1_NR3C1	2720843	28.211813326388853	195.6
YY1_ATF3	1965222	27.06783381399309	165.9
YY1_ATF3	2207061	27.589403282018367	146.7
YY1_YY1	7353732	29.856258559356736	131.3
YY1_ATF3	1956875	27.04391895504289	175.3
YY1_YY1	4770866	29.258710470001596	211.0
YY1_JUND	4683986	29.23082160764553	105.5
YY1_YY1	4771548	29.258926347098097	215.3
YY1_NR3C1	2266607	27.684774722015142	199.9
YY1_YY1	4952771	29.314699020715523	214.9
YY1_YY1	6342980	29.662629947165534	246.8
YY1_ELF1	5940531	29.57372576213878	77.09
YY1_ELF1	4870109	29.289644352582062	78.74
YY1_YY1	4835194	29.278870173593464	205.7
YY1_EGR1	3711472	28.850182932630567	89.02
YY1_ELF1	4102318	29.020907610762052	124.9
YY1_EGR1	5547395	29.478508750524597	44.41
YY1_YY1	7489338	29.879601598729803	134.0
YY1_YY1	4888537	29.295284462277685	219.0
YY1_ATF3	3736089	28.861840063699816	86.81
YY1_YY1	5312150	29.416870819557204	214.3
YY1_YY1	5175356	29.379200236871938	249.7
YY1_ATF3	3887864	28.930856882443926	147.1
YY1_ELF1	3731498	28.859676325278222	164.4
YY1_CEBPB	3844307	28.911532684636	37.6
YY1_JUND	6321988	29.658182936331762	118.4
YY1_EGR1	1792334	26.395542318160565	232.6
YY1_TEAD4	7383799	29.861481471214987	54.61
YY1_TEAD4	3079136	28.49180883857296	29.12
YY1_CEBPB	5061520	29.346732511844973	27.4
YY1_CEBPB	1981012	27.111566465669192	23.44
YY1_TEAD4	6078731	29.605154374122268	43.91
YY1_EGR1	2379301	27.843619277636428	123.0
YY1_JUND	3449076	28.716672089198873	73.15
YY1_CEBPB	2987679	28.427443974290696	54.29
YY1_JUND	5534770	29.475295527771195	97.45
YY1_EGR1	2909620	28.369028276753056	139.5
YY1_CEBPB	5847762	29.552060769617285	21.32
YY1_ELF1	3733579	28.860657680782836	138.7
YY1_JUND	3084996	28.495795064859443	69.65
YY1_TEAD4	6066384	29.602386331468473	83.95
YY1_YY1	4345034	29.11390961632936	263.1
YY1_ELF1	2428935	27.90629980587814	310.6
YY1_CEBPB	4020347	28.987437790316314	41.05
YY1_CEBPB	5185923	29.382161313114885	43.24
YY1_TEAD4	2996117	28.433558946936042	103.7
YY1_ATF3	1882651	26.801565500152236	71.05
YY1_TEAD4	2550363	28.044877458098185	49.96
YY1_TEAD4	4006893	28.98183571905195	147.4
YY1_EGR1	2514180	28.005554561564782	132.7
YY1_ELF1	1988318	27.131171937686883	217.1
YY1_TEAD4	2121731	27.434621933665795	108.2
YY1_JUND	2691565	28.185054330328846	35.96
YY1_ATF3	1702978	25.711338457193456	172.2
YY1_FOS	8981618	30.105863602430077	39.47
YY1_FOS	10325481	30.273369137769294	30.11
YY1_FOS	11585430	30.408422357078734	31.54
YY1_FOS	8975442	30.105025215558843	38.82
YY1_CEBPB	8555481	30.046300946448408	16.31
YY1_BHLHE40	1980438	27.110009741201452	97.31
YY1_JUND	2518944	28.01082122271702	90.8
YY1_MAFK	2461207	27.945043339431123	25.09
YY1_RCOR1	3156067	28.54291654986907	96.51
YY1_CHD1	2898794	28.36065030009808	94.96
YY1_BHLHE40	5925598	29.570269895702666	57.73
YY1_STAT1	1658854	25.047736418932494	58.35
YY1_NRF1	2468516	27.95361338494798	133.0
YY1_MAFK	3091895	28.500467788572152	22.88
YY1_CHD1	2533130	28.026341727693683	101.5
YY1_CEBPB	4362594	29.120314161944908	25.38
YY1_JUND	4076146	29.010342486229078	87.0
YY1_NRF1	2155874	27.49945664677716	121.4
YY1_MAFK	4205085	29.061345516006934	50.31
YY1_RCOR1	4806567	29.269948929032473	104.4
YY1_CEBPB	11316655	30.381103461923175	34.9
YY1_JUND	5029877	29.33751701363746	59.51
YY1_NRF1	1916709	26.92009338086912	134.2
YY1_RCOR1	3844707	28.911711855567788	122.2
YY1_BHLHE40	4518210	29.175347139343202	77.03
YY1_MAFK	7404236	29.865016055526823	9.94
YY1_MAFK	9804278	30.211689759842862	8.705
YY1_CEBPB	10010393	30.236538140589637	9.818999999999999
YY1_NRF1	1861928	26.721907595770467	136.6
YY1_JUND	7858552	29.940527312047223	25.4
YY1_NR3C1	1668413	25.233406896672932	599.0
YY1_CEBPB	4533429	29.180570196243046	41.95
YY1_CHD1	3471040	28.72855715033476	99.16
YY1_RCOR1	4141488	29.03651412075089	71.91
YY1_MAFK	8187738	29.99188451166961	25.33
YY1_CEBPB	14813878	30.688856941413185	18.01
YY1_RCOR1	3667873	28.829197603140827	78.2
YY1_RCOR1	12261065	30.473969907771206	49.08
YY1_JUND	9788409	30.20975081277282	67.52
YY1_BHLHE40	7503638	29.882031718716046	61.96
YY1_MAFK	6036285	29.59560623213968	43.19
YY1_CEBPB	8976856	30.105217226935633	18.84
YY1_NRF1	2073161	27.334485607642478	131.2
YY1_STAT1	1890774	26.831136965151693	92.47
YY1_STAT1	1811083	26.494454498808892	52.44
YY1_NRF1	2459868	27.94346532616255	110.3
YY1_JUND	5334521	29.422898590366714	86.92
YY1_YY1	1831178	26.590617781753267	259.9
YY1_FOS	7269728	29.841520045407744	58.24
YY1_YY1	2391834	27.859821233594523	534.4
YY1_JUND	2000809	27.163825798264305	22.38
YY1_FOS	1780151	26.325593212822394	88.6
YY1_FOS	3834076	28.906938994700234	64.66
YY1_STAT1	3458610	28.721848443340374	43.8
YY1_FOS	2748050	28.236053573634436	76.06
YY1_STAT1	1708251	25.7676813052284	63.14
YY1_STAT1	1699153	25.668384968094372	65.31
YY1_NR3C1	2372484	27.834695164505057	242.4
YY1_NRF1	3346415	28.659167028329556	54.25
YY1_FOS	3296514	28.629973908321702	113.4
YY1_ATF3	3461792	28.723570119840577	38.72
YY1_STAT1	3241749	28.596922788754696	50.9
YY1_YY1	8552141	30.045819803843585	94.52
YY1_RCOR1	4415625	29.139410510055438	24.9
YY1_CHD1	4247023	29.07738915230804	125.3
YY1_CHD1	3048394	28.47063241458203	139.7
YY1_ATF3	4136014	29.03434769973283	24.42
YY1_NRF1	5397166	29.439587215587732	66.43
YY1_BHLHE40	7347982	29.855256617247896	40.21
YY1_MAFK	14841572	30.690952476416022	7.388999999999999
YY1_MAFK	4071388	29.0084097260017	7.671
YY1_RCOR1	1772311	26.27784592449295	96.21
YY1_CEBPB	1960631	27.054751041253166	75.77
YY1_NRF1	3600957	28.796107375888514	105.8
YY1_NRF1	3227009	28.587837291737557	110.1
YY1_NR3C1	2706564	28.19885228395413	242.2
YY1_YY1	5018710	29.334244429813253	157.8
YY1_CHD1	8193886	29.992819027250306	58.3
YY1_CHD1	17895096	30.898625392364394	38.04
YY1_JUND	12659952	30.510742891097742	81.57
YY1_NR3C1	1655258	24.96787867380457	264.6
YY1_EGR1	3551875	28.77112050772186	129.1
YY1_NR3C1	12584506	30.503890507834925	72.6
YY1_NR3C1	3138425	28.531425090439537	206.5
YY1_ATF3	2359975	27.818109602791175	169.5
YY1_ATF3	3000638	28.436819971100462	134.7
YY1_YY1	18445542	30.931871325472564	91.48
YY1_YY1	11934613	30.442834732636307	129.1
YY1_JUND	6798966	29.75464655562419	121.1
YY1_NR3C1	3152159	28.54038235998814	181.0
YY1_YY1	12785340	30.52202840531379	128.2
YY1_YY1	9952166	30.229580881152906	222.8
YY1_ELF1	20905287	31.0682551086159	62.28
YY1_EGR1	5843037	29.550944644686776	107.7
YY1_ELF1	11965663	30.44583817768104	95.63
YY1_EGR1	12070110	30.455875563441992	65.44
YY1_ATF3	5039477	29.34032183918871	110.6
YY1_YY1	13931902	30.61971384189632	126.9
YY1_YY1	14834947	30.690451578853846	124.9
YY1_ATF3	7325211	29.85127886301141	126.3
YY1_ELF1	7035018	29.799150118958032	142.7
YY1_CEBPB	7991733	29.961623934165413	37.86
YY1_JUND	10404374	30.282382528105224	115.5
YY1_EGR1	2020229	27.212566113960225	225.4
YY1_TEAD4	29846886	31.449056235447237	40.86
YY1_CEBPB	2330637	27.778096301035063	28.11
YY1_TEAD4	15905460	30.768299950778328	46.41
YY1_EGR1	4448497	29.151067135754168	118.8
YY1_JUND	7786836	29.92898000026861	63.05
YY1_CEBPB	5750527	29.528837444868124	51.35
YY1_JUND	14373434	30.654925498032142	85.9
YY1_YY1	7636986	29.904412824478534	452.1
YY1_EGR1	4657245	29.22207870164044	140.0
YY1_CEBPB	14654171	30.676685877729312	23.26
YY1_ELF1	10433563	30.285696839192845	105.2
YY1_TEAD4	14014920	30.626429768214628	75.71
YY1_YY1	12260082	30.4738775949196	146.4
YY1_ELF1	3955411	28.960104707525073	263.1
YY1_CEBPB	7083477	29.808046233441974	43.33
YY1_CEBPB	13368839	30.572932944415527	42.15
YY1_TEAD4	5911458	29.566986503775343	85.4
YY1_ATF3	2150267	27.489093725672067	89.75
YY1_TEAD4	3778031	28.881393537931167	46.38
YY1_EGR1	3813968	28.89784859837966	134.8
YY1_ELF1	2669200	28.16412001266358	226.9
YY1_TEAD4	2834620	28.309492461933182	103.4
YY1_JUND	3603221	28.797245014717458	38.32
YY1_JUND	22922636	31.167704197665444	39.73
YY1_FOS	5742809	29.526970788107683	48.48
YY1_ATF3	1806446	26.47088692558931	221.9
YY1_FOS	18371826	30.927482594512483	38.67
YY1_FOS	18273566	30.921602510590496	35.61
YY1_FOS	21140692	31.080382667052994	34.06
YY1_FOS	19600820	30.998248343342468	37.8
YY1_CEBPB	20612408	31.0529583480662	18.65
YY1_BHLHE40	2176889	27.53736843286864	107.6
YY1_JUND	2703490	28.196039903609538	83.13
YY1_MAFK	1901949	26.870440869382307	16.7
YY1_RCOR1	1704246	25.72517996187986	268.7
YY1_CHD1	1811653	26.497313563986893	138.0
YY1_BHLHE40	5052741	29.344184274601993	70.18
YY1_STAT1	1612128	19.12926934969421	0.0
YY1_NRF1	2285767	27.713624107151084	155.7
YY1_MAFK	4917051	29.30394929992193	22.3
YY1_CHD1	3449064	28.71666555705091	99.12
YY1_CEBPB	7250629	29.838138596864404	29.22
YY1_JUND	6913840	29.776551553599305	90.53
YY1_NRF1	2613837	28.110331319151292	140.1
YY1_MAFK	5544666	29.477815059538518	49.29
YY1_RCOR1	7377111	29.8603220614479	105.7
YY1_CEBPB	33128512	31.559009536216145	37.38
YY1_JUND	15053435	30.70683995214209	46.05
YY1_NRF1	2262386	27.678305679409874	150.7
YY1_RCOR1	5064785	29.347678573236244	132.1
YY1_BHLHE40	9871599	30.219873797703407	74.02
YY1_MAFK	13069144	30.54711129171119	11.6
YY1_MAFK	19848342	31.011914307323963	8.338
YY1_CEBPB	24626154	31.244607331761877	11.69
YY1_NRF1	1995131	27.14911446881761	139.2
YY1_JUND	19547172	30.995261590319316	26.08
YY1_NR3C1	1689774	25.554524190958446	584.3
YY1_CEBPB	7849760	29.939118823654677	40.23
YY1_CHD1	9489954	30.17256597232017	87.71
YY1_RCOR1	11663187	30.41618853870896	67.06
YY1_MAFK	22323238	31.139174355647015	26.76
YY1_CEBPB	41664341	31.798685074513543	21.21
YY1_RCOR1	5199213	29.385873021056526	70.05
YY1_RCOR1	28571706	31.402841307462353	44.82
YY1_JUND	21665840	31.10691855758722	62.17
YY1_BHLHE40	11872568	30.436806004620067	70.84
YY1_MAFK	6584980	29.71251685654082	35.11
YY1_CEBPB	16104233	30.782110713441668	20.7
YY1_NRF1	2653900	28.149542050571146	146.4
YY1_STAT1	2121921	27.434994611300034	87.86
YY1_STAT1	1874245	26.770014276557333	47.82
YY1_NRF1	3719950	28.85421296315017	128.7
YY1_JUND	9065181	30.117138653492447	95.83
YY1_YY1	1873446	26.766962833157066	306.7
YY1_FOS	22768984	31.160467969925577	39.46
YY1_YY1	4204652	29.061178519364027	296.7
YY1_JUND	2565134	28.060496125755968	18.52
YY1_FOS	2016270	27.20282074609246	112.9
YY1_FOS	8136222	29.984019406540373	55.62
YY1_STAT1	8146129	29.985536750489153	41.32
YY1_STAT1	1820950	26.54282813890512	53.77
YY1_STAT1	1730517	25.975782256567673	82.51
YY1_NR3C1	4160425	29.04397273719723	181.5
YY1_NRF1	4061714	29.004468467333567	114.0
YY1_FOS	7612290	29.900305468783095	100.2
YY1_ATF3	6996605	29.792041585292182	35.1
YY1_STAT1	3922994	28.946174870288367	120.8
YY1_YY1	35056012	31.618370698002067	46.76
YY1_RCOR1	5236052	29.39609018570205	36.02
YY1_CHD1	12537604	30.499606843145372	86.4
YY1_CHD1	7748788	29.922799153048096	101.7
YY1_ELF1	2157178	27.50185140003539	210.6
YY1_ATF3	11384827	30.38810357542635	25.46
YY1_NRF1	13687658	30.59968952589213	73.96
YY1_BHLHE40	24228030	31.227156859159074	44.81
YY1_MAFK	33878149	31.58251660081983	11.63
YY1_MAFK	5449619	29.4533496017549	9.038
YY1_RCOR1	2040683	27.26145577430931	96.58
YY1_CEBPB	2266855	27.685153504691588	84.4
YY1_NRF1	8344058	30.015378595479874	91.16
YY1_NR3C1	5536000	29.475609032725995	167.8
YY1_ELF1	3312780	28.639583794139522	180.9
YY1_YY1	21205922	31.083717314738607	67.62
YY1_NRF1	14953904	30.699407609741748	70.62
EGR1_CHD1	4147154	28.938707565983115	58.25
EGR1_CHD1	5157600	29.24221391222803	36.91
EGR1_BHLHE40	1642511	26.827030336991406	146.1
EGR1_EGR1	2776876	28.283092002680664	446.1
EGR1_ATF3	1650838	26.85088720526069	188.5
EGR1_ATF3	1892677	27.372456673285967	179.7
EGR1_ATF3	1642491	26.82697234631049	242.7
