"x.prod","x.sum","y"
31.4761668867759,16920638,0.6101
30.9892007323372,11738802,0.7661
32.0139342663957,26493357,0.5645
31.7645885249531,21414375,0.7277
30.7084457582885,9716963,0.6777
30.941892906954,11357157,0.5863
32.5680120091473,43531544,0.4706
31.876245492221,23533043,0.7177
31.2061329392538,13739771,0.6703
31.5514376480755,17971436,0.4683
30.8864655881262,10932384,0.6174
31.9297949045594,24636187,0.5489
28.8298230603898,4432337,0.3171
27.9721476807262,3883473,0.5264
30.7533463411742,10003425,0.5931
30.6696324034169,9479493,0.8072
30.561368519926,8863808,0.6243
31.2689337777792,14404807,0.6575
30.6921260876819,9615991,0.6104
28.2711783346692,4024381,0.5987
31.1574305100601,13252030,0.6285
31.9964837937929,26095233,0.5949
28.4544804393254,4134058,0.5356
29.4089107287733,5179983,0.6223
25.5258358742314,698113,0.6635
26.0474053422567,939952,0.6311
25.5019210152812,689766,0.7132
27.3198421239382,2468980,0.5873
27.3888589426823,2620755,0.5365
25.2595675603906,615542,0.347
24.1693405174318,435869,0.604
25.5680118014398,713329,0.7996
28.028271955941,4658489,0.6213
27.6333491995816,3251101,0.7784
28.3400337789544,6236529,0.6245
27.1815721800789,2194683,0.4923
27.4923497599712,2868905,0.4965
28.3132586774862,6080873,0.547
26.2761116630295,1092866,0.6734
26.8948220313388,1733529,0.6469
27.7983238994271,3772368,0.6341
28.3092809232498,6058102,0.5668
25.9470957859104,883158,0.3583
24.9288889858277,539337,0.6416
25.995370493107,909780,0.8182
27.8021863348403,3785632,0.7151
28.6778758579417,8604490,0.8716
28.8948080648584,10605459,0.6976
28.2500436455305,5729496,0.5193
28.8461056356647,10117718,0.5429
29.6851589193974,22960921,0.6023
26.5274545462523,2965936,0.2817
26.8309608924972,3976382,0.28
26.727102191656,3595605,0.466
24.4157773172605,461293,0.4395
25.8718389829498,1595658,0.4288
25.5836136979256,1225241,0.5097
24.4396341855298,469620,0.4807
24.9612036535551,711459,0.4634
24.4157193265796,461273,0.4854
26.6026219791823,3188384,0.4199
25.0565750935519,771005,0.642
26.9455261336755,4444929,0.429
26.6614447241188,3374507,0.4385
26.2219833041673,2215870,0.4376
26.3927079822988,2606716,0.5049
26.8503091220613,4051793,0.3754
26.2336404352366,2240487,0.4969
26.3026572539807,2392262,0.5899
26.231476696815,2235896,0.5806
26.2833330561727,2348705,0.3798
27.0299833078685,4826386,0.5076
23.7673426896973,296732,0.5335
26.7185328833817,3565918,0.4489
24.4833668372059,485410,0.3869
25.2154196491732,883699,0.3636
26.0884724607356,1953474,0.3683
25.7992443458274,1492077,0.398
26.8470958993079,4039168,0.3369
25.7408286482898,1414018,0.3765
26.923861141154,4352160,0.3574
26.2324580523196,2237977,0.4908
25.8675954363962,1589394,0.3666
25.2781001774149,933333,0.5155
26.3592381618531,2524745,0.4589
26.7539616846516,3690321,0.458
24.173365871689,387049,0.5539
25.3773549331015,1018578,0.3741
24.5029723092236,492716,0.4403
25.5568547018656,1195963,0.3994
23.0831388287302,207376,0.5134
27.4776639739668,7486016,0.323
27.645169509306,8829879,0.2804
27.7802227286155,10089828,0.296
27.4768255870956,7479840,0.3222
27.4181013179852,7059879,0.283
24.4818101127382,484836,0.4629
25.3826215942538,1023342,0.3696
25.3168437109679,965605,0.3026
25.7324506716348,1403192,0.2747
26.9420702672394,4429996,0.3826
25.8722681601089,1596293,0.3594
25.3981420992304,1037528,0.315
26.4921145334817,2866992,0.4012
26.3821428577658,2580544,0.3405
26.4331458875437,2709483,0.3998
27.7529038334599,9821053,0.3497
26.7093173851742,3534275,0.3182
26.5471475108799,3022608,0.4259
27.2368164270636,5908634,0.1775
27.5834901313796,8308676,0.1976
27.6083385121264,8514791,0.2249
27.312327683584,6362950,0.2856
22.6052072682097,172811,0.3565
26.5523705677798,3037827,0.4642
26.1003575218715,1975438,0.3691
27.3636848832064,6692136,0.2229
28.0606573129499,13318276,0.2099
27.5815511843096,8292807,0.4161
27.2538320902528,6008036,0.4177
26.9674066036764,4540683,0.3672
27.4770175984724,7481254,0.3103
26.7946989619035,3838919,0.2386
27.2133204169445,5774126,0.2916
24.535626169801,505207,0.1673
23.6973935843591,284549,0.5072
26.278739366237,2338474,0.3732
25.6078539451712,1252448,0.4776
25.2064955360418,876882,0.4941
26.0017742798584,1800912,0.5611
26.0953704913773,1966190,0.4769
26.4491895238448,2751421,0.4003
25.8424327861188,1552792,0.4274
26.4061480712696,2640412,0.4308
27.2270569887846,5852380,0.3748
28.0627528479528,13345970,0.182
26.3802100975384,2575786,0.2313
24.4265514127899,465029,0.43
25.5706526554909,1210962,0.5615
27.364619398787,6698284,0.3475
28.2704257639011,16399494,0.382
27.8825432626345,11164350,0.5338
22.3396790453413,159656,0.8768
26.1429208792586,2056273,0.4755
27.8756908793717,11088904,0.5876
25.9032254619763,1642823,0.5822
25.1899099743279,864373,0.5207
25.8086203426372,1505036,0.4884
27.1264469271609,5303364,0.528
25.9121827315249,1656557,0.7148
28.4400554801526,19409685,0.4905
26.9227450162235,4347435,0.4768
27.8176385492178,10470061,0.5863
27.8276759349787,10574508,0.4692
26.7121222107255,3543875,0.6293
27.2230792345482,5829609,0.694
27.1709504904948,5539416,0.6669
27.3334243057022,6496131,0.4557
27.654182899642,8908772,0.5907
24.584366485497,524627,0.536
25.1498966725718,835035,0.4657
26.5228675072909,2952895,0.425
27.3007803718054,6291234,0.4299
26.9006378164049,4254925,0.4397
28.0267258695689,12877832,0.3799
26.5938790731772,3161643,0.4166
28.0484862492661,13158569,0.4117
27.6574972107296,8937961,0.5547
26.3319050790618,2459809,0.5598
27.1798466049787,5587875,0.5221
27.9447333159523,11873237,0.5444
24.8608940972088,654665,0.6837
26.2696489699164,2318366,0.4238
25.5359203842003,1173598,0.5033
26.1690453862542,2107619,0.4183
28.5395045692022,21427034,0.4311
26.8987711596444,4247207,0.2735
23.8426872971261,310844,0.5569
28.2992829660492,16876224,0.3574
28.2934028821272,16777964,0.3072
28.4521830385897,19645090,0.3175
28.3700487148792,18105218,0.3665
28.4247587196029,19116806,0.3822
24.9091688044054,681287,0.4932
25.5678402751463,1207888,0.3544
24.242241240919,406347,0.1459
23.8691139355236,316051,0.3777
26.7159846461387,3557139,0.4217
26.6757496714587,3421449,0.5166
26.0884659285877,1953462,0.3787
27.2099389684011,5755027,0.4817
27.1483519251361,5418238,0.4175
26.8496154310753,4049064,0.422
28.9308099077529,31632910,0.457
28.0786403236788,13557833,0.4063
27.5916741692402,8375997,0.4715
27.9189116632479,11573542,0.2533
28.3837146788607,18352740,0.258
28.6164077032986,23130552,0.2922
28.3670619618561,18051570,0.3473
22.9263245624952,194172,0.3274
27.3109191951914,6354158,0.5626
27.5443663438569,7994352,0.4697
28.5109747271838,20827636,0.302
29.1704854460503,40168739,0.3341
28.478718929124,20170238,0.5212
27.8086063761568,10376966,0.4913
27.0843172280776,5089378,0.3931
28.1539110849784,14608631,0.397
27.4889390250292,7569579,0.3017
28.5322683414623,21273382,0.3106
25.4322964972927,1069532,0.1559
24.5746211176292,520668,0.5339
27.3558197780771,6640620,0.3953
26.415773108734,2664823,0.5423
27.2721058403198,6116688,0.5963
27.1638419568289,5501003,0.5463
27.8714072146821,11042002,0.482
27.2945995245848,6253186,0.5188
24.8736517715721,661576,0.4202
27.7599039469631,9889225,0.5074
28.5989572306958,22732428,0.4684
28.9543169723566,32382547,0.2987
26.8251499732916,3954017,0.2696
25.0569538762283,771253,0.4525
26.8474094042627,4040398,0.5935
26.0113841656763,1817178,0.4851
29.0697179006431,4328794,0.414
29.373224246888,5339240,0.4639
26.9580406716514,1824151,0.4892
26.9818975399207,1832478,0.5309
27.503467007946,2074317,0.5784
26.9579826809705,1824131,0.5554
28.7642466585582,3578728,0.7452
29.3925724764522,5414651,0.6997
28.7759037896274,3603345,0.5363
28.8449206083715,3755120,0.5869
28.8255964105636,3711563,0.3845
26.3096060440882,1659590,0.6998
29.2607962377726,4928776,0.3353
27.0256301915968,1848268,0.2404
27.757683003564,2246557,0.7492
28.3415077002183,2854935,0.2425
28.2830920026807,2776876,0.7719
29.4661244955449,5715018,0.2586
28.9015015162439,3887603,0.3625
29.2962250390425,5053179,0.3176
26.7156292260798,1749907,0.2302
27.9196182874924,2381436,0.7626
25.6254021831211,1570234,0.4878
29.960364672376,8422737,0.1887
27.0240734671291,1847694,0.5357
28.2747140260257,2766050,0.4922
29.4843336216303,5792854,0.5615
27.9404054536213,2400386,0.4729
29.0343778878725,4229850,0.3933
30.2951671878508,11183911,0.3922
29.0894108652708,4385466,0.585
30.1506018665172,9877649,0.2101
29.0946339221707,4400685,0.4303
28.6426208762624,3338296,0.4797
30.6029206673408,14681134,0.1978
29.7960954446437,7370894,0.5843
30.0192809528632,8844112,0.305
28.6376338457682,3329048,0.3196
28.9914528782356,4114279,0.5877
28.3846961405096,2915650,0.5577
28.9484114256604,4003270,0.2664
29.7693203431755,7215238,0.4929
26.9688147671808,1827887,0.4299
29.9068827531779,8061142,0.4671
30.812689118292,17762352,0.5365
28.6851842336495,3419131,0.9291
27.7321733287188,2227231,0.5558
28.3508836970281,2867894,0.5976
29.4650083706144,5710293,0.7998
30.3699392893696,11937366,0.7806
29.2543855651163,4906733,0.5893
29.765342588939,7192467,0.6128
29.875687660093,7858989,0.4578
27.1266298398878,1887485,0.7007
27.6921600269627,2197893,0.2731
29.0651308616818,4315753,0.7692
29.4429011707957,5617783,0.2683
29.136142427568,4524501,0.8021
30.5907496036569,14521427,0.3207
29.7221099593696,6950733,0.414
30.4869966703431,13236095,0.3639
27.4031574515997,2017523,0.2701
28.8119123243073,3681224,0.7778
26.3849506515169,1673702,0.5373
30.9670220739938,20479664,0.2562
27.4514321587962,2044145,0.5614
26.4113772899145,1678909,0.5454
29.2582480005296,4919997,0.5844
28.6307292829785,3316320,0.5015
29.752202322792,7117885,0.4412
31.4730732621438,32995768,0.4912
30.133937523631,9738855,0.6401
31.1586710576895,24493410,0.2839
29.8531825495823,7717016,0.4517
30.0866296982478,9357210,0.5558
31.7127488004412,41531597,0.2726
30.3508697305477,11739824,0.6463
30.6961744393693,15971489,0.3489
29.7061053112198,6863861,0.3432
30.413670569073,12404860,0.6412
29.8368628789757,7616044,0.6061
30.302167301354,11252083,0.2982
31.1412205850867,24095286,0.6026
27.5992172306192,2134111,0.4719
28.7814926156189,3958377,0.4727
29.0849989618638,4968823,0.4
28.9811402610226,4588046,0.6848
26.6698153866272,1453734,0.5608
25.5836136979256,1225241,0.5097
28.1258770523165,2588099,0.6339
26.6936722548965,1462061,0.6227
27.2152417229218,1703900,0.6269
26.6697573959463,1453714,0.6641
28.8566600485489,4180825,0.6845
27.3106131629185,1763446,0.6881
29.1995642030422,5437370,0.6109
28.9154827934855,4366948,0.5572
28.476021373534,3208311,0.644
28.6467460516654,3599157,0.6602
29.104347191428,5044234,0.5738
28.4876785046032,3232928,0.6144
28.5566953233473,3384703,0.7285
28.4855147661816,3228337,0.7025
28.5373711255394,3341146,0.4974
29.2840213772352,5818827,0.7519
26.021380759064,1289173,0.6734
28.9725709527484,4558359,0.3959
26.7374049065726,1477851,0.1944
27.4694577185398,1876140,0.6011
28.3425105301023,2945915,0.4385
28.0532824151941,2484518,0.3938
29.1011339686746,5031609,0.3818
27.9948667176564,2406459,0.6485
29.1778992105207,5344601,0.3928
28.4864961216862,3230418,0.6602
28.1216335057628,2581835,0.5497
27.5321382467815,1925774,0.6361
28.6132762312197,3517186,0.4386
29.0079997540183,4682762,0.4998
26.4274039410556,1379490,0.4075
27.6313930024682,2011019,0.6139
26.7570103785903,1485157,0.5658
27.8108927712322,2188404,0.4256
25.3371768980968,1199817,0.6386
29.7317020433335,8478457,0.4427
29.8992075786727,9822320,0.3604
30.0342607979821,11082269,0.3838
29.7308636564622,8472281,0.4372
29.6721393873518,8052320,0.3882
26.7358481821048,1477277,0.6244
27.6366596636204,2015783,0.5964
27.5708817803345,1958046,0.319
27.9864887410015,2395633,0.5465
29.1961083366061,5422437,0.6037
28.1263062294755,2588734,0.3364
27.6521801685971,2029969,0.483
28.7461526028483,3859433,0.4216
28.6361809271325,3572985,0.6129
28.6871839569103,3701924,0.4958
30.0069419028266,10813494,0.5252
28.9633554545409,4526716,0.4606
28.8011855802466,4015049,0.6594
29.4908544964302,6901075,0.2872
29.8375282007463,9301117,0.2665
29.862376581493,9507232,0.3387
29.5663657529506,7355391,0.4522
24.8592453375763,1165252,0.7098
28.8064086371464,4030268,0.5423
28.3543955912382,2967879,0.5669
29.617722952573,7684577,0.2971
30.3146953823166,14310717,0.3367
29.8355892536762,9285248,0.6307
29.5078701596194,7000477,0.6392
29.2214446730431,5533124,0.4793
29.731055667839,8473695,0.3912
29.0487370312701,4831360,0.4517
29.4673584863111,6766567,0.4366
26.7896642391677,1497648,0.1113
25.9514316537258,1276990,0.4833
28.5327774356036,3330915,0.4812
27.8618920145378,2244889,0.5018
27.4605336054085,1869323,0.6905
28.2558123492251,2793353,0.6619
28.349408560744,2958631,0.4412
28.7032275932114,3743862,0.6869
28.0964708554854,2545233,0.6382
28.6601861406362,3632853,0.396
29.4810950581513,6844821,0.5383
30.3167909173194,14338411,0.2583
28.6342481669051,3568227,0.2133
26.6805894821566,1457470,0.5176
27.8246907248575,2203403,0.6806
29.6186574681537,7690725,0.5498
30.5244638332678,17391935,0.5002
30.1365813320011,12156791,0.7565
24.593717114708,1152097,0.523
28.3969589486253,3048714,0.6807
30.1297289487383,12081345,0.6875
28.1572635313429,2635264,0.9201
27.4439480436946,1856814,0.6465
28.0626584120039,2497477,0.6482
29.3804849965276,6295805,0.7575
28.1662208008915,2648998,0.7127
30.6940935495193,20402126,0.7385
29.1767830855902,5339876,0.731
30.0716766185844,11462502,0.7465
30.0817140043454,11566949,0.7237
28.9661602800921,4536316,0.6886
29.4771173039148,6822050,0.7773
29.4249885598614,6531857,0.7563
29.5874623750688,7488572,0.5667
29.9082209690086,9901213,0.8332
26.8384045548636,1517068,0.7009
27.4039347419385,1827476,0.2152
28.7769055766576,3945336,0.6669
29.554818441172,7283675,0.4964
29.1546758857715,5247366,0.4486
30.2807639389355,13870273,0.4349
28.8479171425438,4154084,0.714
30.3025243186327,14151010,0.4723
29.9115352800962,9930402,0.7364
28.5859431484285,3452250,0.6946
29.4338846743454,6580316,0.4999
30.1987713853189,12865678,0.5752
27.1149321665755,1647106,0.4464
28.5236870392831,3310807,0.6714
27.789958453567,2166039,0.6381
28.4230834556209,3100060,0.4344
30.7935426385688,22419475,0.6059
29.1528092290111,5239648,0.474
26.0967253664927,1303285,0.679
30.5533210354159,17868665,0.4711
30.5474409514939,17770405,0.4007
30.7062211079564,20637531,0.4113
30.6240867842459,19097659,0.4721
30.6787967889696,20109247,0.4662
27.163206873772,1673728,0.6471
27.8218783445129,2200329,0.5881
26.4962793102857,1398788,0.2416
26.1231520048903,1308492,0.5546
28.9700227155054,4549580,0.6367
28.9297877408253,4413890,0.3522
28.3425039979543,2945903,0.5261
29.4639770377678,6747468,0.4616
29.4023899945027,6410679,0.6623
29.1036535004419,5041505,0.5237
31.1848479771195,32625351,0.6458
30.3326783930455,14550274,0.5109
29.8457122386068,9368438,0.7315
30.1729497326146,12565983,0.3426
30.6377527482274,19345181,0.3077
30.8704457726653,24122993,0.4186
30.6211000312227,19044011,0.5274
25.1803626318618,1186613,0.6684
29.5649572645581,7346599,0.5831
29.7984044132236,8986793,0.6516
30.7650127965504,21820077,0.369
31.4245235154169,41161180,0.4222
30.7327569984906,21162679,0.7158
30.0626444455235,11369407,0.7233
29.3383552974442,6081819,0.444
30.4079491543451,15601072,0.4459
29.7429770943958,8562020,0.5137
30.786306410829,22265823,0.474
27.6863345666594,2061973,0.1116
26.8286591869959,1513109,0.5289
29.6098578474438,7633061,0.4919
28.6698111781006,3657264,0.728
29.5261439096865,7109129,0.7206
29.4178800261956,6493444,0.4783
30.1254452840488,12034443,0.75
29.5486375939515,7245627,0.7067
27.1276898409388,1654017,0.6045
30.0139420163297,10881666,0.4634
30.8529953000625,23724869,0.668
31.2083550417232,33374988,0.3895
29.0791880426583,4946458,0.2542
27.310991945595,1763694,0.5476
29.1014474736294,5032839,0.7044
28.2654222350429,2809619,0.6473
26.071262210526,948279,0.8562
25.5257778835505,698093,0.8627
27.3436989922075,2477307,0.7584
27.4127158109516,2629082,0.6092
25.2834244286599,623869,0.3757
24.1931973857011,444196,0.8112
27.2054290483482,2203010,0.4012
27.5162066282405,2877232,0.3487
26.2999685312988,1101193,0.959
26.9186788996081,1741856,0.8687
27.8221807676963,3780695,0.8285
28.333137791519,6066429,0.6514
25.9709526541797,891485,0.3929
24.9527458540969,547664,0.8262
28.2739005137998,5737823,0.4378
28.869962503934,10126045,0.4141
26.071262210526,948279,0.8562
26.0473473515758,939932,0.8572
27.8652684602327,2719146,0.7759
27.9342852789768,2870921,0.6456
25.8049938966851,865708,0.5317
24.7147668537264,686035,0.7935
27.7269985163735,2444849,0.5068
28.0377760962657,3119071,0.4345
26.8215379993241,1343032,0.8664
27.4402483676334,1983695,0.9644
28.3437502357216,4022534,0.844
28.8547072595443,6308268,0.6783
26.492522122205,1133324,0.5496
25.4743153221222,789503,0.808
28.7954699818251,5979662,0.5154
29.3915319719593,10367884,0.4733
30.4259378485868,8591266,0.4717
30.7294441948317,9601712,0.5087
30.6255854939905,9220935,0.5191
28.3142606195951,6086623,0.4071
27.2280589308935,5858130,0.4059
29.7703222852843,7220988,0.6642
29.4820970002601,6850571,0.5802
28.3381174878644,6094950,0.5171
28.8596869558896,6336789,0.6064
28.3142026289142,6086603,0.5286
30.5289941438729,8900594,0.7085
30.5011052815168,8813714,0.6801
30.5292100209694,8901276,0.721
28.9550583958864,6396335,0.5726
30.5849826945868,9082499,0.7197
30.9329136210368,10472708,0.6938
30.8440094360101,10070259,0.5604
30.5599280264533,8999837,0.4967
30.5491538474647,8964922,0.7019
30.1204666065018,7841200,0.5195
30.2911912846333,8232046,0.5783
30.7487924243959,9677123,0.466
31.1498852726011,11619066,0.7118
30.565568136149,9018265,0.7218
30.1321237375711,7865817,0.5056
30.6871544934285,9441878,0.7091
30.6494839107432,9305084,0.7106
30.2011405563152,8017592,0.5738
30.1299599991495,7861226,0.5784
30.1818163585073,7974035,0.358
30.928466610203,10451716,0.5759
27.6658259920318,5922062,0.5087
31.1317651450863,11513527,0.4569
29.7620925124442,7208864,0.2914
30.6170161857162,9191248,0.3294
28.3818501395405,6110740,0.1239
30.8754380479935,10208459,0.6232
29.1139029515077,6509029,0.47
29.9869557630701,7578804,0.2256
29.697727648162,7117407,0.2189
30.7455792016425,9664498,0.194
29.8562585593567,7353732,0.6704
29.6393119506243,7039348,0.5503
30.8223444434886,9977490,0.2743
30.1309413546541,7863307,0.5627
29.7660787387307,7214724,0.3415
30.8726700053397,10196112,0.5282
30.3841932902006,8474762,0.716
29.1765834797494,6558663,0.546
30.2577214641876,8150075,0.342
30.6524449869862,9315651,0.298
29.7038426208073,7125845,0.4157
28.0718491740235,6012379,0.2474
29.3151611319695,6680091,0.3297
