"group","size","logsize","score","simple.x","simple.y","group.offset","complicated.x","complicated.y"
"MAFK_BHLHE40",1824786,26.9584698488105,19.68,4508,0.679019959142989,-551.977382352943,4508,1.51757354319659
"MAFK_EGR1",2959151,28.4145315144998,23.32,10981,0.736812084723452,-554.595021241836,10981,1.65845594240847
"MAFK_ATF3",1833113,26.9823267170798,29.55,4591,0.830654293742125,-540.501447712422,4591,1.47931138507312
"MAFK_ATF3",2074952,27.5038961851051,59.62,6507,1.21966927108985,-540.501447712422,6507,2.08027934446294
"MAFK_ATF3",1824766,26.9584118581296,34.66,4507,0.90121296937966,-540.501447712422,4507,1.59920457133314
"MAFK_JUND",4551877,29.1453145107322,47.35,15526,1.06734207016409,-547.46690814659,15526,1.98191031589566
"MAFK_ELF1",5808422,29.4882186652255,12.81,17994,0.569818395813543,-549.560882352946,17994,1.26209488825355
"MAFK_ELF1",4738000,29.2041372556688,19.31,15931,0.67319104939021,-549.560882352946,15931,1.44777350155852
"MAFK_EGR1",3579363,28.7646758357173,14.61,13043,0.59862009910978,-554.595021241836,13043,1.45741058224691
"MAFK_ELF1",3970209,28.9354005138487,21.87,14138,0.714196560254679,-549.560882352946,14138,1.51217941805663
"MAFK_EGR1",5415286,29.3930016536113,13.07,17299,0.574643031485605,-554.595021241836,17299,1.41602924343567
"MAFK_ATF3",3603980,28.7763329667865,50.91,13115,1.11193070019225,-540.501447712422,13115,1.92296247533824
"MAFK_ATF3",3755755,28.8453497855306,38.58,13548,0.953018347825143,-540.501447712422,13548,1.68331959225249
"MAFK_ELF1",3599389,28.7741692283649,29.96,13097,0.83726843052494,-549.560882352946,13097,1.69226072203668
"MAFK_CEBPB",3712198,28.8260255877227,12.66,13417,0.566781657823284,-558.212194613478,13417,1.49870790670441
"MAFK_JUND",6189879,29.5726758394185,35.4,18579,0.910468660106689,-547.46690814659,18579,1.76116935762419
"MAFK_EGR1",1660225,26.3100352212473,23.77,2839,0.743815404894363,-554.595021241836,2839,1.66770751727307
"MAFK_CEBPB",4929411,29.2612254149317,19.47,16335,0.675321638894225,-558.212194613478,16335,1.65434233107619
"MAFK_CEBPB",1848903,27.0260593687559,10.73,4724,0.5361683533792,-558.212194613478,4724,1.44990706328103
"MAFK_EGR1",2247192,27.7581121807231,20.96,7603,0.700071266120352,-554.595021241836,7603,1.60746307904301
"MAFK_JUND",3316967,28.6311649922856,49.73,12245,1.09638745527572,-547.46690814659,12245,2.02753617894009
"MAFK_CEBPB",2855570,28.3419368773774,19.96,10562,0.683922779413411,-558.212194613478,10562,1.66311508669886
"MAFK_JUND",5402661,29.3897884308579,27.95,17275,0.805056255967575,-547.46690814659,17275,1.60459184556184
"MAFK_EGR1",2777511,28.2835211798398,15.28,10241,0.60945199149816,-554.595021241836,10241,1.47470291343716
"MAFK_CEBPB",5715653,29.466553672704,10.75,17806,0.536568142067649,-558.212194613478,17806,1.45044116573458
"MAFK_ELF1",3601470,28.7751505838695,24.26,13108,0.751877190563587,-549.560882352946,13108,1.56843792227231
"MAFK_JUND",2952887,28.4102879679461,48.36,10957,1.07992577010948,-547.46690814659,10957,2.00136880171236
"MAFK_ELF1",2296826,27.8207927089648,30.77,7928,0.848442164625803,-549.560882352946,7928,1.71038644712931
"MAFK_CEBPB",3888238,28.901930693403,16.25,13901,0.625556147153354,-558.212194613478,13901,1.58468004733728
"MAFK_CEBPB",5053814,29.2966542162016,18.46,16578,0.660097918711772,-558.212194613478,16578,1.63261314508453
"MAFK_ATF3",1750542,26.7160584032389,68.78,3825,1.32178325979426,-540.501447712422,3825,2.22445056551381
"MAFK_EGR1",2382071,27.9200474646515,13.05,8409,0.574183244314465,-554.595021241836,8409,1.41520370679
"MAFK_ELF1",1856209,27.0456648407736,15.93,4799,0.620014328147532,-549.560882352946,4799,1.35495939464732
"MAFK_JUND",2559456,28.0995472334155,19.95,9291,0.683790401407824,-547.46690814659,9291,1.4094439541691
"MAFK_ATF3",1570869,25.6258313602802,21.52,1672,0.708312189533979,-540.501447712422,1672,1.2504798107613
"MAFK_FOS",8849509,30.0203565055168,31.7,21998,0.861914746104546,-546.060829883817,21998,1.6560907361024
"MAFK_FOS",10193372,30.187862040856,24.72,23310,0.759040710509575,-546.060829883817,23310,1.49684077146688
"MAFK_FOS",11453321,30.3229152601654,25.34,24338,0.768504503540525,-546.060829883817,24338,1.5114977289562
"MAFK_FOS",8843333,30.0195181186455,30.97,21984,0.851392163346294,-546.060829883817,21984,1.6395169695941
"MAFK_CEBPB",8423372,29.9607938495351,8.4,21549,0.500867848265166,-558.212194613478,21549,1.38626332508476
"MAFK_BHLHE40",1848329,27.0245026442881,38.46,4718,0.951071011813699,-551.977382352943,4718,1.90434122810743
"MAFK_JUND",2386835,27.9253141258037,38.27,8438,0.948523569750423,-547.46690814659,8438,1.81816198849653
"MAFK_MAFK",2329098,27.8595362425178,824.8,8114.5,4.72618004194596,-356.056846405225,8114.5,5.04286813197252
"MAFK_CHD1",2766685,28.2751432031848,11.84,10195,0.553229314149347,-560.079707749768,10195,1.52345658724916
"MAFK_BHLHE40",5793489,29.4847627987894,17.27,17961,0.64146383916688,-551.977382352943,17961,1.45852302920641
"MAFK_CHD1",2401021,27.9408346307804,13.49,8498,0.580967974997941,-560.079707749768,8498,1.56196644201104
"MAFK_CEBPB",4230485,29.0348070650316,25.1,14805,0.764424809160483,-558.212194613478,14805,1.77181970989549
"MAFK_JUND",3944037,28.9248353893158,94.5,14064,1.60963236778324,-547.46690814659,14064,2.7397657083927
"MAFK_MAFK",4072976,28.9758384190936,422,14421.5,3.86950124972499,-356.056846405225,14421.5,3.98294198612741
"MAFK_CEBPB",11184546,30.2955963650099,14.46,24116,0.596646663934223,-558.212194613478,24116,1.54065341718388
"MAFK_JUND",4897768,29.2520099167242,42.72,16264,1.00669459564475,-547.46690814659,16264,1.90025604936584
"MAFK_BHLHE40",4386101,29.0898400424299,22.66,15162,0.726501820340109,-551.977382352943,15162,1.58794402412323
"MAFK_MAFK",7272127,29.7795089586135,217.7,20139.5,2.82459314002874,-356.056846405225,20139.5,1.56599621186276
"MAFK_MAFK",9672169,30.1261826629296,149.6,22820.5,2.20290492345094,-356.056846405225,22820.5,0.605282572394914
"MAFK_CEBPB",9878284,30.1510310436763,5.324,23030,0.464669025531569,-558.212194613478,23030,1.29593947216077
"MAFK_JUND",7726443,29.8550202151339,24.72,20747,0.759040710509575,-547.46690814659,20747,1.52995273740256
"MAFK_CEBPB",4401320,29.0950630993297,16.69,15195,0.631599880712287,-558.212194613478,15195,1.59359954511935
"MAFK_CHD1",3338931,28.6430500534215,20.46,12312,0.69218131539691,-560.079707749768,12312,1.71473770150656
"MAFK_MAFK",8055629,29.9063774147563,201.5,21155.5,2.67542115486315,-356.056846405225,21155.5,1.13258013662575
"MAFK_CEBPB",14681769,30.6033498444999,7.838,26406,0.493166896667123,-558.212194613478,26406,1.37042311583173
"MAFK_JUND",9656300,30.1242437158595,37.22,22797,0.934478635616639,-547.46690814659,22797,1.79638217378464
"MAFK_BHLHE40",7371529,29.7965246218027,24,20280,0.747441339551871,-551.977382352943,20280,1.61528624107904
"MAFK_MAFK",5904176,29.5100991352264,301.7,18124.5,3.38297815857803,-356.056846405225,18124.5,2.9491371924632
"MAFK_CEBPB",8844747,30.0197101300223,11.2,21990,0.543317227331372,-558.212194613478,21990,1.46186781464416
"MAFK_JUND",5202412,29.3373914934534,38.77,16887,0.955664138876493,-547.46690814659,16887,1.82601245748962
"MAFK_FOS",7137619,29.7560129484944,30.37,19964,0.842471184821818,-546.060829883817,19964,1.6264359469218
"MAFK_JUND",1868700,27.078318701351,25.79,4924,0.774755088429192,-547.46690814659,4924,1.55427135029317
"MAFK_FOS",1648042,26.2400861159091,22.18,2693,0.719035375895876,-546.060829883817,2693,1.43149579303367
"MAFK_FOS",3701967,28.8214318977869,47.15,13398,1.06494110862655,-546.060829883817,13398,1.9567773510755
"MAFK_FOS",2615941,28.1505464767211,60.75,9560,1.23258993578376,-546.060829883817,9560,2.18760309473314
"MAFK_FOS",3164405,28.5444668114084,46.76,11747,1.06054220367464,-546.060829883817,11747,1.94971101617204
"MAFK_ATF3",3329683,28.6380630229273,24.6,12286,0.756724286031577,-540.501447712422,12286,1.34388465651215
"MAFK_CHD1",4114914,28.9918820553947,16.38,14527,0.62735292437552,-560.079707749768,14527,1.62754077854738
"MAFK_CHD1",2916285,28.3851253176687,15.63,10805,0.615058993356369,-560.079707749768,10805,1.61017542605002
"MAFK_ATF3",4003905,28.9488406028195,21.66,14217,0.710960972812844,-540.501447712422,14217,1.25550817895433
"MAFK_BHLHE40",7215873,29.7697495203346,12.36,20059,0.562111908669513,-551.977382352943,20059,1.320281194172
"MAFK_MAFK",14709463,30.6054453795027,86.07,26431.5,1.51506279512069,-356.056846405225,26431.5,0.494562665798181
"MAFK_MAFK",3939279,28.9229026290884,346.7,14054.5,3.59450433680053,-356.056846405225,14054.5,3.46657370558283
"MAFK_CEBPB",1828522,26.9692439443399,20.33,4553,0.690047839022624,-558.212194613478,4553,1.67169883039025
"MAFK_CHD1",8061777,29.907311930337,6.351,21167,0.475076114457927,-560.079707749768,21167,1.38119901093585
"MAFK_CHD1",17762987,30.8131182954511,7.561,27966,0.489522463355101,-560.079707749768,27966,1.41492867928551
"MAFK_JUND",12527843,30.4252357941844,25.83,25115,0.775353288408963,-547.46690814659,25115,1.55522011696776
"MAFK_EGR1",3419766,28.6856134108086,23.49,12549,0.738960388303186,-554.595021241836,12549,1.66126641325542
"MAFK_ATF3",2227866,27.7326025058779,28.54,7491,0.814515253355953,-540.501447712422,7491,1.45265182056056
"MAFK_ATF3",2868529,28.3513128741872,42.99,10615,1.01015128181583,-540.501447712422,10615,1.77546090862401
"MAFK_JUND",6666857,29.6691394587109,47.31,19291,1.06700219008993,-547.46690814659,19291,1.98106229355396
"MAFK_ELF1",20773178,30.9827480117026,10.64,29173,0.534727585100754,-549.560882352946,29173,1.2009289643843
"MAFK_EGR1",5710928,29.4654375477735,14.5,17799,0.597132071382623,-554.595021241836,17799,1.45390193234047
"MAFK_ELF1",11833554,30.3603310807677,17.94,24645,0.652307511039776,-549.560882352946,24645,1.41129168780002
"MAFK_EGR1",11938001,30.3703684665287,14.5,24723,0.597132071382623,-554.595021241836,24723,1.45390193234047
"MAFK_ATF3",4907368,29.2548147422754,55.43,16284,1.16870686701236,-540.501447712422,16284,2.00310040387664
"MAFK_ATF3",7193102,29.7657717660981,32.96,20030,0.87864277865237,-540.501447712422,20030,1.55942130423374
"MAFK_ELF1",6902909,29.7136430220447,26.36,19637,0.78243190115756,-549.560882352946,19637,1.61411095551729
"MAFK_CEBPB",7859624,29.8761168372521,11.78,20912,0.552372944667948,-558.212194613478,20912,1.47766306324061
"MAFK_JUND",10272265,30.1968754311919,31.53,23376,0.859327933449906,-547.46690814659,23376,1.68143322295295
"MAFK_EGR1",1888120,27.1270590170469,25.55,5089,0.771498463753334,-554.595021241836,5089,1.70660607288853
"MAFK_CEBPB",2198528,27.6925892041218,12.02,7333,0.556560153646956,-558.212194613478,7333,1.48342571017751
"MAFK_EGR1",4316388,29.0655600388409,20.96,14995,0.700071266120352,-554.595021241836,14995,1.60746307904301
"MAFK_JUND",7654727,29.8434729033553,34.78,20651,0.902632941836188,-547.46690814659,20651,1.74976606436214
"MAFK_CEBPB",5618418,29.4433303479548,22.43,17640,0.722641210946886,-558.212194613478,17640,1.71715293723707
"MAFK_JUND",14241325,30.5694184011188,21.05,26157,0.701552324000856,-547.46690814659,26157,1.43759529664277
"MAFK_EGR1",4525136,29.1365716047271,14.93,15463,0.603906804040706,-554.595021241836,15463,1.46453727259819
"MAFK_CEBPB",14522062,30.591178780816,11.28,26316,0.544597664869189,-558.212194613478,26316,1.4638872888249
"MAFK_ELF1",10301454,30.2001897422795,19.5,23402,0.675978119198776,-549.560882352946,23402,1.45333025875052
"MAFK_ELF1",3823302,28.8745976106118,26.77,13739,0.788439685364358,-549.560882352946,13739,1.62422993890008
"MAFK_CEBPB",6951368,29.7225391365287,18.25,19706,0.657096899986159,-558.212194613478,19706,1.62762581617658
"MAFK_CEBPB",13236730,30.4874258475022,16.68,25541,0.631474250598584,-558.212194613478,25541,1.59327081401843
"MAFK_ATF3",2018158,27.4035866287588,79.17,6104,1.43903796829819,-540.501447712422,6104,2.39132211846158
"MAFK_EGR1",3681859,28.8123415014664,16.02,13347,0.621645662552149,-554.595021241836,13347,1.49281961778727
"MAFK_ELF1",2537091,28.0786129157503,22.79,9170,0.728749206539719,-549.560882352946,9170,1.53377786812183
"MAFK_JUND",3471112,28.7117379178042,18.86,12724,0.666907725169228,-547.46690814659,12724,1.37861014162175
"MAFK_JUND",22790527,31.0821971007521,24.52,29811,0.755710312681575,-547.46690814659,29811,1.52568128227127
"MAFK_FOS",5610700,29.4414636911944,51.52,17628,1.11983225278549,-546.060829883817,17628,2.03389914263276
"MAFK_ATF3",1674337,26.385379828676,33.4,3000,0.884692769881106,-540.501447712422,3000,1.57068475358183
"MAFK_FOS",18239717,30.8419754975992,23.34,28180,0.737073826002417,-546.060829883817,28180,1.4614716109903
"MAFK_FOS",18141457,30.8360954136772,20.92,28133,0.699415589026223,-546.060829883817,28133,1.3977526845145
"MAFK_FOS",21008583,30.9948755701397,20.42,29238,0.691414073261033,-546.060829883817,29238,1.38272892775404
"MAFK_FOS",19468711,30.9127412464292,22.94,28673,0.731296581263393,-546.060829883817,28673,1.45161719623309
"MAFK_CEBPB",20480299,30.9674512511529,9.071,29044,0.50989313031376,-558.212194613478,29044,1.40623565079253
"MAFK_BHLHE40",2044780,27.4518613359553,36.85,6287,0.930087406761226,-551.977382352943,6287,1.87347611411693
"MAFK_JUND",2571381,28.1105328066962,36.75,9353,0.928670211934751,-547.46690814659,9353,1.78766162536114
"MAFK_MAFK",1769840,26.784933772469,921.1,4020.5,4.82517277158965,-356.056846405225,4020.5,5.15790590954629
"MAFK_CHD1",1679544,26.4118064670736,22.25,3068,0.72027019803261,-560.079707749768,3068,1.75082360423862
"MAFK_BHLHE40",4920632,29.2586771776887,17.48,16316,0.644943319325899,-551.977382352943,16316,1.46302130046162
"MAFK_MAFK",4784942,29.2184422030086,756.4,16024.5,4.64824206343057,-356.056846405225,16024.5,4.94438763306827
"MAFK_CHD1",3316955,28.6311584601376,13.9,12244,0.587768989902205,-560.079707749768,12244,1.57317821958316
"MAFK_CEBPB",7118520,29.7526314999511,22.71,19930,0.727434736808098,-558.212194613478,19930,1.72265539924334
"MAFK_JUND",6781731,29.691044456686,72.82,19439,1.36835397969652,-547.46690814659,19439,2.40251797735496
"MAFK_MAFK",5412557,29.3923079626252,350.1,17294.5,3.60981857177357,-356.056846405225,17294.5,3.4986416707943
"MAFK_CEBPB",32996403,31.4735024393028,12.84,32309,0.570261409495144,-558.212194613478,32309,1.50226509690808
"MAFK_JUND",14921326,30.6213328552288,25.19,26548,0.765842727212654,-547.46690814659,26548,1.54014682168954
"MAFK_BHLHE40",9739490,30.1343667007901,18.25,22896,0.657096899986159,-551.977382352943,22896,1.48320487024875
"MAFK_MAFK",12937035,30.4616041947979,185.5,25368.5,2.54149580493244,-356.056846405225,25368.5,0.862607013505631
"MAFK_MAFK",19716233,30.9264072104107,123,28773.5,1.92628150556678,-356.056846405225,28773.5,0.53716812494328
"MAFK_CEBPB",24494045,31.1591002348486,5.73,30307,0.468810865978996,-558.212194613478,30307,1.3085924264221
"MAFK_JUND",19415063,30.909754493406,18.44,28660,0.659871721887258,-547.46690814659,28660,1.36560177455834
"MAFK_CEBPB",7717651,29.8536117267414,15.35,20734,0.610604711660844,-558.212194613478,20734,1.56180718098187
"MAFK_CHD1",9357845,30.0870588754069,18.55,22516,0.661326737906625,-560.079707749768,22516,1.67410128738955
"MAFK_MAFK",22191129,31.0536672587337,110.8,29624.5,1.79106060893944,-356.056846405225,29624.5,0.52061563195449
"MAFK_CEBPB",41532232,31.7131779776002,7.77,33546,0.492346765126738,-558.212194613478,33546,1.36750129697399
"MAFK_JUND",21533731,31.0214114606739,27.3,29416,0.79531585886582,-547.46690814659,29416,1.59105470115676
"MAFK_BHLHE40",11740459,30.3512989077068,22.1,24559,0.71768225366008,-551.977382352943,24559,1.57664722390907
"MAFK_MAFK",6452871,29.6270097596275,342.3,18997.5,3.57702874895058,-356.056846405225,18997.5,3.4272398464042
"MAFK_CEBPB",15972124,30.6966036165284,11.71,27127,0.551270904331945,-558.212194613478,27127,1.47601745390251
"MAFK_JUND",8933072,30.0316315565791,31.94,22090,0.865678542865655,-547.46690814659,22090,1.68990479488683
"MAFK_FOS",22636875,31.0749608730123,16.55,29770,0.629983598279974,-546.060829883817,29770,1.26890347558092
"MAFK_JUND",2433025,27.9749890288427,18.37,8674,0.658999727386933,-547.46690814659,8674,1.36380383026792
"MAFK_FOS",1884161,27.1173136491792,18.21,5054,0.656517096458884,-546.060829883817,5054,1.3185940628317
"MAFK_FOS",8004113,29.8985123096271,31.16,21087,0.853527053936123,-546.060829883817,21087,1.64352671907586
"MAFK_FOS",7480181,29.8147983718698,31.24,20433,0.855136127888603,-546.060829883817,20433,1.64555928405006
