"x.prod","y.prod","x.sum","y.sum"
7523,30801.4282850615,6822,17428.1385987528
34849,61776.6095518633,36729,-3656.83007901266
10347,24331.5678279752,7673,7100.03412817961
31207,61950.9083598284,30714,4834.73979683183
19348,44404.8206620455,13657,12652.7683950567
25335,47451.6708821545,21058,3716.91388247417
22267,45231.4839043124,17068,7771.32437527836
30464,48093.074162273,29556,-7373.26030566596
25177.5,49702.6500623224,20798.5,6327.15504552794
19907,48291.2763701248,14147,15557.0072581547
30623,53911.3062739131,29780,-1891.91007902053
27967,53161.273515996,24958,3719.47463312964
30274,66567.7722616015,29262,11521.8903169205
29290.5,56590.7933858485,27250.5,4054.03329941361
17992,43903.8015799133,12546,14481.6272996724
24439,58749.8303276499,19783,16922.1138397665
29916,54441.8411077591,28627,243.248460853727
22565,50720.9496679887,17433,12666.6543676852
8869,26393.6688191176,7165,11223.972945257
17405,40834.8864672648,12104,12394.8340929344
17525,43684.4535378075,12187,15048.626270857
12588,37210.2476132519,8763,16635.2054460381
13493,41054.6538878608,9281,19076.5005823094
16791,34760.8312581303,11630,7356.0044973054
33462,59401.5880638602,35024,-3262.34418479331
22251,44511.6773419296,17053,7080.29383759546
4647,27293.039953536,6220,17669.1948057225
32196,53655.9464022131,32319,-5699.51476077726
32149,51494.3173126194,32257,-7764.42572064418
33028,52740.5229628592,34091,-8785.35691802674
32615,54909.5481146183,33158,-5502.67024621901
32901,51529.5815844987,33801,-9651.73632206659
9111,31442.7873878441,7243,15939.0149180304
12790,37650.5612871058,8882,16760.0417222515
6090,26753.437190043,6508,15257.8959470727
2728,20692.7001833127,5913,13506.320873077
4720,19777.5899746124,6238,10056.7265682407
20879,44070.4914699987,15258,9452.34844385744
138,15124.9886386904,5640,11132.3177749706
10029,33434.6493610251,7553,16654.0029572393
20557,44743.3257808587,14875,10759.4248065339
16208,36068.4935944222,11165,9656.77139698822
24691,49288.4502915141,20104,6949.92366713804
24187,56530.8281293062,19499,15188.7802244482
12288,36756.8693682225,8596,16643.7446240343
21874,53038.118678213,16534,16397.2702138686
24840,54520.1240413064,20347,11843.4196938696
35287,64576.1067289118,37361,-1795.50121052485
30817,52753.2478761325,30050,-3458.7588411336
9845,31734.763761316,7484,15214.7132420156
20906,50962.0647350839,15291,16290.1384999026
27505,54756.0928353665,24161,6392.45525403163
29771,49500.6711851222,28303,-4309.34999742848
32687,51158.8448916357,33290,-9426.69342355768
33854,52007.8382029472,35613,-11511.6162209353
7263,26258.4711963069,6747,13238.1260425182
32603,52307.9583095761,33118,-8063.14236619078
2401,18602.1849460787,5872,11823.465538144
25406,53102.1193305028,21169,9209.47337575176
27158,51673.1325680765,23603,4091.6865149187
28897,51937.7895107928,26554,331.340208339323
33306,55963.6219869725,34740,-6326.14269679978
36081,53513.939467328,38218,-14362.2075480923
21205,44683.0312379647,15639,9427.35928714103
34629,60322.8034050339,36515,-4709.69975001889
33144,64709.0786057855,34361,2865.00293780926
29021,56173.2456243134,26783,4267.16834250493
23698,50491.8055206364,18847,10160.7508691293
31294,52727.1683909351,30899,-4615.75573709073
12500,36900.1530315143,8709,16464.0132089659
8617,29697.906731137,7088,14873.2226411745
5706,21327.4997658371,6420,10337.7587226087
17204,43747.9172149533,11950,15645.9633199015
26725,48060.9167058014,23012,1383.9720572617
5695.5,20026.3807780267,6415.5,9051.89291516066
33419,55235.471214281,34957,-7332.99127317644
18688.5,44216.6684368067,13099.5,13609.4269907105
12003,18716.4011498344,8441,-960.382222754064
7479,34407.1850372915,6808,21094.5130045298
25720,49005.3845455622,21692,4392.65808819828
25728,47161.8203506866,21703,2532.32762591503
4895,19856.7540505231,6271,9910.21003213916
3292,18428.8526487965,5993,10533.044741359
18574,44677.3122435751,12998,14272.0283876682
18288,43774.5444114628,12778,13850.9309900236
25142,60900.332688651,20753,17596.9871349413
24314,39097.590343349,19638,-2486.41481762551
17865,48833.804007004,12469,19611.457893286
35496.5,51764.2494115807,37648.5,-15046.0429360315
21271,39936.9428781355,15736,4538.70233716692
29457,57654.1134205689,27653,4650.46942415361
25297,52068.3132979154,20994,8421.18021040102
8940,30493.7508430629,7192,15223.2441355166
28696,41766.2993243866,26199,-9365.47170833132
30099,55509.6088185421,28976,861.321351473511
33757,57835.8442078945,35491,-5488.04855260751
35372,55545.0074710024,37497,-11017.7375247775
21679,39372.8203256184,16290,3124.25665697394
7756,27659.0600749053,6876,13978.455047776
9879,36285.1550750897,7498,19716.1015916324
25948,51007.7142161288,21985,5931.07891726991
21863,46572.6188258505,16515,9957.4570472913
15664,39648.1095062617,10765,14140.0269896686
33040.5,51673.6093105195,34118.5,-9885.47522184307
30777,56044.7257766075,29985,-76.6545891696951
11350,21643.0343101531,8367,2774.97326166723
13128,22582.7198158497,11485,-469.118511877943
2954,17775.8041576164,1751,13155.0178815053
7924,30214.7821961571,4344,18059.548046167
3006,31585.1794045471,1772,26889.7272132618
4356,32028.4171068462,2258,25434.7441456093
2953,31459.2303727558,1750,26840.2850670288
13836.5,33792.5527593672,12696.5,9094.59768766674
12115.5,34553.3559025118,9681.5,13902.9857316888
9666,30131.7828608475,6188,14700.2691544259
10558.5,34670.7829040219,7260.5,17473.8928697146
13253,27319.3358231272,11698,3977.58007022655
9722,33886.999895756,6264,18338.8018189258
10075,38344.211001236,6683,22101.3032834581
9709.5,35090.4094358411,6244.5,19569.9799989271
9980,31317.6670636456,6569,15262.5620598098
1796,25822.9964231152,1387,22794.52970437
12438,34041.2323814659,10249,12630.6714077434
3115,19368.5221793806,1805,14524.046326057
5209,25858.1422034289,2619,18028.4362155569
7550,30840.3234220948,4049,19319.9315815841
7323,29443.1600068636,3867,18310.0908785071
13727,31749.7771140647,12486,7322.03794537008
9715.5,34705.3839517367,6255.5,19170.5111852931
10356,33338.9942384886,7036,16529.8497387451
12652,35775.5329594898,10649,13844.617054797
2474,14791.3561242055,1578,10845.6286888107
5801,28329.0696456172,2925,19603.8466036678
3165.5,31405.1540457865,1822.5,26490.1327357548
1066,20320.7610880883,1207,18262.4769549252
17103,34401.9594982833,18980,1640.41880730006
3114,23701.4587313144,1802,18860.182851265
7284,25497.7902712574,3842,14427.0059676485
13818,34894.9854217742,12660,10243.31932819
5888,20856.8805241707,2979,11993.916606495
11140,30276.611196554,8045,11871.2580905677
19519,44586.3315140581,23489,5954.80985067175
11466,33498.7089984739,8561,14364.0942727222
18472,34603.8818175765,21623,-1543.63217019338
11496,36886.5935014523,8602,17689.275148283
9022,29683.1726411555,5482,15479.3729516634
21898,41464.5256974599,28114,-3072.82475521349
15921,37580.5166861179,16649,7775.75014946922
17522,37475.1756109794,19750,3703.76332185831
8998,23549.9627281476,5456,9391.70533076307
10885,36893.1398087267,7674,19036.0563183031
7760,31758.193342056,4237,19866.1467526836
10633,21981.6309867668,7365,4627.20361549516
15718,32262.3186008686,16244,2968.52834408658
2974,30851.1626201331,1764,26198.3134464562
16713,31215.6620483278,18220,-576.484658199333
23519,37400.4567083948,30787,-10835.9422570455
9241,33546.1221672187,5708,18934.3934535017
5118,35392.2420562598,2569,27702.20481409
7596,35388.0587686465,4100,23779.5847832436
24846.5,40620.5952371522,32749.5,-10491.1753307429
13715,37653.8469502739,12478,13245.4814204077
20035.5,41799.4506925784,24414.5,1939.15173479469
20118,40615.7759311628,24575,550.595803979311
12404,40168.4790791763,10197,18832.742124523
15685,44612.9362249693,16180,15400.9625356582
15335.5,40074.7966899299,15416.5,11787.5557481031
16469,42358.7887902226,17798,11136.7901146272
3364,30875.0421600957,1897,25678.8464080152
4989,22885.788703928,2514,15382.9535343676
11321,34311.7749561656,8330,15502.538060378
13569,39241.8632484646,12233,15169.5500377324
11737,35146.0154402514,9011,15390.8669817532
21811,43806.1123882171,27900,-484.776957520331
18828.5,42060.0860177819,22217.5,5094.54474416985
10228.5,37569.9568418936,6871.5,21020.6776195852
15398,41517.4105388379,15548,13068.2233482981
21037,47400.7175544455,26285,5106.20000126705
4075,22306.74895656,2154,16110.1169174688
9906,33445.3898044808,6495,17526.5166090655
6431.5,34231.0596743596,3295.5,24521.7751809749
1904,27565.2129016663,1424,24386.1659840417
24751,45117.5761019651,32546,-5744.99563818557
4211,27622.0798078933,2201,21235.5514251801
1946,19033.832785773,1430,15801.92716404
12429,34654.7584059436,10227,13269.5996844634
8961,25227.4280385563,5411,11142.7225569425
15613,37897.2246934501,16001,8890.50752641272
28455,54759.0364775691,36958,-3403.57658824817
18352,42579.9430082454,21370,6743.71915875588
26127,44876.3665498779,34932,-9205.67689825203
16324,43445.8228436991,17489,12602.2031107824
18021,42077.7101190706,20691,7087.31396958634
30041,49014.539591701,38075,-11749.166325505
19977,44580.5487234849,24287,4874.83213287799
22615,45291.0440572519,29401,-953.597984477765
15284,30475.3599966685,15330,2306.71158019787
20469,47737.5951550763,25214,6830.53800690997
16199,42265.1996639604,17262,11721.0103764476
4114.5,30865.9410472222,2169.5,24612.8987126421
19591,33108.0674169671,23579,-5668.23514008281
25987,45652.8388243603,34737,-8134.09619052272
4665,36039.0945131801,2382,29002.2694706042
8600.5,34550.1736266262,4992.5,21168.5490522801
6266,24437.0315097191,5696,13288.8269068731
6356,19397.6321318832,5728,8123.15127828512
8741,29512.0911781065,6452,14975.5478587659
6265,25266.7085841962,5695,14120.3449517343
16350,38197.8108456127,11066,11688.4307019013
16845,39733.970982884,11507,12350.0035770954
16711.5,44409.8673660592,11375.5,17270.3105036527
19893.5,46974.6282113541,14382.5,14096.016339749
6541.5,14253.0952852846,5783.5,2725.44961330081
13431.5,42300.7015568815,8739.5,20761.9286235785
21513.5,49343.2222430897,16480.5,13157.4366585661
20170.5,48351.4406968942,14718.5,14922.7894436455
5356,32043.6927821787,5486,22095.1202172869
2453,13493.7104772804,4929,7295.36454720908
25279.5,52059.2344756049,21831.5,7863.34463428542
6538,26135.6096311041,5780,14614.4073554646
21614,37776.918872141,16673,1343.60163107371
18205.5,46966.2328212252,12728.5,17172.075908784
27759.5,53835.6100535359,25691.5,4136.401665561
18613,38842.1366612552,13067,8344.66991701806
26672.5,52027.9049596535,23896.5,4810.91840225593
18651.5,45038.8408775732,13113.5,14465.0607619892
29856.5,54646.2817586321,29639.5,-171.198699525739
24017,42854.3121451736,19976,1385.59177065243
25683.5,51730.1658122945,22410.5,6671.6111829287
15377,40251.0681360976,10229,15440.53997955
17590,40519.7754554093,12180,11813.2092175391
23824,37646.038720326,19682,-3398.74472412023
6300.5,31820.3121783501,5709.5,20622.8636276002
9914,23572.2892633558,6857,7398.14479331678
13498,34734.2270523213,8787,13085.9401159344
19837,43319.9340319417,14309,10556.8885116021
23787,47100.7152384458,19642,6126.08620254506
24665.5,50751.3615637814,20854.5,7932.48656283251
9705.5,17502.0967303444,6783.5,1620.06189029917
21322.5,47483.3083774895,16227.5,11691.2772259155
29786.5,57201.4980953404,29526.5,2542.10412620439
23461.5,53216.5562025536,19220.5,12906.3951653907
29102.5,56315.7622861254,28274.5,3301.54888048161
8258,37810.9349353365,6284,23949.5373563037
4256,16787.7149281391,5241,8283.23605018887
32186.5,57975.9659276019,33562.5,-2213.42132739989
8494,28848.258973574,6363,14659.0741107771
19869,36779.7960181571,14352,3950.36492963182
23688.5,51586.0283810139,19517,10810.7417162373
34762.5,58077.4038249004,37297.5,-7641.86531426849
26549,49104.1345294666,23702,2162.75241709992
33213.5,58011.6092584741,35521.5,-4701.74992775472
24471.5,50192.1402198572,20616.5,7760.31153699886
35664.5,56216.5576182289,38192.5,-11158.5102972481
28152,48762.980952804,26417,-1885.08229211994
30474.5,56428.7571632303,30611.5,233.013496171159
23349,47256.9503829704,19050,7193.30959782784
27803,49717.6106212287,25789,-98.3730564860998
33114,50535.5319063205,35381,-11966.7911674468
9219.5,34776.9659716787,6604.5,19581.035794654
8015,27299.568005291,9153,11770.9177325589
8146,20185.4506216748,9181,4485.62187747193
10809,28624.8592560468,9966,9298.63009291019
8014,26184.7450797681,9152,10657.9357774202
19205,40739.275007385,13946,8956.93688105122
19729,48496.5115969694,14354,15828.3271570143
19580.5,47103.4079801446,14222.5,14697.0561176566
22957.5,49547.1585869953,17410.5,11052.2755106476
8343.5,15993.8497866367,9244.5,21.4825852196009
16067.5,44223.2510726842,12210.5,17264.2965003698
24534.5,51973.1694901298,19073.5,10516.6389938417
20170.5,48351.4406968942,14718.5,14922.7894436455
6914,33513.3832950913,8955,19398.0516103221
3303,14904.5799352807,8360,5387.61594905756
28183.5,55185.5528570635,23479.5,6496.93883542424
8335,30720.0436339013,9242,14759.2476720784
24693,40219.6220729392,19234,-1530.06123211278
21228.5,48527.056542245,15649.5,13236.9553061816
30423.5,56741.092134422,27131.5,2969.24841206025
21613,43305.0254834292,16058,7290.76310001271
29489.5,55118.5563035405,25518.5,3527.56040108791
21651.5,48083.7551838515,16093.5,12000.6539449839
32360.5,58061.1530013836,30499.5,-249.016922786206
26976,45700.289551189,21987,-571.694819853845
28601.5,54174.6642515556,24098.5,4579.9448189215
18196,45693.8046100028,13325,15505.359040504
20545,47149.3421099564,15055,13057.0685027888
26776,39870.337737611,21770,-6021.90103205349
8069.5,29686.1691724769,9165.5,14085.7250745061
12139,24847.7889236645,10428,3662.87640403782
16138,34225.6995594536,12252,7156.66211696969
22913,46396.6699494896,17366,7983.71005523262
26750,55726.6937571759,21731,9891.15373628278
27589.5,53010.47718512,22668.5,5562.8513851913
11916.5,19797.7883559717,10330.5,-1062.44593383377
24354.5,50058.3331895574,18865.5,8952.20340286207
32301.5,59032.8818019653,30361.5,885.009744614901
26412.5,52956.2782111682,21302.5,7803.9003263964
31652.5,59885.4324378288,29417.5,3132.80308602706
10249,39597.4465031614,9791,21040.5526987512
5588,17567.7769078153,8687,5174.65942343849
34227.5,61781.7064116876,34243.5,-1240.97943190253
10512,34332.681068855,9889,15403.7297918715
22947,39008.8009096939,17391,539.363535384335
26647.5,52410.641664917,21616.5,6771.95512573098
36202.5,61467.9581312531,37509.5,-6067.88058643105
29392,53468.3373979197,25341,2111.19622351785
35108.5,60561.5236804316,35813.5,-4551.2335671631
27411.5,52519.9358989981,22470.5,5413.59285633362
36902.5,60583.9817222733,38264.5,-8277.9088437323
30809,51219.4760539211,27871,-3502.60526304768
32879.5,58450.216765811,31374.5,-1057.31930212813
26300,52664.9034175961,21150,7746.81475883358
30484,56197.7591833291,27216,2298.22871805012
35031,51763.0878817452,35710,-13189.3271235132
11389.5,33048.6575973059,10151.5,12922.1481970202
14604,28345.6954811801,10170,4473.07339973952
16662,30120.3754233034,12898,2003.77032327385
15924,43292.7150578182,12008,16638.0303208752
4297,23653.4550378787,2950,16658.0937440615
1928,23625.3327713943,2450,19721.2421166022
10590,30272.2093078985,6028,13876.2185330489
9078,38689.6883204613,4906,24812.2392027395
4368,18398.3665622963,2977,11302.1944347933
6228,25765.2593946507,3553,16117.36220825
4296,22796.8405218346,2949,15803.3201984015
15086,36201.159862763,10835,11316.8412917587
6629,30848.9915719389,3696,20638.1766343549
17488,30803.8892741167,13980,992.690266916932
15471,30503.9035227413,11384,4799.37311688353
12621,28579.8623208576,7767,8643.27511793631
13695,35931.7546282958,9035,13886.1419525507
16804,31790.4510056858,13085,3381.85054609185
12704,34829.3336141883,7857,14735.1893592745
13124,48433.1483251577,8349,27516.8724048937
12691,42733.532395669,7836,22668.7567673085
13001,36936.7973142831,8207,16259.8712787148
18094,50498.3224421297,15042,19261.6427232413
2704,21522.4548065464,2567,16637.562586017
19597.5,35671.181141078,17712.5,873.624263368136
10547.5,38820.7447035316,5991.5,22498.9181613343
15858,35294.1836870155,11925,8772.55451998668
4512,21110.0823216478,3022,13816.0811019009
17703.5,37776.4537929022,14357.5,7458.44643383751
7328,29931.1798209598,3961,18728.4302120727
11847,43225.2978614201,7028,24689.8391851855
10192,43110.0567218643,5721,27384.9375283708
16774,45442.7170592353,13047,17094.7817227237
9895,29993.6760347915,5493,14768.4394456552
17338,43592.0688387003,13760,14104.580490264
12699,37709.1864130097,7848,17626.9650157965
10571,43226.5014019097,6018,26859.3735513517
17681.5,43551.9147322097,14315.5,13287.9987504955
7582,33294.5429738045,4084,21713.2015766686
13470,40650.3758800193,8771.5,19045.1423463229
16112,53068.2266422094,12240,26037.5414094802
3643,32917.1457747294,2778,26798.2594155696
8264.5,36656.8119217821,4412.5,24059.5517490753
13434.5,41373.3221528801,8724.5,19841.2573344361
8079,29715.8643296209,4313,17401.6670388824
4580,23284.7844622719,3038,15900.9313315519
5631.5,38104.5788943539,3355.5,29283.699465467
8947,37115.6251519422,4807,23457.5991082906
1577,12357.140211156,2388,8902.85424354732
21512,47518.5514193479,20789,8406.87606219258
22761,48210.7349236274,22868,6235.70135737935
23813,48694.3250608616,24693,4257.33603354948
21504,48798.7179005622,20776,9705.16781370459
21048,46242.247884775,20020,8192.03072656743
4502,31060.5201390329,3020,23779.4926115661
8108,24210.0029626487,4330,11850.5715481131
7767,26436.8758284793,4181,14574.7510374573
10845,29217.9511002987,6221,12394.6419671071
9857,28667.0386893989,5470,13501.566453181
17464,34238.0734263116,13945,4478.53222422504
954,15953.6813934436,2296,13285.5047077785
7816,26293.5577447873,4203,14359.5719439629
10593,34608.95350184,6031,18207.4398158382
8193,26765.5100911627,4364,14284.2507676799
14375,33203.3852260879,9876,9796.51295652632
13632,38424.8896677264,8970,16496.6171290673
5890,26810.6621306462,3432,17637.5611204803
13965,46046.4498240047,9368,23460.9665535242
15323,46188.5477981418,11202,20779.5840582571
23589,51494.0525739663,24303,7582.2381525639
15795,47205.699812158,11838,20816.3598140064
3968,21897.8848112973,2865,15342.4044212418
13002,38132.1204716326,8208,17453.3534656803
14720,38804.4191923049,10323,14693.1029928459
19627,39268.7489422765,17754,4408.72942089614
22295,41696.7087615232,22127,766.430291639383
22494,39914.4488601439,22425,-1449.45335922915
3450,19575.0751075438,2724,13717.0453316447
20209,42489.1567339388,18704,6307.63591725257
1108,13282.7795777563,2316,10422.1466465837
14754,38727.674452953,10379,14538.8162286446
11935,39526.8310303958,7090,20847.0339979353
13781,43521.8773140932,9137,21307.0691621979
20616,47671.2717529272,19353,10576.0366402234
25898,47693.718491477,28744,-1917.59362759122
12498,30673.9456450584,7636,10969.2338109371
24325,43663.112096888,25595,-1981.45933063693
22276,42425.2051370269,22097,1537.37962033588
19748,40061.451229672,17961,4920.23716754497
17639,42655.1858498857,14230,12498.7296716317
21506,37303.6689830204,20780,-1794.92204749539
5276,23343.2233372991,3229,15021.2030490274
3722,22105.868127534,2804,15877.5586846216
2908,19391.2628529726,2614,14237.494400969
7761,26230.2112057707,4176,14378.452735608
16394,44733.9929335244,12614,17121.6399195444
19432,46984.5296130789,17463,12548.7314553163
4679,15885.2926375381,3067,8366.74853995025
2566,13023.8680527861,2543,8315.56658052035
12970,47710.4996928082,8176,27090.6437391458
11872,40035.9287704834,7055,21453.086831757
9202,33390.544100408,4998,19306.5587013045
1652,16793.7470509551,2405,13240.7993883552
1537,17042.7595148286,2380,13640.3683163405
7289,28089.8284288686,3943,16944.6071346137
11531,26653.8889224646,6748,8675.71483557128
11356,40557.6569399599,6617,22871.7546066947
11888,35323.8094668108,7063,16716.9480134999
11162,26410.0744424641,6482,9041.2297784483
14486,36434.0180871909,10018,12801.7335602016
14066,37611.7245274406,9510,14812.4436889225
10411,34921.0448093295,5899,18820.612660974
13771,37142.7619450791,9124,14948.4020013596
16503,33540.3975928237,12748,5710.39127085442
19531,33993.177248467,17628,-669.724072691646
25914,49042.9318755063,28780,-611.425798608067
13615,32570.7772228598,8952,10674.4806821749
2483,21257.2317651378,2529,16654.84523504
4330,22361.4917363892,2963,15318.9684487992
12316,31792.2964441219,7455,12421.9617184549
11105,32013.8459672708,6433,14744.500603586
9013,28238.5722510984,4858,14469.2346837746
20622,37134.0317670603,19364,24.3533248267922
27494,44508.3538043158,31154,-8594.26122399345
24630,51589.7494216014,26100,5247.78173792568
899,19179.6125401847,2290,16579.3936548351
12165,33598.8431806961,7324,14492.9049541211
24562,50820.1688112239,26006,4621.05415123591
10759,42027.5781470169,6170,25338.8099162775
7215,21786.8029062019,3907,10751.9923654553
10244,29430.5985853429,5761,13617.9029492189
18785,42105.6992484545,16292,9217.06768639111
10828,37591.8992019292,6208,20797.1685594864
28694,43839.6239412324,33126,-11996.730663537
17332,35718.0244522,13740,6251.09494629891
24105,47436.215986243,25199,2316.25029754214
24180,43051.0362293448,25350,-2258.6443479853
15818,41214.9549074332,11866,14779.8750832229
19506,55146.1261645051,17580,20544.8776361844
19133,49321.5719980266,16903,15613.573862259
20387,45916.0023934732,18988,9334.76169524761
22856,56430.3974346906,22995,14258.7276357148
4845,26235.0650883238,3108,18495.8575876142
31212.5,43370.1927951975,36503.5,-17686.3374631376
7045,25137.2350022617,3839,14346.0802794094
26515.5,45123.967455785,29694.5,-5850.41785664619
14576,39055.6907167482,10117,15251.6033421878
20121,51294.538995504,18539,15327.3451838847
17158,50999.6425092267,13532,21876.1448992844
25653,54320.2545371504,28256,5325.09901332686
15020,37030.3791199106,10742,12285.911133271
25798,55033.5492284761,28562,5662.05326630896
22883,49611.6723663588,23040,7378.06534100232
25461.5,50573.1457361824,27812.5,2101.77040506168
13313,40252.5044621232,8574,18963.8230872494
19189,49005.6795611559,17028,15147.7014841717
25083,62650.6289106001,26958,15199.5035576952
17439.5,50442.9216325099,13900.5,20742.074233734
5838,40455.3857024578,3420,31350.8350944607
12815.5,40940.7860979865,7994.5,20623.7066076782
12922,37708.3543078427,8104,17193.1729672968
8841,29235.9499391045,4752,15738.4121824653
9603.5,42004.8111414126,5256.5,27278.8448397519
12322,41051.842485686,7460,21671.1414391596
29386,48398.1997754273,34303,-9041.66453596679
17148,41740.9989050926,13513,12642.0265119964
2861,15078.9510276241,2607,9984.52812586903
27706,54548.0877918945,31427,1013.73745401554
27657,55384.3816936305,31359,1953.14943202662
28791,55380.5884565849,33271,-666.956344801394
28213,55536.4199739535,32245,857.372701941633
28591,56047.0860563932,32941,456.070519676985
6034,34999.9243225462,3493,25618.1221970154
8996,24582.4847111897,4848,10839.6871302796
3829,22656.8693762035,2830,16286.6157192463
1598,17741.7810642744,2390,14261.7452460566
2913,23162.1005680882,2618,17999.8067656094
15842,33462.774965384,11896,6979.43484328593
85,15272.3467619431,2205,13675.321215771
6747,25039.2435901752,3750,14654.6822397558
15567,41387.8139424438,11526,15475.2933132434
11846,30871.022439357,7027,12337.4047335064
19406,39916.8901102786,17408,5548.66272440835
18976,43578.7291834175,16593,10263.7271190418
8586,30218.5633083607,4593,17125.2408609315
16794,51120.4001851767,13078,22728.1709250882
19587,52575.5891852505,17698,17800.0805023535
31899,58824.6965548366,37092,-3429.06873054092
26047,55599.5856064947,28996,5643.98025136016
6598,26276.678489021,3680,16112.7411116671
15865,42815.6223573706,11935,16279.0678933181
22369,47871.3453914071,22225,6788.5270784213
24886,47024.529252732,26619,32.5642706857652
28303,49624.2910950625,32392,-5259.17509388332
29870,49369.5407600908,35158,-9213.4482533063
4638,21692.6310829685,3053,14231.2202321106
28189,50719.3877379115,32201,-3901.88621598166
1420,13349.9211312235,2353,10101.7683376151
20191,46232.8954498398,18681,10087.909607292
21996,51652.8471427201,21700,11359.9950026383
23876,53148.2289466204,24799,8566.04022297487
29191,58078.2114129385,33996,1073.44048828309
33215,53916.3265331328,38115,-10561.0618542673
16142,35408.7938458009,12273,8320.84099721465
30917,49549.8789390884,36212,-10965.3625765367
28962,49326.7537494348,33593,-7138.20170583003
24027,45753.322017053,25080,804.811577556342
18493,44006.1945275908,15737,11833.8351977242
26604,44740.3880868231,29848,-6441.09069852647
8766,28330.7444788777,4711,14948.1764519112
5634,26542.1324266521,3357,17717.3300732502
3560,20106.6495653964,2761,14095.7166527398
12646,32226.3269354423,7795,12241.6769685843
21571,51039.5219650927,20940,11756.7152223321
29335,53229.4738322819,34223,-4096.79544761837
8349,18790.7996461713,4457,6065.15753381371
4817,16170.3118533492,3097,8471.09999882734
20554,54149.8887243021,19270,17183.0633057563
20565,49948.1674551257,19293,12952.9373450145
3009,17857.9298905442,2640,12569.1860381298
1958,16888.042621763,2454,12946.3898930207
13824,35835.8650327735,9205,13524.907618237
13583,35417.3685539093,8915,13583.3805727396
19890,48514.2836737528,18197,13047.7786812535
19086,42462.2175301332,16795,8882.19459056512
13215,33570.423315243,8470,12466.2340466776
16204,41859.4234917519,12374,14630.8299229965
24528,50093.7282842244,25950,3972.15564908583
20071,46232.6599679515,18465,10373.8227102168
5899,22863.2645417409,3439,13674.9538010086
23648,46247.0695096978,24393,2205.57329083898
25274,44874.6317109282,27362,-3072.85279313021
29766,46702.6943578268,35004,-11654.8586633749
32036,58052.3985877071,37231,-4454.93864317698
16613,38034.0123600383,12853,10004.8968030475
5019,27570.06116541,3152,19598.8600057315
6632,25887.2457970632,3697,15672.2669512171
20808,42377.9445435057,19634,4868.76748845175
16778,35799.6890861385,13048,7446.42837242578
11430,28895.6181977237,6661,11093.8690993897
25977,46045.7304175346,28889,-3755.86545724847
1280.5,7860.22123191816,679.5,5911.23902360822
1926.5,18524.7148879753,1133.5,15516.9300890131
1263.5,19846.8492087972,663.5,17928.4839955712
4918.5,26219.7904442397,4632.5,17359.3150235197
5150.5,23592.4120771759,5070.5,14164.8542296713
516.5,1421.34308886653,234.5,662.101293005579
4448.5,23349.7668532195,3877.5,15548.2054248506
5515.5,22140.5126768665,5831.5,11771.9180669357
2314.5,7587.60382582846,1436.5,3923.28014068038
3651.5,18300.1872867747,2793.5,12160.896169235
6722.5,28835.8710077201,8482.5,15264.0250575605
9116.5,27194.4985292287,14725.5,6599.96841759025
1786.5,38924.9697290187,1023.5,36154.5357404733
833.5,2092.67883308165,403.5,850.415639342015
8820.5,25330.8832402353,13833.5,5686.26322353478
12077.5,27815.9726980869,22800.5,-1704.64111079403
12141,22869.7009364205,8755,2819.27139650091
14021,25202.8088770893,11828,880.709791177558
13357,33331.1966980261,10721,10532.5210872928
3289,23266.6466708521,2004,18084.8544345753
1434,20928.0374245985,1518,18231.0077724691
8589,23787.1133830788,4696,10620.3178799915
7240,28101.8766152906,3726,17161.0191126248
3349,14685.4811865993,2025,9419.73128363616
4814,21102.0778917885,2513,13803.1792879986
3288,18865.532154808,2003,13685.5808889153
12571,27152.5764018168,9478,6111.43567334818
5135,27877.7585445106,2639,20120.4112292235
14783,24360.5797943754,12956,-1613.03625308325
12929,24089.6920849161,10043,2248.82715982606
10362,22066.3320535494,6544,5584.53345114133
11378,28891.5035734207,7613,10503.2654842178
14156,26227.7949869279,12034,1608.92029656857
10433,27342.0593006382,6602,10738.3853197475
10843,37467.3343945578,7013,20108.1830547568
10415,30884.6555893442,6586,14312.7600724765
10711,32214.3299226997,6898,15086.6351490289
15319,37540.0741690413,13815,10360.2190289713
1998,17479.3519814265,1650,14037.5596569522
16758.5,30299.0891107596,16653.5,-481.465418805805
8549.5,34189.4822974977,4672.5,21084.5331014598
13290,31200.2038315587,10641,8533.70675534325
3456,18175.9404358354,2063,12760.0923014868
14983.5,31029.669240908,13283.5,4600.64194792236
5722,24243.2287877513,2900,15626.7493281096
9688,33071.6645449799,5771,17897.9506244903
8239,34576.5632898193,4384,22028.2863662413
14131,34136.8175505929,12003,9568.0441285054
7961,25306.7471475434,4187,13215.2203736846
14650,48357.2468950856,12761,22670.6089983008
10422,41808.9506037948,6596,25222.1297899035
8567,47560.5464741999,4684,34427.4573051113
14962.5,35765.9891831056,13243.5,9388.5327956414
5963,24852.9509434861,3025,15871.6197889125
11181,35971.8881235537,7383,17968.744747698
13517,40475.9653488901,10999,17302.5533061898
8264.5,36656.8119217821,4412.5,24059.5517490753
2740,28063.0429496095,1861,23616.0658674882
11141.5,32605.8281644778,7348.5,14672.0056115672
6336,31867.3102472804,3218,22321.6073995625
3493,17560.8605822397,2083,12088.4480682469
