"x","y","upper","lower"
9187,26329.2646465425,33941.1366454558,18717.3926476291
9188,26333.8685516349,33943.1821186797,18724.5549845901
9189,26359.3654835179,33964.5933575662,18754.1376094696
9190,26367.0648165484,33965.5892991867,18768.54033391
9191,26357.966845435,33959.58472617,18756.3489647
9192,26355.5200334394,33956.0539536628,18754.9861132161
9193,26341.9761808764,33958.8753855484,18725.0769762043
9194,26344.0689514508,33962.6045282847,18725.5333746169
9195,26340.0551469578,33954.3338094016,18725.7764845139
9196,26336.6364280665,33951.9477163131,18721.32513982
9197,26318.8163114344,33928.2313934737,18709.4012293952
9198,26316.6620201033,33928.0758651165,18705.2481750901
9199,26325.6532713172,33935.3180470936,18715.9884955408
9200,26319.062053254,33919.6768997878,18718.4472067202
9201,26314.2795563695,33913.38408994,18715.175022799
9202,26313.3910891872,33911.9865729602,18714.7956054141
9203,26324.9826188676,33923.2999935438,18726.6652441914
9204.5,26330.9390240022,33932.0350779312,18729.8429700732
9204.5,26338.649674891,33942.4431550946,18734.8561946874
9206,26344.275127951,33947.8949906546,18740.6552652473
9207,26343.7560334667,33947.8881949844,18739.623871949
9208,26353.4806298991,33954.6886185698,18752.2726412284
9209,26333.3439956907,33914.8699502454,18751.818041136
9210,26312.8462608041,33900.1925037036,18725.5000179046
9211,26324.4770404896,33911.5909567467,18737.3631242325
9212.5,26330.7817075674,33919.5801880272,18741.9832271076
9212.5,26333.3029210897,33923.403142898,18743.2026992815
9214,26318.4003100202,33917.9281693639,18718.8724506764
9215,26314.8845487984,33917.5987197188,18712.170377878
9216,26320.5067159669,33919.7717116724,18721.2417202614
9217,26339.9760638224,33936.3783432257,18743.5737844192
9218,26350.9949823009,33957.0599876412,18744.9299769605
9219.5,26356.8226235303,33963.1115129517,18750.533734109
9219.5,26351.2609033712,33953.1626760595,18749.3591306829
9221,26348.331141713,33949.5380692386,18747.1242141875
9222,26348.5447761898,33949.6435494909,18747.4460028886
9223,26357.8250867845,33963.548325057,18752.1018485121
9224,26361.5434456193,33966.1303788588,18756.9565123797
9225,26367.7619260762,33974.1954975354,18761.3283546171
9226,26374.4521950428,33983.0741708671,18765.8302192185
9227,26377.8160477473,33984.8873606879,18770.7447348067
9228,26379.9090757429,33990.4006304287,18769.4175210571
9229,26381.7152824282,33992.0937137516,18771.3368511047
9230,26392.0871894831,34011.8252529913,18772.3491259748
9231,26388.0057684102,34005.0923289549,18770.9192078654
9232,26387.4960904632,34004.2508663369,18770.7413145896
9233,26374.0923066221,33991.358126591,18756.8264866533
9234,26364.5214261594,33982.1713598891,18746.8714924296
9235,26362.5015714978,33981.5328488809,18743.4702941146
9236,26344.0708269973,33956.8543521691,18731.2873018254
9237,26352.3023147296,33964.4113320585,18740.1932974007
9238,26368.0018990356,33987.4011377172,18748.6026603539
9239,26346.6018309579,33977.5531588035,18715.6505031123
9240,26364.20337959,33975.4767328399,18752.9300263401
9241,26353.8081147817,33954.292691873,18753.3235376903
9242,26365.329009733,33969.2894963371,18761.3685231289
9243,26370.042525452,33983.8628616586,18756.2221892454
9244,26360.0128308922,33974.5389250388,18745.4867367456
9245,26354.8357684881,33981.9686837834,18727.7028531927
9246,26355.5480095242,33982.9802360628,18728.1157829856
9247,26378.4456650665,34042.4173674651,18714.473962668
9248,26376.8964973666,34040.8798701047,18712.9131246286
9249,26380.1379587044,34043.2038468798,18717.072070529
9250,26372.0268688231,34034.0956836081,18709.9580540381
9251,26376.4932008479,34038.6413620216,18714.3450396741
9252,26377.7944116312,34040.8501510986,18714.7386721638
9253.5,26395.9120450888,34057.3751770797,18734.448913098
9253.5,26407.995098803,34073.1394284915,18742.8507691145
9255,26429.049067561,34090.4874239404,18767.6107111816
9256.5,26429.3198076169,34090.8118327666,18767.8277824671
9256.5,26427.2526051674,34088.0185339804,18766.4866763543
9258,26415.8561358335,34069.9065179276,18761.8057537394
9259,26416.7904211869,34072.4161625181,18761.1646798558
9260,26420.1144622034,34077.2850631951,18762.9438612116
9261.5,26434.6747952844,34101.3489373933,18768.0006531755
9261.5,26447.3568738455,34123.8312890838,18770.8824586072
9263,26452.9897721648,34132.181665098,18773.7978792317
9264,26433.1207520764,34120.8842600567,18745.3572440961
9265,26429.0721814648,34114.4005501149,18743.7438128147
9266,26438.5188206284,34126.1604066736,18750.8772345832
9267,26450.0457976438,34140.5853753254,18759.5062199622
9268,26479.4148410755,34185.9833461579,18772.8463359932
9269,26475.1800776018,34180.6333260895,18769.7268291142
9270,26476.8947162674,34184.5261670127,18769.2632655221
9271,26475.4220902344,34183.1936079898,18767.650572479
9272,26482.4279840648,34195.751330637,18769.1046374926
9273,26486.0498609548,34201.6328293336,18770.4668925761
9274,26497.7307913629,34216.5388316022,18778.9227511235
9275,26513.9544242586,34236.8194331618,18791.0894153553
9276,26500.5436067587,34219.5295206589,18781.5576928585
9277,26490.5535047396,34204.4141824797,18776.6928269996
9278.5,26492.8383907603,34206.8550814476,18778.8217000729
9278.5,26482.3173358904,34186.8538006966,18777.7808710843
9280,26482.673150361,34186.9855417705,18778.3607589516
9281,26493.5563616134,34201.7335547623,18785.3791684645
9282,26471.8875591101,34178.2228352638,18765.5522829564
9283,26459.1706666065,34163.2562874938,18755.0850457192
9284,26458.2072229724,34163.211973972,18753.2024719729
9285,26447.5342131791,34159.6513867544,18735.4170396037
9286,26444.7750667531,34156.9338306288,18732.6163028774
9287,26444.5909167443,34156.830302518,18732.3515309706
9288,26442.3152235471,34156.9708133727,18727.6596337215
9289,26431.5683594849,34143.9766229742,18719.1600959956
9290,26409.6795661271,34111.9335174165,18707.4256148376
9291,26405.2385061525,34107.7317256458,18702.7452866592
9292,26398.3760287031,34106.3318824896,18690.4201749166
9293,26403.6727654072,34107.5703254369,18699.7752053774
9294,26406.7141213401,34108.7853769824,18704.6428656978
9295,26401.8122068627,34102.6111981365,18701.0132155888
9296,26387.2356112538,34099.7599378116,18674.7112846961
9297,26364.441550707,34082.9766242223,18645.9064771917
9298,26382.2895550809,34100.6086756785,18663.9704344833
9299,26399.8508307974,34107.0281514464,18692.6735101484
9300,26407.3982023833,34119.5433133288,18695.2530914378
9301,26403.3827409398,34112.0181258823,18694.7473559973
9302,26402.482176489,34110.9106184474,18694.0537345306
9303,26399.4407179475,34105.8818763463,18692.9995595487
9304,26393.1144431735,34099.9019007917,18686.3269855553
9305,26407.648603923,34131.1676180914,18684.1295897546
9306.5,26374.9913352777,34112.5337333826,18637.4489371728
9306.5,26357.4731230458,34119.6074459679,18595.3388001237
9308,26354.0504683793,34116.7790609457,18591.3218758129
9309,26357.1878599063,34124.1538007623,18590.2219190503
9310,26340.4636276724,34110.8377919112,18570.0894634336
9311,26340.6619131844,34111.1517852435,18570.1720411253
9312,26365.2539680419,34143.5329455899,18586.9749904939
9313,26351.7516938959,34144.1950724512,18559.3083153406
9314,26335.1179477939,34144.2044198834,18526.0314757044
9315,26342.2773166659,34159.9515255536,18524.6031077782
9316,26344.6185087521,34161.3850709176,18527.8519465865
9317.5,26338.0083541035,34156.5067653514,18519.5099428555
9317.5,26331.1242003837,34151.2990587973,18510.9493419702
9319,26324.2322107049,34135.0751370472,18513.3892843626
9320.5,26325.5543381028,34136.4958879308,18514.6127882747
9320.5,26322.2057264385,34131.8937601806,18512.5176926964
9322,26326.7855597821,34137.3001482688,18516.2709712955
9323,26334.1147718623,34154.4784264945,18513.7511172301
9324,26324.7684512262,34135.3392427473,18514.1976597052
9325,26329.0722677158,34138.8556934677,18519.288841964
9326,26308.5797500589,34108.2401674189,18508.9193326989
9327,26304.4965220327,34105.7062747935,18503.2867692719
9328,26296.9974931065,34102.6905610937,18491.3044251193
9329,26299.2839775684,34102.5553622578,18496.012592879
9330,26300.1800693617,34103.2995839408,18497.0605547827
9331,26308.2981962037,34105.8751165446,18510.7212758628
9332,26319.3028872262,34114.9603849051,18523.6453895473
9333.5,26318.5699690041,34114.1460949947,18522.9938430136
9333.5,26319.8062776375,34115.3631612907,18524.2493939842
9335,26322.0224169464,34119.3714509671,18524.6733829258
9336.5,26322.5613886937,34120.3318929928,18524.7908843946
9336.5,26325.591907433,34125.2461354239,18525.9376794422
9338,26320.2216821063,34115.6580819347,18524.7852822779
9339,26314.1438250897,34110.0321406879,18518.2555094916
9340,26324.3086902884,34122.2222669836,18526.3951135932
9341,26317.2700929762,34113.5661926329,18520.9739933195
9342,26333.4217440707,34112.7940525185,18554.0494356229
9343,26339.1817055558,34109.0040044135,18569.3594066982
9344,26365.1529932254,34125.6764918393,18604.6294946116
9345,26363.4403250312,34123.1478047905,18603.7328452719
9346,26360.4906837524,34122.4824529616,18598.4989145432
9347,26359.3681250885,34122.1322038938,18596.6040462832
9348,26344.9869680543,34113.8150732195,18576.1588628891
9349,26361.8046100257,34123.5322016996,18600.0770183517
9350,26360.0136682673,34122.0803738098,18597.9469627248
9351,26349.5512243244,34105.8779270956,18593.2245215532
9352,26334.5952220973,34091.0477147605,18578.142729434
9353,26339.0794441706,34095.648768667,18582.5101196742
9354,26337.9114583885,34094.2229183645,18581.5999984124
9355,26350.8924874391,34117.1791320223,18584.6058428559
9356,26351.817205764,34118.093961431,18585.5404500971
9357,26363.144625222,34122.1344389683,18604.1548114756
9358.5,26364.8238700525,34123.9048662496,18605.7428738553
9358.5,26366.6280932035,34125.7920923951,18607.4640940119
9360,26354.3611454027,34103.2213326804,18605.5009581249
9361,26345.9725357238,34093.1745692697,18598.7705021779
9362,26341.4288121475,34086.8092301221,18596.0483941729
9363,26345.9528401895,34090.3796609155,18601.5260194635
9364,26326.7206604254,34073.2034779909,18580.2378428599
9365,26327.2151229592,34073.3707110583,18581.0595348602
9366,26317.4397403852,34053.4804659615,18581.3990148088
9367,26299.1518356423,34052.0935797268,18546.2100915577
9368,26312.5022100095,34080.4039635012,18544.6004565177
9369,26311.4550870039,34080.110700918,18542.7994730899
9370,26329.2193736082,34075.2581759396,18583.1805712768
9371,26325.8927644653,34073.3976543378,18578.3878745929
9372,26328.5885175078,34073.9879437337,18583.1890912819
9373,26340.3080837311,34086.1436090041,18594.472558458
9374,26345.7426772809,34097.0892883334,18594.3960662284
9375,26350.3858057252,34103.48958147,18597.2820299804
9376,26345.1752408709,34097.1553844075,18593.1950973343
9377,26339.7850422417,34091.8797607133,18587.69032377
9378,26358.7421002799,34103.0177477691,18614.4664527907
9379,26340.4691555472,34070.8686794803,18610.0696316141
9380,26327.7584604422,34059.0591016944,18596.45781919
9381,26308.6457805802,34032.9043884066,18584.3871727538
9382,26316.7407723957,34048.8468541577,18584.6346906337
9383,26310.7619809099,34042.6558426238,18578.8681191959
9384,26316.8273952353,34048.6974767778,18584.9573136929
9385,26326.3348977016,34062.9129139366,18589.7568814667
9386.5,26320.7278359053,34057.0274406884,18584.4282311222
9386.5,26316.5348565938,34053.0075774034,18580.0621357842
9388,26311.5224632679,34043.6424386744,18579.4024878615
9389,26317.7608261721,34050.1972479076,18585.3244044367
9390,26332.2055067344,34073.0310608531,18591.3799526158
9391,26324.639011822,34062.5684051612,18586.7096184829
9392,26316.799945729,34057.7974299906,18575.8024614674
9393,26322.1835378255,34059.5605734601,18584.806502191
9394,26335.2848075933,34081.1987874671,18589.3708277195
9395,26348.6635122436,34081.6048095595,18615.7222149276
9396,26355.7415177302,34082.8090247689,18628.6740106915
9397,26370.4054400891,34094.9560506975,18645.8548294808
9398,26385.2924819691,34091.137573913,18679.4473900252
9399,26381.2097874158,34089.270437381,18673.1491374506
9400,26380.9994791851,34089.0306602343,18672.9682981359
9401,26378.5949099692,34086.6316899199,18670.5581300185
9402,26387.6146182208,34093.1292577521,18682.0999786895
9403,26385.0858861495,34087.4541261054,18682.7176461936
9404,26385.9698023835,34088.4006155836,18683.5389891834
9405,26394.0271975651,34096.7227861012,18691.331609029
9406,26388.5444461104,34096.7176122732,18680.3712799476
9407,26382.0517062833,34092.1821065177,18671.9213060489
9408,26368.851242503,34088.6910559552,18649.0114290507
9409,26373.5590001557,34094.6405036131,18652.4774966984
9410,26366.2771003319,34094.1723799806,18638.3818206831
9411,26359.2372261318,34085.0423577652,18633.4320944984
9412,26350.6437634704,34081.7961894601,18619.4913374807
9413,26351.316141567,34082.4543996563,18620.1778834777
9414,26352.5977840105,34083.7104687425,18621.4850992784
9415,26351.4267053321,34083.0883143375,18619.7650963268
9416,26357.8516785256,34091.9358687877,18623.7674882635
9417,26354.901379053,34088.7318307331,18621.0709273729
9418,26343.6340756531,34080.305312912,18606.9628383943
9419,26348.9630512908,34086.8550694283,18611.0710331534
9420,26347.7518180819,34087.1582187713,18608.3454173925
9421,26342.6296776434,34079.36287052,18605.8964847669
9422,26340.6995086753,34078.5597364198,18602.8392809307
9423,26321.9239635245,34059.4846696745,18584.3632573744
9424,26323.8075667914,34061.3842237701,18586.2309098126
9425,26346.0286298823,34079.0564731895,18613.0007865751
9426,26329.2760424461,34078.2327386816,18580.3193462107
9427.5,26332.1701486905,34082.0566018619,18582.2836955191
9427.5,26326.2862848542,34070.9408376035,18581.6317321049
9429,26332.7530158956,34081.235281339,18584.2707504522
9430,26342.9130120566,34094.3227019309,18591.5033221824
9431,26344.9192808692,34094.0967132275,18595.7418485108
9432,26347.0310562762,34096.3518571598,18597.7102553927
9433,26344.0069197078,34095.5508608169,18592.4629785987
9434,26341.8573775881,34093.6578566055,18590.0568985706
9435,26356.7378476827,34106.2181005662,18607.2575947992
9436,26342.7009885347,34093.8379465807,18591.5640304888
9437,26358.4836273829,34102.0024910122,18614.9647637537
9438,26353.8918327225,34097.3636759164,18610.4199895286
9439,26371.5128727473,34097.3513923991,18645.6743530955
9440,26379.0497521018,34104.8778552219,18653.2216489817
9441,26365.4472483517,34093.6561224953,18637.238374208
9442,26351.9395139891,34076.1490281386,18627.7299998396
9443,26351.8737015924,34076.1035781747,18627.6438250101
9444,26333.7665653443,34055.2841639246,18612.2489667641
9445,26332.8883709425,34054.5615890189,18611.2151528662
9446,26344.8842732054,34061.7403998331,18628.0281465778
9447,26345.2136511574,34062.0974717528,18628.329830562
9448,26347.5586392127,34061.6097857402,18633.5074926851
9449,26357.9915118986,34076.9302168174,18639.0528069798
9450,26341.6282417302,34059.0465773636,18624.2099060967
9451,26331.6167765613,34044.3044849205,18618.9290682021
9452,26345.7086475105,34054.8246609599,18636.5926340612
9453,26333.8203202867,34036.2532421258,18631.3873984476
9454,26334.4052548847,34036.603584126,18632.2069256435
9455,26310.3079135215,34009.9353030338,18610.6805240093
9456,26321.8340884953,34036.7292376063,18606.9389393843
9457,26327.3958685877,34045.6297795901,18609.1619575853
9458,26339.6858137849,34061.2640576878,18618.107569882
9459.5,26353.1749942947,34066.2316241902,18640.1183643992
9459.5,26345.3826803221,34052.5937853222,18638.171575322
9461,26338.9583874746,34056.1377322558,18621.7790426934
9462,26344.2054565978,34063.4135908374,18624.9973223582
9463,26348.7160716921,34065.9680369589,18631.4641064252
9464,26363.5635962223,34068.6272844763,18658.4999079684
9465,26376.4401635309,34069.2420330191,18683.6382940428
9466,26363.2037881422,34068.0086147408,18658.3989615436
9467,26370.2857062241,34066.9528823009,18673.6185301473
9468,26388.0400102188,34073.1074325159,18702.9725879218
9469,26373.7381927341,34058.2872675001,18689.1891179681
9470,26377.2506957781,34060.5039466968,18693.9974448593
9471,26380.2171084935,34059.549196383,18700.885020604
9472,26383.6661594425,34064.2835349585,18703.0487839266
9473,26374.3866219802,34056.8258181011,18691.9474258594
9474,26369.031960482,34051.1466312596,18686.9172897043
9475,26373.2933828674,34055.7293966643,18690.8573690704
9476,26373.0405257237,34055.4049284183,18690.6761230291
9477,26369.9608403455,34050.6719355445,18689.2497451464
9478,26372.7680331527,34051.7977432626,18693.7383230428
9479,26369.4058864651,34049.2272603296,18689.5845126006
9480,26368.653837167,34048.8375745928,18688.4700997411
9481,26351.149156877,34023.8241825432,18678.4741312108
9482,26354.171982748,34030.052581773,18678.2913837231
9483,26361.9370595171,34040.1531273936,18683.7209916407
9484,26356.5121938886,34035.8919603096,18677.1324274676
9485,26344.5514082648,34021.7826596586,18667.3201568709
9486,26348.8034338975,34022.357793293,18675.249074502
9487,26352.7186136925,34026.7948012342,18678.6424261508
9488,26358.1173117321,34033.4325253244,18682.8020981399
9489,26367.5236888992,34049.214033866,18685.8333439325
9490,26369.3422148158,34051.1265378298,18687.5578918018
9491,26361.1591988689,34047.8534099642,18674.4649877735
9492,26362.5664293247,34049.3212317342,18675.8116269152
9493,26359.5765028543,34047.500682246,18671.6523234626
9494,26364.0531620166,34054.2974810564,18673.8088429767
9495,26363.8862544295,34054.0742870886,18673.6982217704
9496,26359.0724463618,34048.9934104036,18669.15148232
9497,26352.1950521339,34046.887873501,18657.5022307668
9498,26348.3683023487,34043.0331502401,18653.7034544574
9499,26351.9670463276,34045.6215349981,18658.3125576572
9500,26355.0651265716,34050.9008890058,18659.2293641373
9501,26345.2746947885,34032.9097620412,18657.6396275359
9502,26354.3210787969,34035.0055776238,18673.6365799699
9503,26375.4126129066,34059.5104618552,18691.3147639579
9504,26380.9556213437,34069.8100546837,18692.1011880037
9505,26373.2113134777,34064.1797814191,18682.2428455362
9506,26387.0653823654,34084.9874437594,18689.1433209715
9507,26399.1503472311,34101.7221173573,18696.5785771049
9508.5,26402.4053308105,34103.5498987214,18701.2607628995
9508.5,26404.3159256351,34104.7891134592,18703.8427378109
9510,26405.9083703679,34105.5363206077,18706.2804201281
9511,26396.8000291209,34106.8526573099,18686.7474009319
9512,26404.3064507531,34113.4004725263,18695.2124289798
9513,26400.8479811688,34110.1355896069,18691.5603727307
9514.5,26412.0240525947,34114.8427613308,18709.2053438586
9514.5,26397.5030162723,34084.4407210012,18710.5653115434
9516,26379.0703210626,34067.2085491601,18690.932092965
9517,26366.9173116634,34059.4572320312,18674.3773912955
9518,26392.6568827206,34090.9378911965,18694.3758742447
9519,26401.2768022087,34090.1498587482,18712.4037456691
9520,26405.748743897,34093.4012205567,18718.0962672372
9521.5,26382.9080476883,34101.3183653237,18664.4977300529
9521.5,26360.0673514797,34109.0461013575,18611.0886016018
9523,26365.9283912031,34120.1980215877,18611.6587608185
9524,26356.6334702182,34111.6149391312,18601.6520013051
9525.5,26358.0472969085,34113.5095527481,18602.585041069
9525.5,26359.4611235988,34115.4038788355,18603.5183683622
9527,26359.770778862,34116.1790497796,18603.3625079444
9528,26362.1966297688,34119.721548737,18604.6717108005
9529,26365.2099417828,34124.3352106017,18606.0846729638
9530,26395.479857649,34159.1256930957,18631.8340222022
9531,26386.3848415268,34155.2753505936,18617.4943324599
9532,26384.9441733585,34154.1862696068,18615.7020771102
9533,26370.2391160547,34145.0688890365,18595.4093430729
9534,26379.9377404361,34140.2030340736,18619.6724467986
9535,26395.414439671,34165.6206940628,18625.2081852791
9536,26398.3625100762,34168.4834854933,18628.2415346592
9537,26388.9737053787,34165.1299194082,18612.8174913493
9538,26412.8750784763,34179.2552821221,18646.4948748305
9539,26412.3957725309,34178.8670966047,18645.924448457
9540,26414.5242527051,34181.5497864817,18647.4987189285
9541,26398.583711665,34157.8944482697,18639.2729750602
9542,26403.3884959853,34165.2643469853,18641.5126449853
9543,26397.9067280986,34154.2390726806,18641.5743835166
9544,26400.1179873334,34156.0854310089,18644.150543658
9545,26406.0805447013,34157.2927625284,18654.8683268743
9546.5,26390.1485531999,34167.5909944001,18612.7061119997
9546.5,26384.9069796482,34174.5573996941,18595.2565596024
9548,26379.8199890372,34161.3243347633,18598.3156433112
9549,26372.2528506235,34153.8032815702,18590.7024196768
9550,26363.8051282728,34145.8772382121,18581.7330183335
9551,26361.8346483339,34143.1970508417,18580.4722458261
9552.5,26348.7761038271,34122.2041267721,18575.3480808822
9552.5,26353.2616538229,34124.3466927965,18582.1766148492
9554,26359.1364560896,34127.5217757888,18590.7511363904
9555,26357.2038610159,34125.4417322115,18588.9659898202
9556,26372.9716837838,34137.9037049772,18608.0396625904
9557,26376.4632898656,34142.4367479447,18610.4898317865
9558,26368.5956286126,34134.5864459364,18602.6048112887
9559,26359.2767319581,34111.6760708939,18606.8773930223
9560,26368.1256811607,34123.1624707085,18613.0888916128
9561,26365.5438371286,34121.7594884173,18609.3281858399
9562,26349.4839569818,34110.5439402715,18588.4239736922
9563,26375.7819435331,34168.0694844422,18583.4944026239
9564,26390.8316599597,34184.0168733907,18597.6464465287
9565,26401.8380000353,34181.914834548,18621.7611655226
9566.5,26401.7178975584,34181.769564198,18621.6662309187
9566.5,26384.3731777622,34141.4983874452,18627.2479680791
9568.5,26392.2548131446,34146.6510469675,18637.8585793217
9568.5,26392.6728950627,34147.1257238426,18638.2200662828
9570,26376.1323242427,34146.4356487532,18605.8289997322
9571,26386.915168051,34146.7650339406,18627.0653021615
9572,26405.3965499013,34156.4637237402,18654.3293760625
9573,26404.6979177927,34155.3871834425,18654.008652143
9574,26419.4843867667,34183.9614014417,18655.0073720918
9575.5,26409.5941571397,34165.8655033429,18653.3228109366
9575.5,26412.0084443984,34168.366245471,18655.6506433259
9577,26436.5008070538,34189.173301561,18683.8283125467
9578,26462.8604096649,34199.3367556992,18726.3840636305
9579,26478.2547232393,34214.2056139373,18742.3038325413
9580,26465.2562986259,34195.2765789326,18735.2360183191
9581.5,26461.7135123188,34190.6160854457,18732.810939192
9581.5,26455.0473392402,34180.491830589,18729.6028478913
9583,26473.6749875165,34219.1711577571,18728.1788172759
9584,26475.2976038795,34220.2645000538,18730.3307077053
9585,26451.6015721251,34185.5211791578,18717.6819650924
9586,26472.4696382853,34237.6404490306,18707.2988275401
9587,26477.5470858167,34244.7480871513,18710.346084482
9588,26471.7026347833,34231.3194495106,18712.085820056
9589,26466.2867506234,34232.4619759203,18700.1115253264
9590,26477.5210441855,34237.9873253117,18717.0547630593
9591,26468.9163398174,34233.5669801655,18704.2656994694
9592,26467.3203000124,34232.2179548001,18702.4226452246
9593.5,26453.7210062048,34201.6046020553,18705.8374103544
9593.5,26449.8555244635,34195.3259761511,18704.3850727759
9595,26433.1595645218,34178.4405874883,18687.8785415553
9596,26449.9764425385,34194.4145324578,18705.5383526192
9597,26448.5547673667,34193.1246797108,18703.9848550226
9598,26445.4952261476,34186.315461776,18704.6749905192
9599,26435.6258979456,34177.7768659352,18693.4749299559
9600.5,26440.3780690124,34186.1096747837,18694.6464632411
9600.5,26445.1302400792,34194.4379149548,18695.8225652036
9602,26435.6825274139,34188.9260811137,18682.438973714
9603.5,26452.4704415869,34212.5897255734,18692.3511576004
9603.5,26465.5445748596,34234.1211421328,18696.9680075865
9605.5,26472.3886260296,34243.7758917518,18701.0013603075
9605.5,26479.2831327881,34253.4722806215,18705.0939849548
9607,26470.6074753166,34245.0758223683,18696.1391282649
9608,26458.3430474727,34246.4294579981,18670.2566369472
9609,26465.0725544827,34261.999421303,18668.1456876623
9610,26442.1193791275,34226.1384683325,18658.1002899225
9611,26430.8751824801,34206.0270968427,18655.7232681176
9612,26432.227119873,34209.1013565771,18655.3528831689
9613,26431.7900962837,34208.5433955464,18655.0367970211
9614,26432.1736030838,34208.9012630509,18655.4459431166
9615,26439.609261994,34225.4150811834,18653.8034428046
9616,26448.151418997,34238.781825783,18657.521012211
9617,26449.0768725385,34240.050306531,18658.1034385459
9618,26462.7351704958,34263.9034302785,18661.5669107132
9619,26443.5119215228,34249.078527349,18637.9453156966
9620,26429.1479192866,34253.8413455924,18604.4544929808
9621,26422.3447332238,34253.8154940609,18590.8739723866
9622,26432.1579662674,34251.1408192842,18613.1751132507
9623,26428.8161166972,34246.2527768794,18611.3794565149
9624.5,26424.8795694042,34239.4837396993,18610.2753991091
9624.5,26439.4414825038,34247.2428045284,18631.6401604792
9626,26447.6300412484,34241.3590987581,18653.9009837387
9627,26451.1076372342,34245.5396293069,18656.6756451615
9628.5,26438.5355002716,34222.2272704795,18654.8437300637
9628.5,26425.7648560861,34198.3474071458,18653.1823050263
9630,26412.2363816981,34188.757898709,18635.7148646872
9631,26423.9546076851,34196.6054477022,18651.3037676679
9632,26433.618018459,34202.0335750292,18665.2024618888
9633,26429.908126466,34195.8725350165,18663.9437179156
9634,26432.2049537801,34195.6249248164,18668.7849827437
9635,26434.9517049182,34200.0002459429,18669.9031638935
9636,26434.7727715288,34200.1090995659,18669.4364434917
9637,26434.1778248912,34199.9993845335,18668.3562652488
9638,26450.4751326054,34206.7420259192,18694.2082392915
9639,26459.3816284206,34218.9338080303,18699.8294488109
9640,26449.6343040433,34196.9403276447,18702.3282804419
9641.5,26436.321166439,34172.4934375707,18700.1488953073
9641.5,26442.5897784254,34176.0612230437,18709.1183338072
9643,26452.9875537275,34181.1467373052,18724.8283701498
9644,26457.010246497,34184.7395127685,18729.2809802255
9645.5,26440.0278631108,34144.8667105005,18735.1890157211
9645.5,26442.4232252835,34147.4796156054,18737.3668349615
9647,26446.8552798717,34150.158220942,18743.5523388014
9648,26449.6684238784,34150.1338033618,18749.2030443949
9649,26467.7443068574,34167.8985594468,18767.5900542681
9650,26488.4119785527,34201.3773310284,18775.446626077
9651,26500.8979065049,34228.5441078241,18773.2517051857
9652,26494.342241149,34211.5969714324,18777.0875108657
9653,26492.1946417031,34209.298460939,18775.0908224672
9654,26485.8433113711,34197.9087235418,18773.7778992005
9655,26493.8249651306,34198.3216210385,18789.3283092226
9656,26495.3503249077,34199.8003330016,18790.9003168139
9657,26485.4024994435,34196.810609305,18773.994389582
9658.5,26484.1930675528,34195.8081606872,18772.5779744183
9658.5,26494.7257768485,34196.4907638596,18792.9607898375
9660,26496.8205120999,34198.9069169284,18794.7341072713
9661,26502.918344989,34203.1943608463,18802.6423291316
9662.5,26508.3250488251,34214.3564483233,18802.2936493268
9662.5,26514.1004138717,34226.1323860267,18802.0684417166
9664,26527.7685725593,34244.2600760926,18811.2770690261
9665,26549.2645657162,34257.0844082754,18841.444723157
9666,26541.4710380757,34246.9195316071,18836.0225445443
9667,26533.9163844565,34232.374619644,18835.4581492689
9668,26533.428413927,34231.0835447924,18835.7732830616
9669,26534.5010997373,34231.1119131623,18837.8902863123
9670,26533.3960097914,34228.9415339566,18837.8504856261
9671,26553.130661215,34234.7311406153,18871.5301818146
9672,26560.901703617,34250.1607141637,18871.6426930702
9673,26548.6915165151,34227.3471715803,18870.03586145
9674,26558.1808379267,34238.4386180443,18877.9230578091
9675,26562.511626842,34243.1677842131,18881.8554694709
9676,26569.5871751882,34244.9182882069,18894.2560621695
9677,26569.7579159297,34245.2189391471,18894.2968927122
9678,26558.7203400597,34225.37124022,18892.0694398994
9679,26558.1012992665,34224.3351220204,18891.8674765127
9680,26549.9414091298,34219.3368659862,18880.5459522734
9681,26554.2892996261,34221.5030027106,18887.0755965416
9682,26550.4577235044,34218.2723340281,18882.6431129807
9683,26552.7077896305,34220.6616247316,18884.7539545295
9684,26555.7267460303,34223.6209064149,18887.8325856458
9685,26552.8993078279,34219.5470410769,18886.2515745788
9686,26544.5520310113,34205.0321980781,18884.0718639446
9687,26533.1648286855,34196.1525554228,18870.1771019483
9688,26544.0877730505,34203.1649818708,18885.0105642301
9689,26547.1714617332,34204.4104278923,18889.9324955742
9690,26542.3790491145,34199.3866411718,18885.3714570573
9691,26553.3511155648,34215.5148991904,18891.1873319391
9692,26569.3493898771,34250.2638515278,18888.4349282265
9693,26586.1219062544,34286.9503360521,18885.2934764567
9694,26589.3313558244,34288.2118696756,18890.4508419732
9695,26586.383941343,34287.0488439495,18885.7190387365
9696,26581.7526209539,34284.3697395185,18879.1355023894
9697,26576.9825864121,34285.4672135436,18868.4979592806
9698,26589.5348767306,34294.6180937578,18884.4516597035
9699.5,26590.1517150386,34295.4030916556,18884.9003384216
9699.5,26590.7685533466,34296.1880365042,18885.3490701889
9701,26592.6077398644,34301.4116836134,18883.8037961155
9702,26581.742787501,34297.930128364,18865.5554466381
9703,26575.1871804305,34290.589527648,18859.784833213
