"x.prod","y.prod","x.sum","y.sum"
19198,28545.8017108804,17762,24415.1697186534
20946,26328.7803004929,20624,21834.6158710645
11482,17207.7568899599,6805,14698.7494269391
13584.5,26113.8390585155,9162.5,23156.6207840199
10043.5,27331.1376804694,5616.5,25133.0747597879
13325,16449.3538964549,8826,13546.9961997884
19023,27750.3654202853,17409,23655.4571927453
4135,37520.4492622772,2728,36619.6828822577
20047.5,29626.1721124917,19183.5,25319.1782408433
26942.5,26115.4044916973,31096.5,20380.7517616228
6892,33030.7952134185,3681,31520.7037474064
9869,32221.6536105839,5478,30061.3676881403
15309,33736.2884229546,11606,30416.5884935123
18990,41292.1585681292,17364,37204.2045384709
19800,33225.32572309,18787,28969.8927014034
6706,32555.9642725595,3618,31086.9937628848
16631,23783.4067387077,13331,20184.3327322446
25303,25910.2325819652,28454,20516.9700161023
18657,29024.7085256069,16768,25005.4960321864
24532,28273.6276643265,26830,23037.0594019586
5572,15415.8227694628,3183,14197.0435519853
2708,31308.1366818689,2409,30724.5111279806
28074,24575.519638752,32883,18604.8809263387
5754,29830.3277117375,3248,28571.3457283186
2757.5,30490.3624975244,2424.5,29895.7806811224
15332,37180.6164210394,11639,33856.0861463063
11449.5,27532.9672893305,6772.5,25030.927967941
18881,30096.8977496412,17195,26031.7080653488
31430,38201.2195186203,37073,31519.4594231822
21795,33497.6588900381,22085,28827.6436031297
29405,25129.8855410586,35125,18883.0716233883
19640,33601.4856127323,18474,29378.812677716
21451.5,27933.5991338503,21518.5,23334.9804487004
32862,25433.7605867691,38109,18440.9756351845
23474,34937.3261589889,24941,29919.2083516995
26071,30616.7853838708,29786,25064.5541298019
18536,19808.8863957921,16549,15814.6274712578
23947.5,29027.0572679487,25831.5,23911.628818224
19493.5,29758.3792030789,18271.5,25566.5511588257
23108,17955.5400410581,24260,13012.7141481256
29292,40847.6592129651,34962,34624.568213033
6317,40549.9281191989,3473,39166.8242052948
8929.5,23169.7231900185,11430.5,21280.4483069064
9034,34238.8605246102,11452,32326.3424600913
11907,31150.1066390809,12121,28599.3543854284
8927,32005.0927209737,11429,30116.3639442503
20670,28913.4005148363,15955,24434.0621827584
21223,29336.9935586332,16342,24737.413764628
7735,9760.18248824515,11222,8136.96776777912
3780,26457.9826226292,10697,25717.3646822559
9256.5,27958.5669829043,11495.5,25996.5368553175
23090.5,27585.9605955926,17845.5,22582.3059033904
28351.5,27640.0346949139,23038.5,21507.7121822621
19584,12600.2702255036,15225,8357.36902198004
21976,9213.07282440793,16978,4450.86537610685
28164.5,31240.8566585488,22808.5,25148.1936545774
13274,34588.1492054074,12513,31734.4630878077
17486,31833.1217894481,13952,28048.3697113788
24349,32200.2654650527,18940,26925.1272274208
28128,30534.5290543259,22777,24449.7422868878
11334,11669.0906767084,11974,9245.49280059785
6298,29459.6155023148,10981,28156.5740550366
11628.5,27580.0144611687,12045.5,25091.0232064834
24383.5,32738.1839287222,18962.5,27455.5275948143
30614.5,27971.7849121675,26282.5,21364.1690172909
31988.5,28848.6216201671,28725.5,21957.2062207066
27710,13233.2638410423,22308,7237.58322500449
31674,11643.4326224233,28185,4817.16581186012
35719.5,32697.2773096985,35891.5,25040.5972730674
1656,18107.8854852201,6127,17797.9688225201
2108,17677.1797669781,9119,17295.9948894371
1944,23307.5694653811,7906,22950.9567292598
408,12021.0563011064,278,11932.2669088593
308,14229.6055120357,42,14160.8835683847
1009,23784.4602969334,2501,23583.1887769683
820,19733.0037450899,1736,19566.4396441844
415,17530.5329859097,292,17440.3134316159
547,16896.1818279677,723,16780.679451158
407,17547.6844183207,277,17459.1094304315
1775,23716.7398565201,6750,23386.39720424
574,18060.7915996295,816,17940.166607765
2318,17553.4954955467,10601,17140.1271712994
1853,12078.7750186876,7255,11736.0196024579
1309,22932.3723080097,3946,22678.3388213822
1494,14262.4952011243,5054,13978.1150493092
2140,19358.9124383207,9390,18973.2794444087
1323,18275.0988939173,4000,18018.4675660419
1404,23907.4193593744,4414,23636.7830780337
1321,18696.1964248331,3994,18439.9535236972
1376,20718.3460600504,4289,20452.7338378062
2469,23759.1662059585,11710,23323.0943069841
329,18900.3207241118,88,18827.3486762968
1932,19345.3099209421,7809,18990.41192012
423,20050.5059354403,311,19958.6821967181
651,17634.7905777146,1032,17499.0597239677
1185,16310.3674011625,3320,16077.8521168927
950,19123.6077166385,2282,18933.3707747385
2133,15486.1127178803,9338,15101.5262572406
912,19171.635056773,2137,18988.4652626078
2278,19266.6923317088,10297,18859.234971344
1322,15523.1661383509,3997,15266.7290238453
1004,17814.7466612363,2490,17614.4865900963
673,16411.6200153288,1129,16271.9294277632
1470,20322.7882175239,4790,20041.1308517226
1984,19363.6202909052,8224,19001.2379278184
375,15851.1434902568,182,15768.793425694
715,19342.9739348705,1311,19195.6917334426
429,14862.2771745332,321,14769.2073916399
804,18414.5451573576,1668,18250.886560487
294,13072.1881008488,29,13006.4779137023
3443,19177.4673787201,18255,18588.8076325973
3881,17605.7440598429,20803,16944.4766974416
4248,17986.9165094996,22767,17263.0852517746
3440,17949.5885246489,18243,17361.4811321532
3306,18344.1099579983,17338,17776.9491235356
422,14763.2332452963,310,14671.6239109319
718,26841.5583892922,1320,26693.693547755
688,26000.1848848005,1185,25857.6921471232
1040,23298.4164919084,2634,23091.5281772434
902,22652.848225432,2119,22471.7417108932
2311,24598.7241446495,10563,24186.5436905914
691,27833.2727980746,1198,27690.2378022643
1010,22292.879023623,2503,22091.4031947941
725,20953.1621378382,1345,20803.978184689
1610,20291.1677577677,5842,19988.7008724491
1488,24707.6997404614,4971,24423.8286617507
527,18931.6281846322,618,18819.5557779847
1544,27278.9352421391,5370,26986.5202738509
1830,23061.0016388139,7083,22721.6732942
4166,20430.6277129708,22388,19721.3792508555
1916,15666.9775137594,7717,15314.7427251145
385,15193.1562867641,219,15108.9347569621
1377,21728.198353737,4290,21462.371727135
1688,20479.7006628835,6306,20164.4070983586
2879,22268.110856741,14317,21766.3129714927
3703,21907.5808646811,19867,21276.8250934829
3782,18474.7421657637,20247,17830.0871940057
366,15209.262016408,159,15128.7002541492
3039,15113.2379808445,15566,14588.1293913705
275,15510.8780903755,15,15449.2920634992
1696,22144.079628759,6346,21827.3938851811
1203,20527.5471389578,3387,20291.6672554552
1512,16459.4556558769,5156,16172.0642471213
3174,21971.3497462405,16423,21424.5855151664
5162,18113.0981269136,27096,17227.7773983096
1290,18053.2615170544,3838,17802.403214255
4437,20010.8914716462,23735,19254.4021801568
3700,23202.7816535986,19821,22572.2349892292
2912,19615.51911258,14595,19109.1192795673
2359,26202.8595473122,10875,25783.0528945086
3441,19191.4432493874,18246,18603.1416435219
476,21201.0617447894,476,21099.0052704343
376.5,6994.0554881901,190.5,6911.45448554889
340.5,4578.99436913813,97.5,4503.53648021922
686,23225.9141349915,1184,23083.860301524
2047,15275.6445025402,8691,14903.8332445086
2824,18009.8477167168,13958,17516.7730409566
439,19093.9620689698,339,18998.8290064501
322,21604.9226968664,83,21533.4716705447
1371,17707.6427677229,4271,17442.9713258453
1194.5,4324.15877469223,3350,4089.81360665079
837,18715.6291155333,1796,18545.8542467886
298.5,12303.1505762523,32.5,12236.4654740013
290.5,9111.24143569892,23.5,9046.26147281691
647,22508.2220233462,1021,22373.2781185724
1141,16301.7579350035,3081.5,16076.7128688851
1118,25434.89815143,2958,25213.7697883896
1197,13715.4994371544,3366,13480.7545473881
1089.5,5234.81252441233,2839.5,5018.88609110592
1638,13935.5360138268,5990,13628.2772657751
1557,24249.2759329632,5494,23955.1943078635
982,23706.9003411651,2411,23510.7817227369
1507,13757.5799351893,5141,13471.1595932824
2073,19663.4365388347,8908,19287.9790068643
2855,19457.9106524982,14160,18959.9157711286
5171,21869.2673867823,27129,20982.2593108149
1485,22127.1450631642,4953,21843.7657651161
320,22403.7811477025,72,22332.66807065
412,24484.7785137801,284,24395.1516950896
1261,24930.6955908175,3682,24684.7728866507
1079,23947.5897210886,2801,23733.6318597062
816,24508.2763234296,1709,24342.3376435923
3177,18200.8110369057,16436,17653.5045476986
5940,18277.3614313005,30150,17248.2114567506
4559,24981.4024077771,24316,24203.389616401
259,11758.9487588339,8,11700.8840611304
1235,24278.6076408137,3576,24037.4518104267
4545,17866.168088947,24205,17090.177695657
1030,21851.8418111823,2594,21646.7946752742
635,19545.3853761118,1000,19412.923464186
956,17741.690565369,2307,17550.3590117089
2640,26605.915050867,12874,26143.2048323001
1039,20835.0389463603,2624,20628.2741766066
6617,21022.8116778173,32213,19862.5023077506
2274,26231.3870666267,10284,25824.6964642469
4347,18079.7726254291,23302,17339.1169716854
4380,24117.9193142987,23455,23371.3997760324
1919,19445.2609821622,7748,19092.6656542775
2848,21854.7151678149,14092,21357.6052918126
2741,19069.0262022838,13421,18589.163733923
3093,22217.9455595704,15918,21684.2675920018
3902,26366.4242227756,20946,25701.8860191345
449,23348.4334128093,374,23251.4086940623
624,19393.075105721,948,19262.5577264754
1649,22724.2477597228,6088,22415.5088717179
3010,15002.7671751515,15365,14482.1398870772
2233,19306.0897385054,10010,18905.8374646819
5049,14644.0664002024,26578,13778.8846889437
1757,24039.7611317423,6681,23712.7628877069
5119,19938.2989446197,26878,19060.4308919436
3915,17595.0932167189,20992,16928.1009077294
1440,18951.9372185129,4614,18675.2380413147
2753,21665.6545543378,13520,21184.097541666
4749,20032.8204937006,25291,19221.9958371665
522,14604.8831917615,604,14493.7919474568
1364,22914.5354741774,4227,22650.9913295247
795,18942.7438916955,1612,18780.5404458249
1262,16087.0916863822,3694,15841.0656282922
7061,18734.9632894162,33522,17488.1909868129
2229,18638.9571146364,9985,18239.3504528691
338,13281.5419892286,93,13206.5999202163
6057,17929.5552845683,30529,16877.9650195904
6022,17250.8023511291,30455,16206.3225144088
6664,17466.5603394415,32361,16297.1936094545
6320,17674.7365974589,31353,16572.4215585266
6549,18429.7869591976,32030,17282.8961036499
536,17869.2099178677,659,17755.5309278092
813,25344.1918150653,1703,25178.8660618194
380,22127.1289464544,200,22043.8381015249
295,16334.2051584533,30,16268.2805669489
342,26165.241123443,99,26089.4616279873
1929,23288.2795226557,7784,22933.8026340377
2.5,21506.4534410743,2.5,21505.9174301796
589,16339.7153615507,857,16216.1367871635
1870,22864.9716756697,7397,22519.833322114
1184,21856.7336325542,3319,21624.4327526423
2808,20782.6971206644,13912,20292.7500498086
2687,24883.6690764814,13146,24413.1533392582
763,18094.6532904085,1507,17938.5738129236
2139,29191.4422154451,9381,28805.9428619384
2870,24328.26837878,14238,23827.6934481682
8885,22489.4093516389,36822,20866.4644494861
5228,16499.2779995752,27399,15602.199215444
572,14568.230231748,806,14447.9532846468
1934,22911.5410687,7822,22556.3253095968
3737,22171.5438266062,19991,21534.4069017055
4671,22414.8812934875,24889,21617.5092367917
6380,22131.998645308,31514,21017.8389898029
7377,18518.1693699643,34518,17210.5102262322
434,16008.0356869229,330,15913.9342642164
6308,15316.1733763588,31322,14216.239375334
284,14409.8175174111,21,14346.2715648316
3035,21049.7919428091,15537,20525.2885834151
3607,24012.8571599277,19304,23397.9696113585
4272,16363.5937875301,22873,15635.4446557291
6936,22036.6997431841,33178,20814.5170721167
10112,18456.2389605,37978,16569.5031311389
1986,17925.0586693352,8266,17562.6513172952
8151,21929.9283539365,35915,20462.6097300008
6782,26457.3579657749,32740,25265.3264455079
4323,22001.4906329503,23166,21264.8499884606
2569,24173.8528684286,12411,23722.4079255983
5483,19822.0160048683,28689,18880.7129458325
785,21709.4062238477,1581,21549.1348161806
506.5,10983.3302508802,559.5,10875.2695047949
370.5,2168.73720708326,172.5,2087.30148466061
1315,24133.2880885268,3970,23878.1498946452
3470,15473.8446768309,18428,14880.8699551785
7024,17816.7177788159,33435,16577.3736627512
745,19919.7204632848,1403,19766.6320517523
445,21225.5151945757,371,21129.3581887544
3150,17557.7949290635,16291,17015.0860892197
3154.5,3361.73535991235,16318.5,2818.29389682158
345.5,11224.8732232093,109.5,11148.4139809595
309.5,12252.0294303236,44.5,12182.9959756298
1522,24497.3007572858,5223,24208.340748113
1481,21065.6973691652,4920,20782.8829192209
2950,26837.7670928492,14907,26325.9860596105
2730,15292.2565018813,13345,14814.0962743431
1425.5,10104.0035267944,4504.5,9829.45414084949
2007,14410.3270190593,8388,14044.4368204042
4524,27699.5656371124,24137,26927.603247117
2998,24061.9006640921,15288,23543.1900211983
529,13431.2687173019,619,13318.7574064445
4185,13551.0139726109,22482,12838.4489897505
4850,22934.3120475572,25710,22105.0429179889
7320,23414.7388344433,34285,22117.5239321555
8999,21861.0791575952,36954,20213.8738775362
2101,22039.6424870636,9064,21659.4738563127
463,24067.7073428036,426,23968.0645918207
576,26181.3976154435,817,26060.3337193692
3226,22890.5004168293,16826,22336.1306775617
2135,24581.7073217386,9343,24196.7223388654
1125,17865.1808684632,3005,17642.9554946801
5199,22825.6539362626,27261,21933.6924696571
11635,21807.8912376069,8517,19281.8187830762
13422,17450.1254924881,11614,14554.1375476349
12784,39425.3209914732,10483,36661.1459483791
3066,20326.7270984622,1850,19657.0872163922
1326,8004.54831712014,1353,7720.52071689929
8161,25303.696974988,4453,23516.5089182648
6833,29699.5603310469,3531,28201.2000321904
3125,33667.196481957,1863,32984.4423500446
4501,33226.8910267822,2339,32240.0305537564
3065,35243.837818874,1849,34574.4123411618
12045,38299.9249427694,9185,35688.5513389729
4822,27018.2413637675,2473,25960.6692344692
14174,25837.8423822722,12784,22784.8422768057
12387,22044.4572410676,9801,19362.523512247
9903,26671.4193560274,6313,24511.9301761615
10834,27325.8580502223,7384,24968.171782331
13555,22735.4244251529,11810,19811.5567168267
9964,31718.1052307602,6379,29545.5878625334
10313,34158.4256962174,6793,31911.7374142016
9954,27567.1150721922,6368,25396.7316520502
10215,30693.784452456,6672,28467.8756011498
14739,42215.3889437461,13646,39044.2487378097
1866,29959.7310698309,1478,29555.7354863132
12738,25605.3200739814,10383,22850.4624746707
3229,18865.4399591453,1902,18159.7315668982
5376,23165.3741850955,2702,21985.7410059558
9210,13842.273496106,5535,11830.5084192616
7780,19806.9727101478,4177,18102.532740657
13529,13079.3280906117,11770,10160.8935586737
7504,26375.0932896094,3968,24730.5053209983
14036,20926.0696050624,12587,17902.0616668348
9959,26701.0544992278,6374,24529.6091527905
8142,20528.317966613,4441,18745.2742611481
5604,26089.3733121699,2826,24859.8060080487
10634,24990.958806293,7150,22675.8101631812
12937,22397.1049321655,10751,19601.2870041319
2561,7871.6348168175,1671,7313.56026654649
5984,24820.0325765601,3033,23507.2450959679
3281,22000.0602117689,1916,21282.8191641371
6705,14182.2620282668,3456,12711.8805484055
1107,30213.3701496215,1301,29977.9830512871
17863,25099.2956220335,19826,21289.2080319146
19097,18317.6870361191,22115,14253.6752146037
20116,19255.7627594508,23940,14981.409865463
17852,23315.4773409267,19808,19507.6775302861
17436,21003.2012809926,19062,17281.2621701923
3227,23822.7627057352,1896,23117.4427402277
6004,37030.8910853393,3047,35713.7549446251
5760,37415.0936738173,2901,36151.2615548462
7468,31822.5882184476,3941,30185.8096661671
14160,31384.1761176614,12751,28333.9858588182
8164,26872.8951805465,4456,25085.0639107496
6074,21351.3410118018,3074,20018.7624597905
11436,29177.5402564181,8182,26692.7612819144
10751,36734.7732301884,7318,34395.054147401
4237.5,27552.3765257107,2239.5,26623.6672620152
11063,40840.5189310805,7663,38434.2388399359
19898,33614.4229901118,23547,29385.0435346824
12672,17419.4612362149,10271,14678.289931798
2792.5,27408.3334132965,1748.5,26799.0695480882
11739,29375.3354469637,8674,26827.500000398
16128,24370.875718488,16493,20916.6470897906
18635,23975.6952461073,21315,20007.3259609427
18805,22936.7006090724,21687,18933.9218728678
2414.5,25931.6458275249,1618.5,25405.9304921267
16673,21279.0521241662,17592,17713.5660241313
780,25888.921304313,1217,25726.097636066
11766,36737.6088806112,8720,34184.1763307697
9271,24926.8599847822,5598,22902.0364330946
17039,23893.2644021357,18287,20252.6277246608
22265,21412.9130489551,28154,16698.652385108
18618,40864.3603240314,21276,36899.4138120814
16239,29293.8244278842,16748,25817.2506666065
14339,38966.1796612327,12996,35878.2773249357
17856,29126.129660444,19812,25317.4722323718
3787.5,27614.9110408085,2087.5,26785.6921953943
5749.5,27549.7235951219,2898.5,26288.2234858612
13199,19111.0320447584,11205,16260.9785098184
15963,23605.0479951328,16136,20184.2577506266
3363,13275.6677522098,1930,12540.1590536347
1776,44885.7599434987,1455,44501.7371502933
10188,23646.8744247963,6644,21426.744395659
6948,39523.2161591643,3589,37999.6239159889
5349,29016.5607370495,2689,27842.8578124897
8922.5,24081.9130993262,5207.5,22131.3854556122
8770,47651.865687395,5060,45734.0851857293
9239,11450.3330584231,5564,9432.35025519985
11167,36986.7104708039,7792,34558.3847137905
8008,29915.6307847742,4333,28161.5797461121
10907,8074.52037827703,7477,5701.38450214113
13305.5,23970.5734234758,11382.5,21098.4026044993
16062,24432.2919570517,16355,20991.4871404023
22286,22773.8492973759,28184,18055.1770014598
10743,22721.1432134498,7304,20383.0787925611
3090,38993.4043518722,1856,38318.4370463197
9628.5,26712.1496643904,5976.5,24610.8885601329
8569.5,27155.6484321302,4837.5,25280.6339033519
6773,30374.4136733392,3496,28889.1700233076
17051,26202.6371146646,18299,22559.4275848951
23892,22467.2415289728,30819,17414.62409768
20931,46091.8832597098,25434,41649.6456545126
665,12302.1535006764,1194,12164.9151190407
9495,28776.7248112022,5837,26704.0261157586
20873,29261.9583694453,25333,24831.7221107608
8303,32884.4196803026,4585,31066.6852498185
5290,36406.5292272586,2672,35245.9001705649
7831,35807.4417844225,4216,34091.9460467506
15357,44488.3200536354,14891,41191.0078293023
8348,30208.364428129,4640,28381.0827564806
25197,34393.4526919635,32782,29067.6804087204
14027,32868.6811812052,12577,29846.5927867045
20419,33312.785674678,24478,28975.840701355
20498,32804.4396182773,24636,28451.3542447123
12697,37295.0006075439,10302,34548.529767144
16030,37492.0790755658,16287,34057.7717605825
15659,31891.6807285345,15524,28532.9599966545
16821,36034.1442504713,17879,32438.3295791438
19160,46722.2090317054,22232,42645.2348923225
3472,31760.2539912569,1971,31000.6887240756
5146,18956.9336862643,2596,17827.865350703
11618,29253.1837573058,8466,26730.4129300609
16576,14690.1875942047,17430,11144.8425097708
13860,20763.0833830846,12338,17776.0736407787
22013,13539.9558466009,27606,8876.7368146987
12009,31190.2428320924,9104,28586.133487947
22168,25794.8816702977,27959,21100.4288707475
19176,32554.4856661265,22279,28474.3940173335
10481,30783.0476802592,6969,28500.4202300707
15720,28680.5764382834,15657,25309.5039161448
21414,27376.6757977184,26345,22835.2017591206
4206,7413.99143563525,2230,6492.25801008269
10135,28844.6329996655,6589,26635.8462105082
6626,28274.0482120945,3403,26820.8671593521
9636,13793.750714765,5983,11690.8714823293
25890,38366.0115332818,34039,32897.3508886743
13841,22345.6127824605,12316,19362.6464364723
1974,33020.2299048797,1513,32592.3416796433
24111,24866.2064436068,31127,19767.532956908
24074,17834.2717912744,31071,12743.3394514303
25282,18566.8528353969,32945,13223.6436302703
24687,24445.4228176828,31898,19225.2210421827
25086,25332.7606787063,32577,20029.8383027467
4339,26292.4264179906,2276,25341.2989048552
6761,36364.4339247097,3488.5,34881.8085566961
2685,23969.0871207663,1713,23383.5985996038
2022,29661.0092185905,1522,29222.4358599068
12725,32969.9153989111,10350,30217.6431463717
4934.5,27680.6406468191,2510.5,26598.1908652035
12476,27298.9507271424,9948,24598.5205491254
9209,23598.5060964023,5534,21586.9554239158
15948,33197.1848983652,16092,29779.3179498994
15516,41121.5592090524,15214,37791.8123528417
6403.5,27473.0488352823,3262.5,26068.4005826835
13549,40882.7235856521,11803,37960.1322079791
28777,43992.3808867972,36973,37905.2093491857
22426,23049.6876369618,28425,18302.0183758418
4803.5,27208.0747530639,2467.5,26154.6003458094
18682,34203.4159877557,21444,30225.7975282836
21215,26572.3622491405,25954,22071.6163429022
24778,25179.6888758984,32063,19940.7233703913
26490,28577.8242622785,34948,22983.6405106038
3320.5,27280.5767973292,1922.5,26554.5336262567
24663,27746.0399013313,31857,22530.8122070215
972,26210.9266251038,1266,26005.4936644909
16663,40152.7536626433,17571,36589.3005557525
18353,30887.3526767355,20754,26976.6287776514
25686,27278.2433160668,33692,21851.8775048173
30351,27203.2051748675,38080,20773.8465822106
25469,47514.7850637117,33269,42132.8653263468
20351,34807.5986729914,24348,30484.607275373
15095,34519.5858054306,14293,31275.0554368587
23014,33273.9302435877,29440,28404.5019959947
6561.5,27546.9585219233,3370.5,26107.9296060749
9925.5,27684.005191033,6337.5,25519.7121041027
17962,23466.7825564344,19996,19636.185714963
25831,27366.2674368261,33944,21909.8932115477
6196,12992.4421088973,3141,11633.15097305
3455,48072.6213370197,1964,47316.8018988631
16976,25205.3421368058,18187,21577.8394005975
10965,32451.5269223766,7546,30066.0666439178
10724.5,26886.2173364933,7257.5,24551.8367223917
16378,51945.5125279448,17031,48440.5903120658
15618,15110.33186892,15420,11759.7656995874
20833,41827.3522849852,25261,37405.3691448063
16523,35491.2884069906,17343,31956.9635067266
4247,27942.7791761978,2241,27011.9523071499
19959,13931.8872896833,23636,9689.71184225647
21587.5,26901.178258039,26725.5,22324.594830619
26345,35436.0045797764,34758,29872.4551627626
28935,25979.4744345075,37136,19858.4774858199
13393,23114.8383186149,11544,20224.6541848839
4825,41102.1653365402,2474,40043.9298031801
17211.5,27234.072905893,18613.5,23558.0061827682
13531,34100.3229824823,11776,31181.5000238047
8817,28744.355585702,5106,26816.4879837216
22363.5,26876.6264224759,28315.5,22141.8829455029
15026,26300.8664906288,10458,23033.110392103
17145,26795.8913304875,13130,23079.3952058131
16388,31480.0841669066,12245,27924.5999179138
4508,25487.86544312,3182,24507.9439726271
10981,29957.2703801657,6321,27555.8511238463
4591,24389.4692765159,3204,23391.1364191803
6507,31370.6138899583,3784,29947.9947028371
4507,25549.2014728794,3181,24569.4944067444
15526,34153.8305472949,11131,30780.6187902979
17994,24962.2336730365,14231,21066.2523130189
15931,27551.1891882772,11660,24092.3955075993
13043,27210.4821196234,8083,24363.9324291178
14138,28109.6208300017,9339,25029.9237421522
17299,27305.7331631346,13308,23556.4610592029
13115,33259.8047665077,8173,30397.9996811272
13548,30583.9286428744,8656,27629.7912452312
13097,30661.644563433,8148,27803.628088036
13417,27101.3660480652,8535,24175.4165762462
18579,32425.2525280326,15299,28408.7207422833
2839,27436.3368057561,2798,26827.2289184531
16335,30663.6285451633,12174,27119.3260082454
4724,25594.3418801267,3238,24566.4937892795
7603,28230.4305357256,4225,26566.2116237458
12245,33088.3953346225,7311,30413.2028045579
10562,29238.8470750849,6011,26928.3636535739
17275,29276.1757125258,13276,25531.9685492309
10241,26963.1714694904,5786,24722.481014292
17806,26873.8052234356,13989,23017.5867260215
13108,28677.0436084923,8158,25816.6585896645
10957,32143.5614971458,6304,29747.3586138742
7928,28858.0276318675,4346,27122.0678227846
13901,28649.4043857761,9076,25620.2586479006
16578,30278.4282735447,12491,26682.7725442206
3825,30953.8672294001,3016,30125.6033057768
8409,25983.8668263207,4578,24142.2647430711
4799,23855.4913384219,3260,22811.0278595476
9291,23698.1256125533,5109,21663.875367229
1672,21371.1780053657,2589,21021.9514870331
21998,32101.8673752807,20968,27375.0019515554
23310,29813.1211349775,23023,24812.4581457922
24338,30576.4189591786,24826,25363.1722979838
21984,31811.4885212095,20956,27087.6449494828
21549,26169.0314413404,20207,21535.2837801589
4718,30044.3202864405,3236,29017.7990037169
8438,28666.7844100205,4598,26818.8737409455
8114.5,32237.3177980693,4438.5,30460.422599798
10195,27973.4667451445,5743,25742.6691768912
17961,27952.7443399483,14189,24063.7474642943
8498,28254.4304516989,4657,26393.6454256565
14805,32492.4608702098,10160,29271.3107817345
14064,41121.350458113,9247,38057.3375738541
14421.5,31696.4981731221,9670.5,28556.5020335262
24116,30264.2770239758,24442,25096.9926601938
16264,33386.548013546,12100,29857.437899556
15162,29520.1136303606,10636,26223.6225499127
20139.5,30376.8872912771,17952.5,26036.8118800551
22820.5,28774.3252343873,22267.5,23875.9277769673
23030,24908.1656933711,22571,19965.7994994155
20747,29373.8279854467,18907,24907.0050632477
15195,29089.1304493436,10688,25785.7558394725
12312,31470.1625222298,7358,28780.4029903052
21155.5,30315.8859331843,19537.5,25763.7200304702
26406,26388.8366591024,28844,20751.8879992199
22797,35043.588844282,22249,30150.2803667427
20280,31940.5945600524,18166,27571.1323076138
18124.5,31451.3177007414,14492.5,27528.6790817417
21990,27720.9295343096,20960,22995.7793454473
16887,32631.2792578193,12820,28969.5744917889
19964,30597.2127921769,17665,26293.6346504292
4924,24061.0498892217,3284,22988.7662207107
2693,21713.635653743,2765,21136.9715935211
13398,32408.7581862693,8498,29486.700678357
9560,33038.6647222175,5288,30945.8311101552
11747,31488.5422181959,6885,28920.8499339325
12286,25713.2042175696,7341,23029.1100583968
14527,30376.4891347353,9802,27214.1358182278
10805,29307.4843457797,6187,26944.2242671994
14217,25280.3320566344,9458,22184.1008442742
20059,25880.3856911175,17840,21557.2467748955
26431.5,25328.644496089,28872.5,19686.2588115626
14054.5,30646.4502860047,9229.5,27584.3934791932
4553,27783.8062728536,3192,26793.8832639635
21167,26779.6085450734,19547,22224.9568012555
27966,27966.7941293367,31217,22003.5823078224
25115,31908.3583004336,26234,26534.8897099141
12549,30553.9894846796,7587,27813.3353559829
7491,25303.7271247433,4169,23664.0868485146
10615,30345.8182643599,6042,28023.7493110114
19291,36008.2341153922,16539,31844.3768476923
29173,26175.3432965553,33189,19961.0684680288
17799,28118.5196595815,13973,24263.7111332261
24645,29795.5626384821,25342,24518.603797675
24723,29905.3810958596,25477,24612.2741582989
16284,35766.9780424219,12118,32233.559650286
20030,31790.7164000861,17790,27473.5832048675
19637,31922.8154033316,17145,27687.399056259
20912,27852.1317101085,19157,23350.7901858534
23376,33391.7754779634,23122,28377.2949524615
5089,28695.4559074196,3331,27586.6042515573
7333,26147.9222380766,4072,24542.7736755323
14995,30332.9596184524,10413,27071.7087181042
20651,33173.2615456039,18765,28726.5570490353
17640,32411.1776645408,13754,28589.8537014458
26157,30009.3952800517,28360,24423.4608641783
15463,27817.5590752153,11047,24457.6427873899
26316,28731.6033705637,28669,23113.0929858957
23402,30182.6212930138,23157,25162.6571136534
13739,29835.8051392478,8875,26840.9991830818
19706,31096.8131488317,17257,26847.0370073095
25541,32295.185492609,27076,26834.5803711598
6104,33880.0373546214,3643,32546.4681431744
13347,27850.5597471355,8422,24939.1844741239
9170,26899.9002130577,5052,24892.2390066581
12724,24177.5542721747,7741,21399.167375472
29811,34329.7819336864,34364,27984.1384051396
17628,35417.9082748399,13733,31599.066304593
3000,24452.2147048139,2833,23807.3156836386
28180,31799.1022047542,31494,25790.6438667778
28133,30362.3088893388,31424,24363.6953598196
29238,30730.0870686393,33328,24502.6230234108
28673,31919.9147590677,32305,25808.9654397646
29044,27748.7586398401,33012,21561.6573897661
6287,30467.9744492893,3716,29094.0587360015
9353,28710.7823657551,5143,26662.9563764079
4020.5,31594.2394843847,3059.5,30722.5249936964
3068,29304.7234869444,2845,28644.679621765
16316,27605.8088613583,12152,24065.5497207581
16024.5,33025.0856302105,11791.5,29546.6287708445
12244,28917.6471059449,7310,26242.6689802381
19930,33371.628293498,17622,29075.2490404719
19439,41384.7256581609,16837,37190.6508696031
17294.5,31747.3414341726,13301.5,27999.0139588633
32309,32880.8469231861,37114,26002.1653731374
26548,32458.9145189497,29101,26792.6814220645
22896,30025.0925300394,22376,25110.840694903
25368.5,31740.2791398699,26729.5,26314.9021541893
28773.5,31323.36129042,32466.5,25191.4801582871
30307,25480.7302717906,35194,19032.1140767486
28660,29778.9218982582,32270,23670.5377347383
20734,29820.3877799882,18884,25356.2511595011
22516,33761.4090997124,21845,28927.1065009699
29624.5,31244.7993593628,34057.5,24937.9307842745
33546,28120.1302831925,38126,20973.9590562707
