"x","y","upper","lower"
9779,29995.9947252147,38520.5016826585,21471.4877677708
9780,29988.6994464602,38513.8066021109,21463.5922908095
9781,29964.6760662964,38489.792027535,21439.5601050579
9782,29944.9673513009,38467.6846632091,21422.2500393927
9783,29943.2223425003,38465.3636841055,21421.0810008951
9784,29956.4940864817,38476.8182328712,21436.1699400921
9785,29935.9206411212,38453.3703749659,21418.4709072764
9786,29957.3641311158,38502.8261197087,21411.9021425229
9787,29963.8169852303,38512.0125448041,21415.6214256566
9788,29962.1610889169,38510.5493628612,21413.7728149726
9789,29962.5389041987,38510.7346828821,21414.3431255153
9790,29967.4325282149,38525.1428713391,21409.7221850906
9791,29977.0679094663,38522.1595979935,21431.9762209391
9792,29959.2611657394,38492.430486745,21426.0918447338
9793,29969.5798987475,38505.0294998571,21434.1302976379
9794,29976.756651196,38516.8578037507,21436.6554986412
9795,29981.5269427012,38520.0530054167,21443.0008799856
9796,29993.6698248785,38541.5598785536,21445.7797712034
9797,29983.4584706014,38529.721387718,21437.1955534849
9798,29996.4307168554,38553.5482485338,21439.3131851769
9799,29999.253345736,38557.0512880969,21441.4554033751
9800,30004.6731378867,38558.5336147794,21450.8126609939
9801,30008.5665459937,38567.5555334348,21449.5775585525
9802,30004.6272029801,38565.8786199808,21443.3757859794
9803,30012.0152738208,38580.5242125204,21443.5063351212
9804,29999.05508977,38580.3119421689,21417.798237371
9805,29996.6700794514,38575.8304278685,21417.5097310343
9806,29999.4159576926,38577.109317584,21421.7225978011
9807,30005.6617082089,38576.0840030465,21435.2394133713
9808,30017.1992123188,38566.2578386642,21468.1405859733
9809,30005.036437552,38564.4968519859,21445.5760231181
9810,30013.4076182435,38579.3876501225,21447.4275863645
9811,30011.6492682299,38576.9133164488,21446.3852200109
9812,30021.2893099716,38585.8859097476,21456.6927101956
9813,30022.7062306864,38588.5093016521,21456.9031597207
9814,30033.7639948626,38577.8975275093,21489.6304622159
9815,30046.7866564992,38596.9238313425,21496.6494816559
9816,30031.4495756351,38589.9031767503,21472.9959745199
9817,30016.2473330943,38582.8379531773,21449.6567130113
9818,30019.7788684421,38587.391494192,21452.1662426922
9819,30009.8072498365,38576.7058632556,21442.9086364173
9820,30003.4257119855,38571.2612592913,21435.5901646796
9821,30013.4016289273,38589.3086192455,21437.4946386091
9822,30005.4863245258,38576.5440460518,21434.4286029998
9823,29996.3830753421,38570.0077510679,21422.7583996164
9824,30006.2157144901,38576.8732308374,21435.5581981429
9825,29999.4767276997,38565.2405886958,21433.7128667035
9826,29999.0076619884,38564.7406419195,21433.2746820574
9827,30000.9082525616,38564.9378785453,21436.8786265779
9828,29990.2797834848,38558.6787454672,21421.8808215025
9829,29999.8140208886,38564.401711206,21435.2263305712
9830,29989.5216631227,38561.1363179369,21417.9070083084
9831,29995.4524365902,38568.126071427,21422.7788017533
9832,29984.1787420372,38565.0651527392,21403.2923313352
9833,29975.5534266669,38557.1415113128,21393.965342021
9834,29973.0962664816,38553.2594712962,21392.933061667
9835,29993.6140497163,38572.8987395304,21414.3293599022
9836,29993.5546502235,38572.7993416263,21414.3099588207
9837,29995.0909478847,38575.5130980646,21414.6687977048
9838,29995.5869468414,38575.9757864075,21415.1981072752
9839,29996.3462101106,38577.4312310941,21415.261189127
9840,29988.9207973967,38559.8434288274,21417.9981659661
9841,29998.0348250463,38575.670234886,21420.3994152065
9842.5,30005.9439639574,38579.4185392592,21432.4693886557
9842.5,29999.5972365838,38571.1246734227,21428.069799745
9844,29973.9932090295,38562.9818149954,21385.0046030637
9845,29965.4436744784,38547.0729841627,21383.814364794
9846,29954.8446704925,38525.0755126325,21384.6138283524
9847,29955.3744783428,38525.9516915694,21384.7972651161
9848,29983.2105753876,38522.0637207745,21444.3574300007
9849,30023.5148066498,38545.6560767676,21501.3735365321
9850,30024.520045358,38545.9899860706,21503.0501046455
9851,30032.2218203013,38552.6268354112,21511.8168051915
9852,30036.0647490783,38558.5244405125,21513.605057644
9853,30008.004295433,38537.248285651,21478.760305215
9854,30016.52541147,38542.0400973106,21491.0107256293
9855,30016.4768072474,38541.9959027991,21490.9577116957
9856,30036.6076887251,38575.5849120662,21497.630465384
9857,30057.1903711408,38566.9085579275,21547.4721843541
9858,30032.5068998928,38552.8395320582,21512.1742677274
9859,30040.4319748179,38562.1722464371,21518.6917031987
9860,30035.1654235881,38553.3887604636,21516.9420867126
9861,30042.778058404,38553.8878629674,21531.6682538405
9862,30046.2225890698,38557.6563371563,21534.7888409832
9863,30057.3386913618,38569.2715667767,21545.4058159469
9864,30068.4017987149,38578.0134755266,21558.7901219033
9865,30077.0839185897,38588.2885841419,21565.8792530375
9866,30072.549710756,38586.1511227129,21558.9482987991
9867,30076.7705456711,38591.4995718962,21562.041519446
9868,30078.4052983264,38593.321713477,21563.4888831758
9869,30086.9389172713,38605.0745571864,21568.8032773561
9870.5,30092.4139001571,38609.5374743672,21575.2903259471
9870.5,30082.7939690762,38593.1491207368,21572.4388174155
9872,30102.7693162479,38596.121496889,21609.4171356068
9873,30111.922280311,38609.266677606,21614.5778830161
9874,30126.0688060647,38629.6889963019,21622.4486158275
9875,30121.8848863554,38622.7461324939,21621.0236402169
9876,30123.3754355214,38625.5154169124,21621.2354541305
9877,30131.8159860929,38634.5098223106,21629.1221498751
9878,30109.7128423177,38612.7490970085,21606.6765876268
9879,30116.3595584525,38624.7886208458,21607.9304960592
9880,30096.9161903714,38591.2247608255,21602.6076199172
9881,30096.5219250339,38590.6806074206,21602.3632426472
9882,30101.5060822222,38588.3878043503,21614.6243600941
9883,30119.8761972924,38616.8663797274,21622.8860148573
9884,30132.6513316989,38627.2728463565,21638.0298170412
9885,30142.5050363453,38634.6704898256,21650.3395828649
9886,30137.2799738736,38629.9139229989,21644.6460247483
9887,30135.2170524522,38627.2490509251,21643.1850539793
9888,30115.0563249917,38622.6903663625,21607.422283621
9889,30109.9312802968,38621.8828916685,21597.979668925
9890.5,30124.5731026143,38638.0673952405,21611.078809988
9890.5,30136.0905020121,38652.8974854019,21619.2835186224
9892,30126.5048958952,38637.0741187982,21615.9356729922
9893,30119.1092109199,38626.7671618597,21611.4512599801
9894,30104.1840702269,38614.7193538395,21593.6487866143
9895,30107.6690999963,38617.542447858,21597.7957521345
9896,30108.528995435,38618.2344670747,21598.8235237952
9897,30128.1993679525,38615.3526956182,21641.0460402867
9898,30144.8695382867,38623.6715665749,21666.0675099985
9899.5,30149.4184153087,38627.9754902879,21670.8613403296
9899.5,30141.6828575411,38615.03827117,21668.3274439122
9901,30135.5480226182,38605.6580985782,21665.4379466582
9902,30114.593512243,38591.9480334223,21637.2389910637
9903,30105.4541104699,38576.55184999,21634.3563709497
9904,30087.1692670423,38561.8854438514,21612.4530902332
9905,30074.7015317502,38540.5495863259,21608.8534771746
9906,30087.9477854964,38547.7928141881,21628.1027568047
9907,30105.4189708562,38551.6038671481,21659.2340745642
9908,30105.4933402847,38551.6822327353,21659.3044478341
9909,30098.1603904084,38541.9303117207,21654.3904690961
9910,30110.3748247369,38565.7331646416,21655.0164848323
9911,30116.2789617748,38574.4062096873,21658.1517138624
9912.5,30119.6114566382,38579.2200772791,21660.0028359973
9912.5,30121.8600961867,38582.6117212141,21661.1084711593
9914,30111.6085538687,38574.5970134793,21648.620094258
9915,30083.9437573924,38541.2400035522,21626.6475112326
9916,30081.6247118881,38538.3223301083,21624.9270936679
9917,30078.87376233,38535.7807309614,21621.9667936987
9918,30090.5166485747,38549.8523207186,21631.1809764309
9919,30105.0383543974,38578.3548170354,21631.7218917593
9920,30099.871629363,38571.0199852574,21628.7232734686
9921,30120.7615848582,38593.9643768797,21647.5587928367
9922,30135.5509125139,38621.7896329727,21649.3121920551
9923,30142.8102387168,38632.2055852025,21653.4148922312
9924,30145.6839678605,38635.0934146467,21656.2745210742
9925.5,30143.7154035273,38632.6790371616,21654.751769893
9925.5,30147.6428752019,38636.1288569104,21659.1568934933
9927,30135.2345846433,38623.1277037751,21647.3414655116
9928.5,30116.2982100426,38603.778176379,21628.8182437062
9928.5,30107.3194552357,38599.8647759571,21614.7741345144
9930,30124.29985001,38633.2486184212,21615.3510815987
9931.5,30105.5669808097,38592.6775044785,21618.4564571409
9931.5,30105.8757769536,38592.9999842762,21618.751569631
9933,30105.8611570391,38592.9849958803,21618.7373181979
9934,30097.5524094741,38579.1826767955,21615.9221421526
9935,30106.9216070311,38594.428584693,21619.4146293692
9936,30119.8274959768,38589.573788116,21650.0812038376
9937,30108.4149580072,38579.6105508239,21637.2193651905
9938,30085.3792157447,38571.6330220778,21599.1254094116
9939,30084.9414442756,38570.8864491126,21598.9964394385
9940,30085.7240592497,38571.996403803,21599.4517146963
9941,30058.2223273443,38554.589716464,21561.8549382246
9942,30044.343329573,38543.4895985719,21545.1970605741
9943,30062.0780141184,38560.0683175328,21564.087710704
9944,30054.6876870469,38552.4453790688,21556.929995025
9945,30062.0100667798,38556.6916001205,21567.3285334391
9946,30079.5207997598,38589.7886678124,21569.2529317072
9947,30070.5025029112,38574.3881782573,21566.616827565
9948,30052.3359227894,38556.4830277353,21548.1888178435
9949.5,30032.7335460144,38523.6435046327,21541.8235873961
9949.5,30023.0894795882,38513.1319310189,21533.0470281576
9951,30031.1769179976,38513.6920798311,21548.661756164
9952,30033.7247878767,38518.1404892066,21549.3090865467
9953,30033.3415831583,38518.24976934,21548.4333969766
9954,30035.4842165728,38520.637530314,21550.3309028317
9955,30025.9847614163,38513.9166368609,21538.0528859718
9956,30035.3972715133,38521.9046242432,21548.8899187835
9957,30036.6654906898,38523.0831905943,21550.2477907852
9958,30022.6257296136,38484.6382968032,21560.613162424
9959,30034.020865088,38490.3416934527,21577.7000367232
9960,30031.9146879203,38488.9238143624,21574.9055614783
9961,30046.2607289385,38509.5181360893,21583.0033217877
9962,30039.7365106726,38501.0169282372,21578.456093108
9963,30051.5428108797,38498.4315952071,21604.6540265524
9964,30060.4354643245,38510.5510663111,21610.3198623379
9965,30058.3701420959,38509.3816418701,21607.3586423217
9966,30055.1206902375,38507.7685930628,21602.4727874121
9967,30043.5868628011,38494.3118325581,21592.8618930442
9968,30034.6019977899,38487.9840741941,21581.2199213857
9969,30039.7708533749,38489.2187784863,21590.3229282635
9970,30040.4095210022,38489.1994271469,21591.6196148575
9971,30039.993294873,38489.3530806698,21590.6335090761
9972,30043.4807194547,38492.8389706921,21594.1224682173
9973.5,30067.0491303937,38500.5505507072,21633.5477100801
9973.5,30057.6759306222,38479.1461902476,21636.2056709967
9975,30065.2409040082,38494.0725338736,21636.4092741428
9976,30031.2597286605,38469.532653576,21592.9868037449
9977,30035.6135955386,38472.453037045,21598.7741540323
9978,30014.2067544255,38461.5722135795,21566.8412952716
9979,30013.4970404173,38460.4220002879,21566.5720805468
9980,30025.5415861461,38467.5816956621,21583.5014766301
9981,30022.84702886,38462.3507000919,21583.3433576281
9982,30039.4741114252,38465.6870885268,21613.2611343236
9983,30047.7557473266,38474.8358298645,21620.6756647887
9984.5,30054.4509396851,38476.8499039942,21632.051975376
9984.5,30061.5368923199,38478.8080866254,21644.2656980144
9986,30068.8771341331,38492.1462441953,21645.6080240709
9987,30069.8722326645,38495.6240438028,21644.1204215262
9988,30086.2521819791,38515.918095218,21656.5862687402
9989,30083.2268546855,38515.3477283736,21651.1059809973
9990,30087.1495532536,38519.8740242781,21654.4250822292
9991,30066.1006013151,38489.5083244093,21642.6928782208
9992,30079.8240772441,38517.2846213366,21642.3635331516
9993.5,30057.1258328051,38502.3098863865,21611.9417792238
9993.5,30039.1862370069,38495.4856797338,21582.88679428
9995,30040.7695707492,38498.4923048137,21583.0468366847
9996,30032.7935272318,38497.9358672898,21567.6511871739
9997,30026.5912810098,38489.9079383551,21563.2746236645
9998,30027.6368300711,38490.3560032292,21564.917656913
9999,30043.5473986847,38507.727221591,21579.3675757785
10000,30045.6483482059,38511.7072233697,21579.589473042
10001,30057.2858874957,38530.1267446464,21584.4450303451
10002,30060.5427021095,38531.5763557382,21589.5090484808
10003,30055.1897454707,38526.5536624331,21583.8258285082
10004,30040.4721244923,38523.3331497778,21557.6110992067
10005,30026.2862273664,38514.7562570464,21537.8161976863
10006,30026.5297596118,38515.3231572343,21537.7363619893
10007,30005.6415239105,38468.8075050821,21542.4755427389
10008,29990.4864860414,38441.244755717,21539.7282163658
10009,29990.3006614226,38441.3000318127,21539.3012910325
10010,30002.6535020084,38449.3483738249,21555.9586301918
10011,30007.246050668,38451.7143082547,21562.7777930813
10012,30008.0485624358,38451.2997684276,21564.797356444
10013,30001.0051669039,38448.4759950294,21553.5343387784
10014,29985.5102583797,38429.4066220979,21541.6138946615
10015,30009.7491101496,38475.1910979866,21544.3071223126
10016,29999.8409676814,38459.3400966552,21540.3418387077
10017,30020.2055313531,38456.092258602,21584.3188041041
10018,30021.8549227018,38459.1178651941,21584.5919802095
10019,30017.2515969224,38457.5156103943,21576.9875834505
10020,29997.3130545462,38445.1964221208,21549.4296869715
10021,29992.8128396114,38444.1778736581,21541.4478055647
10022,30003.0976470285,38462.9538360355,21543.2414580215
10023,30006.6053634454,38461.8945961094,21551.3161307814
10024,30012.8855483438,38466.9033193532,21558.8677773345
10025,30003.4328256289,38469.9585700287,21536.9070812292
10026,29983.1092614777,38436.2540023078,21529.9645206477
10027,29976.7236160678,38427.0172636531,21526.4299684825
10028,29966.6703566182,38426.3741720635,21506.966541173
10029,29978.8460907648,38435.7677041519,21521.9244773778
10030,29980.1516984436,38435.933046724,21524.3703501631
10031,30000.1003214384,38451.3474513499,21548.853191527
10032,30001.6662393419,38454.3258876745,21549.0065910093
10033,30005.1143826452,38455.4795767914,21554.7491884991
10034,30015.461425506,38481.945671928,21548.977179084
10035,30012.7873686375,38479.7316587112,21545.8430785638
10036,30011.2251597217,38477.6017551631,21544.8485642803
10037.5,30017.6024284729,38486.9946726368,21548.210184309
10037.5,30025.7709159936,38498.1520830763,21553.3897489109
10039,30038.6622912862,38506.6121798079,21570.7124027646
10040,30048.5988931304,38514.7262311181,21582.4715551427
10041,30044.1022153698,38507.4699771844,21580.7344535552
10042,30057.3727446668,38502.9449619568,21611.8005273768
10043.5,30060.6625485104,38506.2675471663,21615.0575498545
10043.5,30063.952352354,38509.5888507808,21618.3158539273
10045,30073.4505176538,38527.6417222383,21619.2593130693
10046,30054.5336425205,38531.845841836,21577.221443205
10047,30050.2961939656,38526.9989624089,21573.5934255223
10048,30030.9594075041,38502.4682505889,21559.4505644192
10049,30032.5282023022,38504.942443898,21560.1139607063
10050,30014.5025504872,38489.3934863222,21539.6116146522
10051,30018.0795947774,38494.0477423101,21542.1114472446
10052,30029.2197210139,38506.3787425813,21552.0606994464
10053,30013.449106732,38488.9478485873,21537.9503648768
10054,30008.158549524,38489.6043667545,21526.7127322936
10055,30007.8271437958,38489.5481654769,21526.1061221148
10056,29986.7523466982,38473.6366533865,21499.86804001
10057,29982.5200072422,38466.3268211444,21498.71319334
10058,29976.3674682141,38467.6471305895,21485.0878058387
10059,29984.7651740579,38471.2654383827,21498.2649097332
10060,29990.3700691628,38470.0518950543,21510.6882432714
10061,29979.5156026809,38459.3040744802,21499.7271308817
10062,29993.4801117179,38479.3628102297,21507.5974132061
10063,29998.0034817798,38487.5364320992,21508.4705314605
10064,30008.8445066783,38494.0073915187,21523.6816218378
10065,30018.4272684442,38487.5998987301,21549.2546381583
10066.5,29999.8873607419,38450.0905271481,21549.6841943356
10066.5,29990.2910641797,38435.7357323699,21544.8463959895
10068,29989.0974810689,38434.6454234811,21543.5495386566
10069,29993.6871042636,38444.1560584077,21543.2181501195
10070,29990.5832268042,38440.7651051882,21540.4013484202
10071,29994.6191729427,38450.7878611721,21538.4504847134
10072,29994.3352613055,38450.3557735398,21538.3147490711
10073,30001.2401431122,38448.4797474422,21554.0005387823
10074,29984.8313484587,38442.8148521672,21526.8478447501
10075,29990.0504415209,38451.0524806225,21529.0484024193
10076,29978.9986329201,38424.3798476094,21533.6174182308
10077,29986.2795554458,38431.1135737934,21541.4455370983
10078,29973.3541912269,38413.8224637151,21532.8859187386
10079,29973.5106591588,38414.1083541742,21532.9129641433
10080,29963.373272897,38404.9077081083,21521.8388376857
10081,29978.3766810185,38413.7980627323,21542.9552993047
10082,29964.0108721906,38410.4356418602,21517.586102521
10083,29950.1977101248,38406.7138108778,21493.6816093718
10084,29964.0857810703,38405.687714124,21522.4838480166
10085,29984.713483446,38416.7501633539,21552.676803538
10086,29996.4519844958,38434.461396141,21558.4425728506
10087,29999.5842650146,38439.557893016,21559.6106370132
10088,29987.845976488,38425.6150514637,21550.0769015122
10089,29984.6531433953,38420.1993544837,21549.1069323069
10090,29994.8431352636,38430.1383418432,21559.547928684
10091,29986.1423925278,38424.2222545751,21548.0625304805
10092,29989.8296383987,38427.7755586123,21551.8837181852
10093,30011.2922462268,38431.8938874628,21590.6906049908
10094,30007.3959720242,38426.1818715451,21588.6100725033
10095,30001.5611358432,38425.8022401708,21577.3200315156
10096,30029.7233640783,38467.1333134136,21592.3134147431
10097,30059.7763019969,38498.832551793,21620.7200522007
10098,30064.163039659,38505.6433927725,21622.6826865456
10099,30064.5407328837,38506.0380500491,21623.0434157183
10100,30067.0378037689,38508.9663790726,21625.1092284653
10101,30074.0334417554,38519.4399232598,21628.6269602509
10102,30069.0526088289,38519.1386022082,21618.9666154497
10103,30067.4730764729,38517.7030375175,21617.2431154284
10104,30058.2412485369,38501.4966055952,21614.9858914786
10105,30054.5403097558,38493.8640932185,21615.2165262931
10106,30038.0480463836,38490.4911976074,21585.6048951599
10107,30036.7917187036,38487.9635821847,21585.6198552225
10108,30039.3223496861,38492.1348044202,21586.5098949519
10109,30040.2839928817,38494.4796995735,21586.0882861899
10110,30060.0789117645,38501.3264300511,21618.8313934778
10111,30052.9777333185,38492.6260722626,21613.3293943745
10112,30039.9866641482,38486.8993989058,21593.0739293906
10113,30041.9589885093,38489.5131639055,21594.4048131132
10114,30049.0983009799,38497.6989034651,21600.4976984947
10115,30065.5612178716,38515.4634284928,21615.6590072504
10116,30059.3562824939,38509.2912003988,21609.4213645889
10117,30044.6540949485,38502.0520761415,21587.2561137554
10118,30052.3098472768,38516.6162891013,21588.0034054523
10119,30054.1599068498,38519.8306361725,21588.4891775271
10120,30057.3832911887,38520.28689806,21594.4796843173
10121,30063.162782247,38523.6268758577,21602.6986886363
10122,30066.4926184734,38529.4819699659,21603.5032669809
10123,30085.7081427331,38548.4842705528,21622.9320149133
10124,30090.0882074612,38551.3850159303,21628.7913989921
10125,30071.0088616591,38533.0160947927,21609.0016285254
10126,30079.2014445839,38545.3832838765,21613.0196052913
10127,30101.978136063,38548.9951626746,21654.9611094515
10128,30091.4399248888,38540.8678417504,21642.0120080272
10129,30099.1028868111,38536.7472074809,21661.4585661413
10130,30097.1086070385,38533.8952290152,21660.3219850618
10131,30094.1239204582,38529.9520446352,21658.2957962812
10132,30105.6876388667,38529.0640850532,21682.3111926802
10133.5,30116.7159412821,38529.6250295604,21703.8068530038
10133.5,30119.8826469083,38531.2639747083,21708.5013191083
10135,30116.231007321,38525.796543995,21706.6654706469
10136,30124.4601518902,38543.9346021881,21704.9857015924
10137,30117.2602210063,38539.5417813294,21694.9786606833
10138,30144.273743989,38546.5012071708,21742.0462808072
10139,30152.1182276738,38554.3816861078,21749.8547692397
10140,30146.8845249987,38551.3280709407,21742.4409790566
10141,30149.5776869094,38552.4088204524,21746.7465533663
10142,30134.2913742346,38522.462540152,21746.1202083173
10143,30131.1142711884,38520.7870093323,21741.4415330446
10144,30132.2436071972,38522.077055947,21742.4101584474
10145,30123.8259804799,38523.4367579856,21724.2152029742
10146.5,30098.1931564951,38511.5792001885,21684.8071128017
10146.5,30085.392445046,38515.387788477,21655.3971016151
10148,30088.9323248136,38512.989665972,21664.8749836551
10149,30107.4434990784,38531.0072007411,21683.8797974157
10150,30086.0688169456,38529.252471715,21642.8851621761
10151,30074.2972386961,38505.8657447132,21642.728732679
10152,30080.5577521521,38520.5131631027,21640.6023412014
10153,30088.0887186475,38530.7448751105,21645.4325621845
10154,30084.8309029293,38530.346013498,21639.3157923605
10155,30072.3923414907,38516.6940576784,21628.090625303
10156,30095.6621465377,38544.6188699634,21646.705423112
10157,30100.7373345422,38550.474784368,21650.9998847163
10158,30114.3045874444,38565.2771085029,21663.3320663859
10159,30125.0662760453,38573.3834451769,21676.7491069138
10160,30101.9551292336,38546.0507940767,21657.8594643906
10161,30096.1855497618,38540.2041895294,21652.1669099942
10162,30086.1887003491,38522.4752599167,21649.9021407815
10163.5,30074.5612901343,38502.7717102063,21646.3508700622
10163.5,30091.7362402126,38502.4525544043,21681.0199260209
10165,30102.8479941974,38498.1883707817,21707.5076176132
10166,30094.6817331471,38500.1768069039,21689.1866593903
10167,30088.8164394213,38493.3077883205,21684.325090522
10168,30081.4591460723,38487.2457956752,21675.6724964695
10169,30072.4988011343,38492.2768320366,21652.720770232
10170,30077.417413693,38497.7785868809,21657.0562405051
10171,30094.1019968177,38515.244831973,21672.9591616625
10172,30110.9818697457,38536.2123190327,21685.7514204588
10173,30128.5430399469,38560.6089726297,21696.4771072642
10174.5,30119.5299865146,38565.349233381,21673.7107396481
10174.5,30100.4350802491,38563.8982550031,21636.9719054951
10176,30092.7889572047,38559.0159348444,21626.561979565
10177,30082.9661689901,38547.8663256729,21618.0660123073
10178,30097.451805314,38570.8475170632,21624.0560935648
10179.5,30087.0452778067,38567.4955180472,21606.5950375661
10179.5,30090.0612123526,38566.0764554914,21614.0459692139
10181,30115.5752963122,38595.9033855756,21635.2472070488
10182,30123.9623120431,38607.8359558941,21640.0886681921
10183,30133.8155603627,38614.0326468877,21653.5984738378
10184.5,30126.2130848377,38612.670470196,21639.7556994795
10184.5,30116.4055905883,38609.6208178543,21623.1903633222
10186,30123.0573371956,38615.8520948407,21630.2625795506
10187,30121.6447180623,38612.1203042646,21631.1691318599
10188,30120.6266366765,38611.6410796273,21629.6121937257
10189,30101.682346426,38583.1806613293,21620.1840315227
10190,30106.4593210889,38586.8792846616,21626.0393575162
10191,30102.2744240747,38588.1100045684,21616.4388435809
10192,30115.526892254,38614.5240105702,21616.5297739378
10193,30136.3450655916,38619.2102555545,21653.4798756287
10194,30143.4331677418,38634.0143919659,21652.8519435178
10195,30132.7745278678,38620.6324307674,21644.9166249681
10196,30135.3997722329,38621.8073781099,21648.9921663559
10197,30148.139941839,38637.2366465158,21659.0432371623
10198,30168.3958320134,38649.8448714717,21686.9467925551
10199.5,30165.2355617909,38646.0440127437,21684.4271108382
10199.5,30157.4286961211,38634.5058105572,21680.351581685
10201.5,30166.7556311485,38645.3900162556,21688.1212460413
10201.5,30166.1447886052,38644.3187957738,21687.9707814366
10203,30151.152728853,38627.9597484115,21674.3457092945
10204,30142.3621564687,38621.4906831747,21663.2336297628
10205,30143.0902519052,38622.4363628296,21663.7441409809
10206,30124.0772500922,38613.0960990968,21635.0584010877
10207,30133.4391982845,38616.0240315161,21650.854365053
10208,30134.8764121247,38618.2340908679,21651.5187333816
10209,30128.0851417818,38615.3772117204,21640.7930718432
10210,30141.7360679603,38615.0675963605,21668.4045395601
10211,30147.5343193474,38627.0161771992,21668.0524614956
10212,30147.1889143546,38626.5449432715,21667.8328854377
10213,30146.0262464266,38625.014750635,21667.0377422182
10214,30173.7787235249,38652.0714336932,21695.4860133566
10215,30188.1205981764,38662.4608177147,21713.7803786381
10216,30189.2735384703,38663.6188677695,21714.9282091712
10217,30186.6555092086,38657.9915484765,21715.3194699407
10218,30184.1836517016,38652.6793265856,21715.6879768176
10219,30188.4876798106,38660.9067607063,21716.0685989148
10220.5,30187.5376298606,38659.3862178162,21715.6890419049
10220.5,30192.1530758692,38665.2531139545,21719.0530377839
10222.5,30203.6624088917,38681.0639525392,21726.2608652442
10222.5,30201.3523685802,38676.0049678557,21726.6997693048
10224,30199.2671727863,38674.0977165236,21724.436629049
10225,30199.0263127752,38673.7853444601,21724.2672810903
10226,30182.8848689285,38665.917227992,21699.852509865
10227,30169.0740612535,38666.6079388853,21671.5401836218
10228.5,30156.2504825927,38641.4166655405,21671.0842996449
10228.5,30155.8645995378,38640.9414284511,21670.7877706245
10230,30143.7812890523,38622.273469039,21665.2891090656
10231,30145.1611919755,38624.6641929127,21665.6581910383
10232,30147.5667106254,38627.6179816232,21667.5154396277
10233,30148.0553921106,38627.6054522082,21668.5053320131
10234,30158.8973532313,38635.0747151251,21682.7199913374
10235,30167.9429702712,38637.9681851528,21697.9177553896
10236,30153.3328594178,38645.8253659042,21660.8403529313
10237.5,30146.8221611856,38636.7891711179,21656.8551512533
10237.5,30134.1331046706,38614.5312551904,21653.7349541508
10239,30137.1252995355,38612.5868600931,21661.663738978
10240,30139.9038752674,38616.6560168692,21663.1517336656
10241,30133.9478487552,38610.4648662133,21657.430831297
10242,30127.0829962091,38599.9883722752,21654.1776201431
10243,30120.621706887,38584.8609211413,21656.3824926326
10244,30127.851025902,38588.4630636287,21667.2389881753
10245,30162.0780413707,38591.3947186283,21732.7613641131
10246,30170.5780480963,38610.0832096576,21731.072886535
10247,30148.8519153982,38565.9320957012,21731.7717350952
10248,30150.5054794776,38566.4431457472,21734.5678132079
10249,30161.380041899,38585.548601393,21737.2114824049
10250,30156.9861134334,38584.4789612041,21729.4932656626
10251,30162.1391245295,38593.0640606475,21731.2141884114
10252,30151.4958746698,38580.4343678764,21722.5573814631
10253,30129.1665968064,38568.9810031022,21689.3521905105
10254,30111.5377391394,38554.971707494,21668.1037707848
10255,30093.0683234258,38532.6278142058,21653.5088326459
10256,30099.6015687528,38543.3896664287,21655.8134710769
10257,30089.3405940564,38536.7106405969,21641.9705475158
10258,30082.04235869,38535.3710151146,21628.7137022654
10259,30059.300042107,38504.4841470305,21614.1159371835
10260,30041.9312097807,38494.9845114728,21588.8779080885
10261,30023.0245336361,38472.9780688162,21573.0709984561
10262,30004.0783285322,38450.9264437122,21557.2302133523
10263,30007.0658015141,38456.1174822674,21558.0141207608
10264,30012.3395998065,38453.9151689871,21570.7640306258
10265,30014.2285466546,38456.673572665,21571.7835206442
10266,30021.0820633918,38468.4740960015,21573.6900307822
10267,30015.3738113591,38459.5337039098,21571.2139188083
10268,29991.6945585076,38417.2994332543,21566.0896837609
10269,29985.7714960588,38412.8094204874,21558.7335716302
10270,29979.3786368721,38401.6516011032,21557.1056726411
10271,29982.5737359074,38405.552472725,21559.5949990899
10272,29970.8864504852,38389.4881963421,21552.2847046282
10273,29973.3844256108,38394.77678361,21551.9920676116
10274,29962.9264551274,38379.9325759145,21545.9203343402
10275,29958.1946432734,38376.5087961344,21539.8804904124
10276,29967.6781597569,38383.2083065547,21552.1480129592
10277,29958.6741551694,38381.6532940732,21535.6950162656
10278,29957.9830205471,38380.8895022027,21535.0765388915
10279,29951.8934974781,38376.1125925913,21527.6744023649
10280,29958.5460349047,38380.6892730508,21536.4027967586
10281,29941.9981442739,38363.8312682042,21520.1650203436
10282,29949.195961329,38365.4061753909,21532.985747267
10283,29962.1645841875,38383.0868750392,21541.2422933359
10284,29957.1781131195,38384.1620059635,21530.1942202755
10285,29965.7152176922,38385.8646561102,21545.5657792741
10286,29964.748719834,38384.8976429621,21544.5997967059
10287,29969.8891795869,38390.3639761304,21549.4143830434
10288.5,29983.4132749134,38399.0423619718,21567.784187855
10288.5,29992.1434111181,38407.1235395534,21577.1632826827
10290,29994.8617069211,38407.9535554338,21581.7698584084
10291,30000.9034971312,38412.8900888212,21588.9169054412
10292,30024.9101321266,38435.4335748402,21614.386689413
10293,30014.8267418413,38436.1624396134,21593.4910440692
10294,30011.6527852945,38436.390584596,21586.9149859931
10295,30022.8929763313,38454.9837301959,21590.8022224667
10296,30034.515039123,38454.1153721432,21614.9147061027
10297,30048.9703922027,38452.4140509325,21645.5267334729
