"x","y"
29355,28790.9216031756
33520,24889.372452218
20694,27992.3958112487
32438,35054.3958112487
30786,34098.3232483045
28598,37028.3374445592
26510,34495.9216031756
30073,26090.372452218
10627,26150.6403426192
8064,23050.2451626627
6545,19824.2451626627
14336,31607.1403426192
25242,22224.3232483045
28309,23476.0283524504
9729,8832.82324830446
5879,13640.5283524504
21285,23265.5283524504
19834,29351.7451626627
16285,19874.5283524504
4027,16929.7451626627
3754,17221.2451626627
13600,30173.2379080647
19346,29256.6403426192
19147,31511.5283524504
19845,20688.6041801473
18916,29137.7451626627
23081,23464.3958112487
22577,38052.1028787581
18003,32072.6028787581
22246,19571.1041801473
25347,34336.6403426192
28416,30656.8374445592
33531,25866.9216031756
22056,24477.4216031756
5700,15666.3958112487
9143,20023.372452218
20437,35242.6403426192
18838,34561.1403426192
16022,29840.7379080647
29367,33128.1028787581
34572,37704.1028787581
32638,34752.8232483045
2225,14268.2379080647
20231,38986.1706231643
32602,39447.7379080647
18424,33560.7379080647
13492,25815.1041801473
17727,33527.6041801473
27694,41334.8232483045
18491,34742.2379080647
35289,34857.788998209
26163,35312.1706231643
32262,37852.288998209
32314,35573.6706231643
24635,34740.1041801473
28389,37758.1041801473
28003,36890.788998209
29154,32342.372452218
31247,36318.3232483045
9979,24057.6706231643
36551.5,28207.2254077812
13243,14986.872452218
33916.5,41198.7254077812
23161,33151.1706231643
28919,24724.3232483045
25994,26825.372452218
33349,24257.3232483045
23705,36194.1706231643
33463,30587.372452218
31267,37817.788998209
33208.5,37166.7254077812
21666,33459.788998209
28071,35317.372452218
32964,32366.872452218
26288.5,32322.7254077812
11547,21887.6041801473
21112.5,26119.7254077812
21233,33175.1706231643
15785,26941.788998209
16814.5,29384.7254077812
20442,21047.8232483045
35623,28538.3232483045
25969,22114.0283524504
6461,16815.1041801473
34704,24063.0283524504
34676,23393.0283524504
35341,23423.0283524504
35005,24997.5283524504
35235,26593.872452218
11804,26023.8374445592
16001,20066.3232483045
8254,19889.4216031756
3903,13158.3958112487
6560,20648.1028787581
24669,33478.3374445592
184,16485.2451626627
12838,28895.6403426192
24340,37996.9216031756
19791,31742.1028787581
28290,39114.872452218
27846,41038.3232483045
15403,32650.6403426192
25619,36279.4216031756
28456,38238.8958112487
36863,34658.372452218
33612,27233.8232483045
12620,27197.1403426192
24695,37400.8958112487
30845,40543.3374445592
32828,29125.4216031756
35065,28115.9216031756
35863,26274.372452218
9654,23998.6403426192
35001,25643.3232483045
3463,14118.7379080647
28986,34717.872452218
30523,39625.6028787581
32062,34280.3958112487
35543,32249.4216031756
37365,26760.372452218
24949,30643.8958112487
36416,34345.3958112487
35430,33923.8232483045
32201,38856.3374445592
27378,32194.4216031756
33996,28028.372452218
15668,31799.1403426192
11224,25704.7451626627
7752,19670.7451626627
20886,37903.1403426192
30154,25295.3232483045
35605,24574.5283524504
15094,9137.82324830446
9927,17927.5283524504
29311,26447.0283524504
29314,35154.2451626627
6748,17600.2451626627
4629,17241.2451626627
22326,35834.2379080647
22021,35929.1403426192
28721,37378.0283524504
27952,25448.6041801473
21574,36544.7451626627
25028,26727.8958112487
32578,41607.6028787581
28885,39837.1028787581
11625,21637.288998209
31904,23824.6041801473
33075,39345.1403426192
35818,34778.3374445592
36924,28287.4216031756
25445,25846.9216031756
10230,20454.8958112487
12668,22909.372452218
29504,40297.6403426192
25596,35321.7379080647
19213,28555.288998209
33573,39337.6403426192
10973,16063.3908816328
12752,12512.3908816328
2818,16826.2994574292
7599.5,26718.3230415914
2875,22498.470665387
4176,25725.970665387
2816,24816.970665387
9333.5,26295.3230415914
12863.5,25136.3230415914
9389,28630.470665387
9759,29141.970665387
9660,27593.1386510029
1706.5,17543.8230415914
12083,26695.6386510029
2964,21853.1386510029
7301,35851.1386510029
7048.5,28938.3230415914
13326,24815.1386510029
10041,28546.1386510029
12295,27193.1386510029
2362,24151.470665387
5564.5,29461.3230415914
1015,14241.970665387
16635,22624.1386510029
2962,19682.2994574292
6998,19457.8908816328
13428,22933.2994574292
5638,14886.3908816328
10750,25077.6386510029
19076,28293.1386510029
11090,24029.2994574292
18027,21511.1386510029
11119,30153.6386510029
8714,19999.8908816328
21443,23377.1386510029
15488,24107.7994574292
17071,24486.1386510029
8698,17749.970665387
10523,27528.8908816328
7467,23198.3908816328
10284,15618.970665387
15292,18573.7994574292
2846,27211.6386510029
16248,18107.8908816328
23064,14741.8908816328
8932.5,27378.3230415914
4913,27426.970665387
7338,28872.470665387
13320.5,26735.8230415914
19635.5,23127.3230415914
12042,31451.970665387
15262,29431.470665387
16032,29707.1386510029
3212.5,22594.3230415914
4753,24631.1386510029
10946.5,30091.3230415914
13172,36345.1386510029
11376.5,28774.3230415914
21365,25870.1386510029
14996,29562.6386510029
20546,27497.6386510029
3911,26834.970665387
9593.5,29297.3230415914
1825,21284.470665387
24232,23699.1386510029
4046,23310.7994574292
1859,19319.3908816328
12069,24971.2994574292
8669,18139.8908816328
15197,26316.6386510029
27991,28986.1386510029
17902,24906.2994574292
25652,22587.1386510029
15874,30855.1386510029
17552,23460.3908816328
29639,23760.6386510029
19471,25329.7994574292
22133,25426.1386510029
14895,17522.470665387
19978,27189.8908816328
15764,26119.8908816328
19124,16202.470665387
25524,19458.7994574292
4458,32023.6386510029
16500,16077.2460260519
18698,16250.7460260519
17972.5,35775.1621035041
5249,16144.9540374795
12237,18892.7365601125
5340,11811.1858037604
7434,19279.6858037604
5247,16807.6858037604
17055.5,26555.6621035041
19547,16160.2044914466
17479,22777.7044914466
14447,19580.7365601125
15569,22079.7044914466
18856,23095.7365601125
14534,36427.1858037604
14968,34579.6858037604
14510,28811.7044914466
14854,25862.7830257816
20213.5,36544.6621035041
3347,13673.7365601125
17900,29357.2830257816
5477,22843.7830257816
8670,33556.2365601125
11815,47413.2830257816
18826.5,39659.6621035041
11488,20419.2365601125
19374,32703.7830257816
14521,27485.2044914466
12206.5,38961.1621035041
8962,28864.2044914466
15328,33589.7830257816
18146,39064.2830257816
4426,36649.6858037604
9481,21273.2365601125
5560,23418.7044914466
10397.5,29218.6621035041
1982,8670.68580376039
23665,40618.0094904922
24942,39538.5094904922
25918,39343.0094904922
23650,40909.5094904922
23218,30939.2830257816
5468,23690.9540374795
9508.5,25958.6621035041
11451,20430.2460260519
19517,23420.4540374795
9602,19488.2460260519
16255,20918.2830257816
15498.5,32770.6621035041
25718,37725.7830257816
17819.5,41359.1621035041
16659,26375.9540374795
24703,23777.7830257816
22397.5,36122.6621035041
16696,25872.7830257816
13640,30432.2460260519
28011,32178.7830257816
24467.5,32615.6621035041
21928,26724.9540374795
23653,24516.2830257816
18446.5,40557.6621035041
21618,40948.5094904922
5690.5,21367.6621035041
3180,6924.50949049216
14824,42775.0094904922
10689,38814.0094904922
13013,34055.0094904922
13604,29808.6858037604
15960,24029.2460260519
12066,22094.2460260519
15649,31619.1858037604
21715,22179.9540374795
5287,17539.2830257816
22784,17450.7460260519
29469,17803.2460260519
26697.5,33440.6621035041
13900,21241.2365601125
8538,14127.6858037604
11862,21053.1858037604
20987.5,27871.6621035041
30584,16554.7044914466
19368,21993.7365601125
26209,23177.7044914466
26295,24290.2365601125
17844,37428.1858037604
21683,35320.6858037604
21320,29601.7044914466
22550,28212.2830257816
25005.5,36031.6621035041
5872,15383.2365601125
8354,26813.2830257816
16466,37353.2365601125
22302.5,42825.1621035041
19217,48566.7830257816
27782.5,38094.6621035041
16987,23059.7365601125
27921,34051.7830257816
25042,28159.2044914466
15171,31718.7044914466
21395,36594.7830257816
27185,39384.7830257816
7010,40400.6858037604
14759,24566.2365601125
10300,25690.2044914466
14087.5,30492.1621035041
31223.5,29305.6621035041
19203,40804.0094904922
3523,9082.68580376039
29654,39465.0094904922
29616,39624.5094904922
30667,38985.5094904922
30107,39357.5094904922
30478,31930.7830257816
7226,27118.9540374795
10472.5,27656.6621035041
3588,23576.2460260519
17873,24285.9540374795
13561,22041.7460260519
21599,22259.2830257816
21165.5,31957.1621035041
33427,35958.2830257816
28147.5,38477.1621035041
24552,26740.9540374795
31695,24360.2830257816
30085.5,33322.6621035041
22384,27594.7830257816
24178,34230.2460260519
34624,31551.7830257816
30836.5,29447.1621035041
26144,26431.4540374795
28676,25228.7830257816
23753.5,40115.1621035041
31177,35731.0094904922
9775.5,25165.1621035041
5819,7276.50949049216
22705,41909.0094904922
22085,33724.0094904922
21257,28713.6858037604
26611,25874.2460260519
22245,24679.7460260519
7080,11707.7044914466
25763,28815.6858037604
31578,20515.4540374795
7906,20362.7830257816
13074,17166.7044914466
4282,21242.3940636854
4353,15478.1628178795
6203,24299.6628178795
4281,24299.6628178795
12660,34703.6628178795
13087,33564.1628178795
12951.5,34037.0374962628
15820.5,35575.5374962628
4491.5,15835.0374962628
17301.5,35043.5374962628
13431.5,37399.0374962628
16067.5,36963.0374962628
3632,42663.6628178795
1568,10547.1628178795
21003.5,34257.0374962628
4485,24815.3940636854
17418,24545.8940636854
14327.5,34115.0374962628
23536.5,33806.0374962628
14675,28019.3940636854
22451.5,30002.0374962628
14715.5,32764.0374962628
25848.5,30335.0374962628
19713,27276.3940636854
21445.5,31569.5374962628
11850,36562.1628178795
13745,35499.1628178795
19485,22862.3940636854
4315.5,29794.0374962628
7186,16611.6628178795
10207,26555.1628178795
15774,35522.6628178795
19458,33934.1628178795
20335.5,33494.0374962628
7006.5,19783.5374962628
17128.5,40920.0374962628
25754.5,33687.0374962628
19152.5,37359.0374962628
25020.5,35387.0374962628
5811,44467.1628178795
2845,11076.1628178795
28550.5,31811.0374962628
6006,26427.3940636854
15802,24226.8940636854
19353.5,34396.0374962628
31861.5,29412.0374962628
22312,29084.3940636854
29834.5,27746.0374962628
20148.5,33016.5374962628
33177.5,25931.0374962628
23978,26869.3940636854
26571.5,30516.0374962628
19052,35020.6628178795
23594,32604.6628178795
29724,22522.3940636854
6600.5,32108.0374962628
22172,15933.7460260519
24538,17071.7460260519
23723.5,32252.1621035041
8468,12382.4540374795
17265,17523.7365601125
8578,9855.68580376039
11369,15686.1858037604
8467,13086.6858037604
22751.5,23672.1621035041
25379,16414.2044914466
23236,21921.7044914466
19822,18231.2365601125
21185,19498.7044914466
24708,21648.7365601125
19914,32624.6858037604
20470,32664.6858037604
19901,26098.7044914466
20319,22134.2830257816
25988.5,35505.6621035041
5641,11432.2365601125
23658,28533.7830257816
8788,20456.2830257816
12839,23425.7365601125
18826.5,39659.6621035041
16732,39056.2830257816
16312,18098.2365601125
25236,30939.2830257816
19906,22957.7044914466
17227.5,34654.1621035041
13229,30893.7044914466
20916,30657.2830257816
23931,39105.7830257816
7326,24773.6858037604
13848,17799.2365601125
8884,15589.2044914466
15057.5,25592.6621035041
3517,8048.68580376039
29242,41648.5094904922
30326,41283.5094904922
31215,41183.5094904922
29230,41979.0094904922
28846,31305.7830257816
8779,18104.9540374795
13889.5,21361.6621035041
16242,17830.7460260519
25355,21705.9540374795
14011,16866.7460260519
21904,19710.7830257816
21100.5,29763.6621035041
31052,39379.7830257816
23572.5,40883.6621035041
22337,21497.4540374795
30082,22794.7830257816
28088.5,35465.6621035041
22387,22481.7830257816
18928,30819.2460260519
32878,38455.7830257816
29905.5,33031.6621035041
27671,26348.4540374795
29232,24725.2830257816
24242.5,42291.1621035041
27372,42619.5094904922
9043.5,17934.6621035041
5384,6635.50949049216
20279,41469.5094904922
15381,34253.0094904922
18190,28186.0094904922
18884,25214.1858037604
21583,22024.2460260519
17045,20235.7460260519
21267,28119.1858037604
27485,21168.4540374795
8514,14919.2830257816
28479,17916.7460260519
33919,19501.2460260519
31853.5,31785.6621035041
19229,19458.7365601125
12692,11226.1858037604
16805,17950.6858037604
26715.5,26020.1621035041
34749,17175.7044914466
25226,20310.2365601125
31440,22328.7044914466
31495,23930.2365601125
23597,34607.1858037604
27450,34688.6858037604
27060,28159.2044914466
28248,25754.7830257816
30379.5,35666.1621035041
9297,12668.7365601125
12443,24451.7830257816
22137,29988.2365601125
28001.5,40568.6621035041
25056,43977.2830257816
32714.5,42894.1621035041
22677,20846.2365601125
32825,34190.7830257816
30411,26498.7044914466
20708,35679.2044914466
27131,35055.2830257816
32245,41213.2830257816
10754,30241.1858037604
20196,21655.2365601125
14911,19187.7044914466
19412.5,28015.6621035041
35174.5,31130.6621035041
25037,39406.0094904922
5938,8186.68580376039
34072,41131.5094904922
34037,41482.5094904922
34804,40995.5094904922
34411,41220.0094904922
34684,33463.7830257816
11049,20431.4540374795
15132.5,22288.6621035041
6041,16917.2460260519
23631,21566.9540374795
18825,19480.2460260519
27346,21721.2830257816
26895.5,30563.6621035041
36489,39060.7830257816
32978.5,39501.6621035041
29964,24129.9540374795
35451,24530.2830257816
34396.5,33999.1621035041
28077,25209.7830257816
29671,37909.2460260519
37098,39214.2830257816
34924.5,30849.1621035041
31385,26306.9540374795
33327,25968.7830257816
29325.5,42343.6621035041
35147,39908.5094904922
14224.5,21997.1621035041
9245,6788.50949049216
28405,41889.5094904922
27804,30284.0094904922
26999,27047.6858037604
31781,25766.7460260519
27958,24775.7460260519
10849,10713.2044914466
31103,28838.1858037604
35387,21538.4540374795
11923,16571.2830257816
18258,16504.7044914466
15593,23305.6250214724
17748,21922.1250214724
17009,38379.6744148649
4789,15117.2932013044
2166,12401.9450265858
11490,28191.9485296768
9872,33024.9450265858
4884,26481.8826837966
6880,29544.3826837966
20754.5,32108.5725390525
4788,26899.3826837966
16317.5,34631.5725390525
16117,38541.1744148649
16319.5,34786.5725390525
7299,29503.4450265858
16720.5,34882.5725390525
19239.5,36431.0725390525
18592,27197.8242805499
16519,26443.8242805499
16445.5,34483.0725390525
13574,27833.9485296768
14700,30512.3242805499
17913,22721.9485296768
20939.5,32345.0725390525
16563.5,34991.0725390525
13659,32003.3826837966
17457.5,35117.5725390525
17175.5,36060.5725390525
14101,38155.3826837966
13644,32650.8242805499
13978,30166.5899699611
19206,41147.1744148649
3021,19620.9485296768
20791,33602.1455699272
11454,22735.1455699272
16943,28677.0899699611
5029,19627.5899699611
18817,30628.1455699272
8026,25180.9485296768
12751,32146.1744148649
11053,31528.5899699611
17878,38512.6744148649
10701,30287.4485296768
18434,27110.5899699611
13652,30920.8242805499
11467,30421.1744148649
18787,37865.1455699272
15298.5,35817.0725390525
8336,33742.3242805499
14488,31368.5899699611
17205,33271.5899699611
11096,34902.1455699272
4058,17304.8826837966
9004,24977.1455699272
14454,41660.1455699272
8810,27151.4485296768
5103,23612.8242805499
6213,28340.1455699272
9740,22509.1744148649
1791,16663.8826837966
22638,34159.5884498311
23938,31628.5884498311
24971,32278.5884498311
22633,33979.0884498311
22182,25897.5899699611
5026,19563.7932013044
8839,30238.6744148649
8517,27845.9187715364
11738,30425.7500228684
10659,26937.6250214724
18555,28152.7932013044
1075,16436.9593877632
8560,27003.7341272092
11492,29333.4187715364
8919,25569.1250214724
15340,27393.0899699611
14647,35474.6744148649
6492,22589.2341272092
14964,38499.9187715364
16390,34791.2500228684
24798,33325.0899699611
16890,32500.6744148649
4389,18927.7341272092
13980,35045.7500228684
15717,30029.7932013044
20818,27192.9187715364
23479,26823.4187715364
23663,22774.0899699611
3845,17495.7341272092
21412,25340.1744148649
1236,18304.9450265858
15767,32282.0899699611
12811,29585.6250214724
14817,29630.2500228684
21769,34238.9187715364
27063,27413.0899699611
13433,29610.7500228684
25459,29293.2500228684
23463,36310.6744148649
20966,29809.7932013044
18739,38726.9187715364
22634,27121.5899699611
5823,22060.7341272092
4141,25818.9593877632
3267,20564.4593877632
8511,24961.2341272092
17498,37141.1744148649
3494.5,19196.0725390525
20632,37743.5884498311
8117.5,36161.5725390525
5207,15543.6744148649
2876,22833.5884498311
13947,35735.0884498311
12776,30515.9593877632
9995,33852.0884498311
1874,18514.9593877632
1720,18321.9593877632
7989,32730.4450265858
12395,21698.2341272092
12228,40645.5884498311
12787,22853.8826837966
12037,31438.4593877632
22178.5,29165.5725390525
15486,19447.7500228684
15074,33802.1250214724
11317,32010.1250214724
14801,20018.8826837966
17612,27100.7341272092
20750,25059.2932013044
27080,26291.9187715364
14638,24648.9187715364
2770,15277.7500228684
4830,26035.0899699611
13234,29766.2341272092
11997,29075.7341272092
9818,35113.4450265858
16862.5,32528.5725390525
21780,28126.1250214724
28577,24864.1250214724
25708,38860.6744148649
1014,10673.9450265858
13079,31617.9485296768
25660,30523.9450265858
11674,35356.4450265858
7917,32985.3826837966
11114,34709.3826837966
28813.5,30059.0725390525
25248.5,32934.0725390525
19951,41606.1744148649
11728,34111.9450265858
25781.5,32966.5725390525
23595.5,36518.0725390525
29718,27469.3242805499
18425,32701.9485296768
25266,31410.8242805499
25326,29235.9485296768
16905,36721.8826837966
26539.5,32982.5725390525
27073.5,32899.5725390525
20718,39519.3826837966
20304,34253.8242805499
21553,33451.0899699611
24004,42148.6744148649
5378,26647.4485296768
32147,32590.1455699272
7702,23091.0899699611
27649,33346.1455699272
15564,32409.9485296768
21309,34880.6744148649
18257,35639.5899699611
26809,39614.1744148649
21141.5,38546.5725390525
16055,34377.9485296768
26963,29649.5899699611
24038,32186.8242805499
26583,38712.6455699272
25456.5,33928.0725390525
14308,36846.8242805499
20381,34562.0899699611
26176,35674.5899699611
18538,37927.6455699272
6456,23650.8826837966
13769,28559.6455699272
13869,32671.9485296768
9633,32280.3242805499
10368,34092.6455699272
13242,25790.6744148649
30361,31571.6744148649
18248,34951.5884498311
3215,24266.3826837966
28786,35073.5884498311
28735,34189.5884498311
29799,33860.5884498311
29269,34897.0884498311
29620,27973.0899699611
6652,23815.2932013044
9805,30531.1744148649
4250,22500.9187715364
1817,18789.2500228684
3277,16927.6250214724
16927,29596.7932013044
95,14848.4593877632
7412,26946.7341272092
16636,31627.4187715364
12750,29523.1250214724
20604,30541.0899699611
20120,38578.1744148649
9351,28776.2341272092
17903,39783.4187715364
20777,36672.7500228684
32780,35217.5899699611
27207,32674.1744148649
7271,26327.2341272092
16947,37581.7500228684
23523,32627.7932013044
25980,28839.4187715364
29365,27103.4187715364
30887,24551.0899699611
5157,21161.7341272092
29243,27024.1744148649
1572,21104.4450265858
21398,34059.5899699611
23185,33110.1250214724
25035,32806.7500228684
30171,36236.4187715364
33983,29512.0899699611
17236,30704.2500228684
31877,29202.2500228684
29949,36530.6744148649
25207,32502.7932013044
19626,36846.4187715364
27755,28654.0899699611
9555,29571.7341272092
6216,29510.4593877632
3979,21323.4593877632
13602,32182.7341272092
22730,39964.6744148649
3964.5,22609.5725390525
30312,35504.0884498311
14960.5,36402.5725390525
9081,17712.1744148649
5354,30457.5884498311
21697,37585.5884498311
21711,34125.4593877632
3394,20896.4593877632
2203,20476.9593877632
14862,36331.4450265858
14613,31516.7341272092
21111,44010.0884498311
20244,25476.3826837966
14201,42616.4593877632
33070.5,23064.0725390525
17316,23669.7500228684
25634,33475.6250214724
21258,34181.1250214724
6499,26559.3242805499
24839,23383.8826837966
26380,30976.7341272092
30775,28096.2932013044
32911,29418.9187715364
17711,26115.4187715364
5558,21614.2500228684
7302,31285.0899699611
21950,32267.2341272092
17880,36885.4450265858
12294,32604.8242805499
29821.5,26959.0725390525
27145,30587.2341272092
14162,25409.3908816328
16196,21607.8908816328
4129,19527.2994574292
10237.5,28240.8230415914
4188,25635.470665387
5983,29225.970665387
4128,28097.470665387
12253.5,28603.3230415914
16337.5,27135.3230415914
12323,30806.470665387
12735,34033.470665387
12599,30919.6386510029
2578.5,17057.8230415914
15408,27076.1386510029
4307,18997.6386510029
7048.5,28938.3230415914
9866,23389.1386510029
16867,25071.1386510029
13077,33981.1386510029
15651,26137.1386510029
3481,10009.970665387
7746.5,29577.8230415914
1504,16129.470665387
20538,21645.1386510029
4299,21695.2994574292
9520,27303.3908816328
16994,29223.7994574292
7857,22686.8908816328
13912,27787.6386510029
23123,30565.1386510029
14294,30277.7994574292
21985,22341.1386510029
14341,33863.6386510029
11577,27166.3908816328
25442,22065.6386510029
19265,29463.2994574292
21008,26001.1386510029
11528,16441.470665387
13651,35790.3908816328
10085,32011.8908816328
13374,13935.470665387
19071,24399.7994574292
4153,28942.1386510029
20114,28774.3908816328
27002,23976.8908816328
11792.5,28632.8230415914
6938,31751.470665387
9918,33440.970665387
16859.5,29070.3230415914
23678.5,26690.3230415914
15366,34761.970665387
19057,34850.470665387
19860,34506.6386510029
4632.5,22168.3230415914
6746,20358.6386510029
14129.5,29323.3230415914
16700,26463.6386510029
14619.5,30493.3230415914
25357,27275.1386510029
18715,37233.6386510029
24602,27868.1386510029
5600,13261.970665387
12522.5,29705.8230415914
2731,23982.970665387
28132,23509.6386510029
5788,25687.7994574292
2778,20293.8908816328
15390,30574.7994574292
11487,26635.3908816328
18955,30024.6386510029
31481,32187.1386510029
21858,31753.7994574292
29458,24105.6386510029
19703,34944.6386510029
21523,30766.8908816328
32904,23522.6386510029
23521,31408.2994574292
26131,27245.6386510029
18601,17774.970665387
24007,35192.3908816328
19559,34496.8908816328
23169,16247.970665387
29351,26058.2994574292
6352,34223.6386510029
8832,21733.8940636854
8951,14781.1628178795
11798,22311.6628178795
8831,19662.6628178795
20526,31420.6628178795
21070,31855.6628178795
20925.5,38554.5374962628
24249.5,38716.0374962628
9164.5,8981.03749626277
17301.5,35043.5374962628
21513.5,39181.5374962628
24534.5,40049.5374962628
7651,25002.6628178795
3717,10651.1628178795
29368.5,39875.0374962628
9157,21808.3940636854
25896,26203.8940636854
22507.5,39108.0374962628
31509.5,39490.5374962628
22953,32095.8940636854
30602.5,39523.5374962628
22985.5,38673.5374962628
33248.5,38370.0374962628
28237,30356.3940636854
29743.5,39243.0374962628
19433,36399.6628178795
21838,37121.6628178795
28025,24502.8940636854
8887.5,22694.0374962628
13159,17795.1628178795
17356,25931.1628178795
24204,33280.1628178795
27995,35026.1628178795
28787.5,38724.0374962628
12911.5,11721.0374962628
25599.5,36538.0374962628
33195.5,41023.0374962628
27696.5,39348.5374962628
32683.5,39396.0374962628
11236,29494.1628178795
6227,12638.1628178795
35013.5,38846.0374962628
11511,24108.8940636854
24230,25780.3940636854
27896.5,38883.5374962628
36719.5,36900.5374962628
30494,35638.3940636854
35711.5,38136.0374962628
28632.5,38499.5374962628
37249.5,35400.0374962628
31879,31398.8940636854
33714.5,38470.0374962628
27593,38430.1628178795
31552,38175.6628178795
35640,27637.8940636854
12352.5,25077.0374962628
17553,23706.0906290812
19777,21468.5906290812
5773,17958.4852727832
13103,27949.6971453965
5868,26707.0884306636
8147,29489.5884306636
5772,27229.0884306636
20696.5,28905.418976605
18516.5,30446.918976605
15375,27790.1971453965
16565.5,31591.418976605
19933,24324.1971453965
15461,31924.0884306636
15946,36001.0884306636
15443.5,31431.418976605
15803,33175.5705343924
3696,18932.6971453965
18958,31195.5705343924
6038,17000.5705343924
9383,23625.1971453965
12650,29680.5705343924
12317,28327.6971453965
20516,36940.5705343924
9715.5,30282.918976605
16343,33647.5705343924
19199,32574.5705343924
4914,11979.0884306636
10225,28714.1971453965
6119.5,25598.918976605
2222,14994.0884306636
24320,26194.5705343924
6032,22315.9852727832
12269,25884.5906290812
20661,31595.4852727832
10331,20352.5906290812
17312,30634.0705343924
26814,36083.0705343924
17683,33333.9852727832
25712,25940.0705343924
17720,37233.5705343924
14605,27923.5906290812
29013,25345.5705343924
23066,33028.9852727832
24787,29725.5705343924
14570,23022.0884306636
16980,37011.5906290812
12921,31359.5906290812
16679,20989.0884306636
22853,27128.9852727832
5808,29206.0705343924
23907,27328.5906290812
30393,24727.0906290812
14872,30515.1971453965
9252,32348.5884306636
12723,34195.0884306636
31484.5,26064.918976605
20513,32011.1971453965
27310.5,30272.918976605
27369,29745.1971453965
18904,36148.0884306636
22816,37331.5884306636
22420.5,31101.918976605
23660,38230.5705343924
6447,25646.6971453965
9039,19412.0705343924
17524,31129.6971453965
20340,34628.0705343924
18043,32208.1971453965
28944,40144.0705343924
26096.5,32427.918976605
16153.5,31447.418976605
22483,38387.5705343924
28230,35494.5705343924
7634,17252.0884306636
15692,33007.1971453965
11122.5,29664.418976605
3909,22970.5884306636
31398,29037.0705343924
7870,26626.9852727832
3985,17735.0906290812
18938,32584.4852727832
14520,25435.0906290812
22686,34269.5705343924
34151,37585.5705343924
25594,35349.4852727832
32581,28371.0705343924
23491,39451.5705343924
25273,32913.5906290812
35238,26624.5705343924
27246,34935.9852727832
29642,31795.0705343924
22361,25996.0884306636
27698,37952.0906290812
23383,36043.0906290812
7693.5,24493.918976605
26873,24633.5884306636
32476,29900.9852727832
8598,35041.0705343924
14002.5,29291.918976605
14993,20910.2460260519
17121,19402.2460260519
16363.5,35955.6621035041
4494,21138.4540374795
10954,26150.7365601125
4576,15277.6858037604
6491,24397.6858037604
4493,21214.6858037604
15493.5,30162.1621035041
17949,21174.7044914466
15899,22770.7044914466
13007,24982.7365601125
14099,27178.7044914466
17260,24058.2365601125
13083,35496.1858037604
13512,37724.1858037604
13070,32591.7044914466
13397,29201.7830257816
18541.5,36289.1621035041
2831,17104.2365601125
16295,28494.7830257816
4708,18053.2830257816
7581,28554.7365601125
12206.5,38961.1621035041
10533,38671.7830257816
17227.5,34654.1621035041
10213,27952.7365601125
17765,41664.2830257816
13076,40161.2044914466
7910,28536.7044914466
13863,33543.7830257816
16539,38064.7830257816
3812,28546.6858037604
8391,32850.7365601125
4773,18673.7044914466
9261.5,39583.1621035041
1663,10353.6858037604
21952,35020.0094904922
23276,33424.5094904922
24299,32723.5094904922
21942,36365.5094904922
21531,28099.7830257816
4705,26471.4540374795
8412.5,27161.1621035041
10167,25659.2460260519
17924,24108.4540374795
8483,24448.7460260519
14766,22657.7830257816
14038.5,33856.6621035041
24094,35233.7830257816
16223.5,38828.1621035041
15129,30125.9540374795
22983,23642.7830257816
20716.5,32700.6621035041
15165,29013.7830257816
12289,31788.2460260519
26370,26532.7830257816
22745.5,29954.1621035041
20242,28750.4540374795
21944,24197.2830257816
16850.5,36554.6621035041
19918,35419.5094904922
4903.5,15978.6621035041
2677,9269.00949049216
13371,41274.0094904922
9538,37301.0094904922
11724,36502.5094904922
12256,32009.6858037604
14487,31849.7460260519
10768,29396.7460260519
14188,32327.6858037604
20020,22312.4540374795
4540,20015.7830257816
21130,23514.7460260519
27931,21017.7460260519
25084.5,34182.1621035041
12524,29106.7365601125
7464,18937.6858037604
10583,27172.1858037604
19256.5,32468.6621035041
29128,21807.7044914466
17758,28195.2365601125
24599,28726.7044914466
24685,27672.2365601125
16245,37617.1858037604
19995,37869.1858037604
19593,34198.7044914466
20869,31777.7830257816
23339.5,36572.6621035041
5073,21475.2365601125
7314,21849.7830257816
14958,34143.7365601125
20609.5,38758.1621035041
17605,41697.7830257816
26123.5,32957.6621035041
15429,31415.7365601125
26293,43138.2830257816
23359,40186.2044914466
13707,32627.2044914466
19673,36632.7830257816
25510,38249.2830257816
6092,34316.1858037604
13312,37942.7365601125
9144,25512.2044914466
12689.5,40423.6621035041
29781.5,26572.1621035041
17594,39129.5094904922
2988,13630.1858037604
28145,33903.0094904922
28104,33895.0094904922
29208,32756.0094904922
28648,34627.0094904922
29011,29532.2830257816
6276,31087.4540374795
9320.5,29523.1621035041
3053,29733.7460260519
16279,27255.9540374795
12205,28875.7460260519
19892,24125.2830257816
19410.5,33696.1621035041
32283,33713.2830257816
26523.5,35070.6621035041
22849,31719.9540374795
30275,24588.7830257816
28629.5,30389.6621035041
20702,30897.7830257816
22480,34093.7460260519
33523,26243.7830257816
29396.5,27793.6621035041
24522,30009.9540374795
27087,24974.7830257816
22048.5,36589.1621035041
29739,29168.0094904922
8648.5,18698.6621035041
5037,10747.0094904922
21047,39979.0094904922
20395,35949.0094904922
19521,31245.6858037604
24975,32298.7460260519
20560,31986.2460260519
6139,19654.7044914466
24133,30074.1858037604
30157,22110.4540374795
6902,23099.2830257816
11769,24125.7044914466
