"x.prod","y.prod","x.sum","y.sum"
35902,21107.2584942777,34493,15812.1912402514
34345,25720.882138854,33295,20591.0364495939
37677,20160.0260337167,36499,14538.1564139836
35828.5,32105.802066943,34400.5,26826.3072942618
32836,32802.3410679972,32592,27733.5731659091
37712,27660.2272738858,36550,22029.4388383016
36995,29635.2016539725,35596,24167.4935659652
37638,36457.3929687399,36424,30849.3907581276
37367.5,31997.4275727655,36040.5,26456.0506195428
31272,32312.2036294223,32116,27252.1137410249
35528,31696.897481378,34109,26462.3264780588
37543,28747.5600415283,36281,23164.7545485209
34546,31878.84942842,33397,26739.0604385897
20577,21181.0890820822,30984,15721.2744511984
30776,26464.3365731483,31998,21399.8724357896
30878,31587.0870812174,32022,26523.5800334204
25703,33103.7687648334,31270,27891.0142748197
26813,29320.3922474324,31367,24153.5538535358
30207,20859.020035607,31879,15785.9987532629
38255,28891.5920760202,37852,23011.9878902749
34339,24988.3339646398,33288,19859.6403484133
13372,40559.1380847893,30716,34723.0862389504
38056,23571.2052980976,37216,17817.1344615188
38047,22654.7318916135,37193,16905.0921028915
38175,22927.957192715,37675,17081.8056478141
38114,23582.1965343581,37468,17777.1296615619
38148,25959.0039721542,37608,20125.7131006944
20974,34227.1877060413,31000,28787.8373557993
25944,34923.6575826013,31290,29721.1015500967
16013,30624.8480252253,30800,24929.7845600657
9128,39825.9346428847,30637,33751.2131433016
13530,35982.1229129625,30725,30153.6463585568
33429,29646.4797468338,32872,24552.9014340155
263,51057.5546831665,30552,44466.9899161045
22298,34404.4772500571,31062,29031.5073061081
33233,36555.6148672768,32769,31472.4974004418
29677,34502.4671411018,31781,29418.6979981359
35615,36953.9261670563,34197,31705.5692781234
35413,43573.2630736924,34019,38351.2230881641
25330,34420.6294421879,31250,29189.7219014635
34110,36671.9199489259,33182,31552.3472355759
35683,34033.0568712749,34254,28776.4724044042
38454,32028.8167250654,38428,26036.6532940251
37769,24049.7716518469,36625,18406.2005243967
22028,33587.8012539601,31045,28202.2365472869
33452,38539.3823627453,32882,33445.0277268851
36827,32962.9194003425,35406,27526.1719468841
37503,29293.3686684715,36197,23726.316438096
38126,29041.7041328714,37505,23229.3597075243
38310,26056.6998901899,37965,20155.9755559872
18032,33949.8523488296,30888,28357.4293167327
38112,23832.7467554034,37455,18030.3704143066
8309,37549.128348529,30619,31428.9444450164
35931,34287.2700928982,34520,28988.1120921512
36698,30130.6138708455,35264,24716.7979895575
37240,25409.0063810004,35877,19895.3004469399
38222,29903.4798314549,37793,24034.6448662162
38519,25460.8051717761,38532,19450.0703285562
33648,31072.1948133591,32969,25970.8390925479
38408,29002.6867709271,38278,23040.1865443591
38200,36268.1977526964,37723,30413.173476441
37286,31893.5376299929,35943,26368.3322368802
35182,33965.4863863195,33839,28768.4481743032
37885,28790.5425140493,36785,23119.3641763611
25604,33626.0892032203,31266,28408.2337085636
20152,34787.0084700093,30968,29305.0422205319
15314,27197.9374532011,30785,21463.9943272834
30588,33529.2238678723,31958,28462.0798639895
36540,23013.5541148,35121,17621.1384407253
15288.5,31963.4636034883,30782.5,26228.5243824544
38248,24625.5548030391,37835,18749.2047789028
31901.5,35776.0863197609,32274.5,30719.6581465175
24956,18159.2510086006,31228,12910.5626252249
18406,43724.6269811973,30910,38149.9847917517
36097,23863.765644589,34682,18539.5810669604
36105,26529.9165554973,34695,21203.4030185876
13809,28377.1932298457,30733,22563.7999123725
10442,30174.2730103934,30664,24172.8975236648
31788,33434.8077387708,32250,28376.8375796963
31535,32768.9442872615,32181,27710.6480440032
35817,42596.2600654893,34386,37319.2076874421
35469,18664.4580210801,34068,13435.1971932936
31182,42422.2865630526,32100,37360.2328494139
38469.5,18107.5677237246,38457.5,12109.9594203613
33687,24128.8169250368,32995,19024.1893132665
37402,32851.0350899828,36103,27298.2224866321
35880,33929.5582893539,34466,28639.0036165362
20688,34285.1554168952,30992,28830.2999952328
37194,15819.5856190649,35819,10315.6492635403
37594,29311.4419167217,36357,23715.2759243655
38298,27406.7915239801,37942,21510.317451425
38461,29402.6676831386,38439,23408.5475008765
33987,28575.5133749253,33120,23461.9350010018
18840,35432.9804609519,30917,29882.9783643081
22086,42035.0019488643,31048,36652.2837370405
36220,30496.061331642,34806,25152.4758405864
34094,31087.7576435863,33177,25968.3019124436
29181,32592.7498425796,31700,27496.605753265
38178.5,21862.2693136525,37681.5,16014.9231580762
37757,28941.9331529822,36609,23301.0986417279
29370,35881.5934131842,27009,31811.1975427355
31324,29672.0905308419,28290,25442.4496269454
30670,40995.4842593416,27830,36825.9000915379
13895,33439.8879700668,23701,29152.2421643346
7890,28339.8968398129,23355,23765.1946378086
24608,34835.3114515064,25285,30850.7368563497
22376,35378.9103924721,24791,31366.6509796023
14062,42419.5601629789,23714,38139.1670670491
17663,41104.674905692,24066,36965.1707800685
33544.5,28588.4619064159,29975.5,24128.1687270481
13894,43023.5328720755,23700,38736.0430393381
30013.5,39178.1293243583,27386.5,35064.8833589083
29844,44719.1088582717,27271,40620.6236219588
30015.5,36358.5617944874,27388.5,32245.0038830477
18359,35295.2900706593,24143,31181.0782455843
30377.5,36710.4452619094,27658.5,32560.3187522821
32582.5,30627.0959664728,29201.5,26276.1966159888
32041,32342.5467411642,28811,28043.4552726306
30217,27652.3606793454,27543,23517.5372574827
30148.5,29953.68530094,27488.5,25826.5187383189
27210,37580.4482083207,26088,33579.0387617305
28446,33126.4912524651,26584,29092.3131320294
31442,28378.626506085,28378,24137.0678407358
33666.5,34167.2880024813,30069.5,29694.0206995526
30257.5,35296.6191658439,27564.5,31159.5873039171
27291,34981.3892580992,26118,30978.3739872196
31082.5,33586.1971565268,28117.5,29379.3035114264
30824.5,34685.4910799766,27938.5,30501.7558974417
27794,40064.0012112625,26322,36047.1858082828
27273,35366.7795968153,26109,31364.6257242616
27650,33511.1009300433,26262,29498.5818928972
32555,43974.6178315161,29181,39626.4940929379
10076,41333.3038730369,23449,36870.0084593494
33570,34532.51514929,30001,30068.2446585545
24540,19559.7232940825,25271,15574.078169089
30609,30903.5217540906,27797,26737.3973571639
14379,39682.6612765347,23728,35418.343965799
32243,33692.0631523122,28963,29372.2768920516
19512,33802.8335584001,24307,29722.6413491164
26185,20525.7289705795,25757,16534.1247088964
24025,24103.7962434841,25153,20112.6318902048
31423,18981.0349591211,28369,14740.2774300282
25248.5,33157.7417654041,25465.5,29172.7345967485
23565,36754.0637412138,25048,32757.883517644
31911,25466.3631926801,28705,21182.3585719241
27282,32785.2120669443,26111,28783.168082889
24574,28726.1523746716,25278,24741.0425145964
32220,37497.3871562152,28946,33179.8908644483
29069.5,33272.1461544498,26845.5,29218.9959651037
20009,35920.9630546692,24371,31856.8820499009
28201,29628.4025247552,26490,25599.7862933065
30843,27394.0381890921,27952,23208.4986814757
24091,29844.3023772428,25165,25854.52049979
12393,18550.733369526,23583,14198.0896727061
21123,23698.9665177529,24553,19662.6626768959
28156,22535.8540767072,26474,18507.985813154
20803,35905.41822066,24497,31861.9396811098
14494,35035.0862588244,23738,30775.5367354599
16532,23410.7793634567,23944,19229.4995148653
22148,20324.4127307309,24752,16306.8467334842
6780,41777.1473124912,23319,37143.3386754337
34776,24837.848097974,31170,20193.4748728758
35440,22166.5128430791,32024,17377.488887162
35868,23141.056173894,32889,18190.7810529972
34771,24203.7669226514,31165,19560.1735625272
34490,24384.9725657985,30923,19776.7744497016
14370,38329.79384668,23726,34065.366647446
20839,46631.8539645995,24502,42589.4636842361
20329,38407.0520784855,24419,34351.8756529266
24915,41479.1057333494,25375,37493.5704377857
23512,39946.312925681,25033,35950.1823383846
32025,37727.6867991489,28801,33429.7934881451
4338,31539.3361225146,23258,26771.5578501656
20400,39477.5550073149,24433,35423.6298978019
24614,32239.676584623,25289,28254.5986216264
20972,37152.6817479664,24526,33113.1166813256
29121,32622.3419687588,26862,28568.7273974381
28364,42606.7981975228,26562,38572.4357587906
17014,38199.2765191816,23997,34035.5825297697
28713,40292.0816710562,26706,36247.6128453605
30095,37464.1447870471,27447,33342.7279588745
35788,32084.4787494932,32685,27173.494616183
30542,22761.9153346958,27758,18600.1865466152
13117,38983.9857803715,23628,34665.2412441167
27651,41541.1224706484,26263,37528.4474605075
29485,36661.735197261,27067,32585.7278310862
33586,27850.6710294434,30013,23384.7699110488
35224,28085.0537066854,31675,23358.4791812309
35312,24770.705538162,31812,20019.8098710018
11952,39121.1467362419,23564,34746.0359329066
33975,23262.72062585,30333,18751.0662319236
4968,38792.4493294573,23272,34059.6088701211
29518,37110.9948582772,27087,33032.6514391122
26282,35638.0028695272,25790,31645.1082714764
28543,26972.061914652,26635,22932.7012266873
34224,28384.5471279008,30609,23828.2171115227
36773,24895.923679804,34782,19590.8527548456
27039,36099.9559356784,26031,32100.5670738461
36104,32716.97120933,33294,27693.3427357513
35213,39865.8132616694,31663,35141.1706742224
33672,35084.2514466775,30080,30609.0451169546
32173,41608.0962234004,28912,37295.1196065511
34772,29037.2339215428,31167,24393.2683533594
15839,38821.7334906642,23865,34615.7745978625
12564,40317.4099288727,23589,35973.7736355857
10616,33646.0026574846,23490,29206.383123794
20312,37762.2303060244,24413,33707.3268356675
31110,22498.2197189575,28134,18289.4154022095
11188.5,33799.3807999657,23521.5,29387.4498966505
33478,25571.3516777038,29926,21117.7547063945
19665.5,37484.2337918446,24325.5,33409.2914615674
14698,27551.7049571084,23766,23298.3943141577
9726,49376.7698738662,23435,44895.4100266841
27622,24103.4040506356,26252,20091.360026183
26226,26166.6673097973,25773,22174.0740319398
22552,37838.0664940734,24833,33827.3313327621
7039,35343.1076367733,23324,30723.8257004476
6595,32780.2290510635,23313,28136.5693414972
19446,37547.5227407254,24299,33465.0831153571
25739,29680.0234392943,25626,25689.8690879742
25538,47292.5531509192,25559,43304.773872911
26241,19520.6531010958,25777,15528.0988140259
25316,40781.6890216009,25491,36795.2355485053
34487.5,21847.0878073283,30919.5,17239.495858783
29249,19800.5674937517,26931,15739.7462479013
28834,40538.2235912139,26746,36492.3970733719
24377,40224.9924087153,25235,36237.3090286822
28529,14610.4529059429,26627,10571.9784295184
31210,31450.7884914809,28217,27230.062871348
33537,33142.1142947732,29973,28681.909737544
36782,28218.3558131998,34798,22910.3674858364
28337,26828.2814711192,26552,22794.4543071502
9472,38149.879827653,23427,33654.9432952812
13979,48760.3365752442,23708,44476.2391379157
26796,35657.2998352652,25951,31660.5660956558
25263,35947.0881796154,25476,31960.6843427931
22258,37686.9506314397,24775,33671.0400553767
30514.5,26044.2577125231,27745.5,21883.5746558322
34231,37636.8370558646,30615,33079.6314635873
37229,30197.9080965929,35818,24696.2971485726
36236,42562.2403622038,33531,37495.318771534
4121,37768.2596879086,23248,32989.5668970782
26594,37278.4037850284,25882,33284.4173267902
36218,26038.804159041,33494,20978.7985485039
24841,37027.6643792519,25361,33040.6969814331
19334,43851.300504307,24277,39766.868698551
24106,42000.8308870577,25172,38010.4392951988
37300.5,31825.0475922808,35955.5,26298.0130608723
33039,47955.8008014877,29568,43553.1609346767
24902,35585.8942597681,25369,31600.8729676853
36274.5,38175.0173023226,33631.5,33088.6841773517
35280.5,36388.3337277561,31778.5,31642.7836800617
37554,35289.6106224329,36502,29659.6800629321
31907,40307.5379617979,28699,36024.5897031502
35997,34981.1685744644,33124,29987.8520203964
36029,34416.6496365837,33190,29410.9899544876
30567,38962.3933496314,27769,34799.7925275838
36575.5,34750.4077436192,34271.5,29543.8230603339
36778.5,35050.4986823662,34794.5,29743.0562604846
33522,40312.3130812013,29963,35853.3669435717
33255,37204.158996625,29748,32775.6134252564
34086,36398.7609101487,30448,31868.9285735395
35474,45937.0508134477,32078,41138.3990744163
15019,41957.2699105564,23798,37716.3838699173
38077,36891.150047367,37875,30995.8458067295
19061,41266.7249243784,24237,37174.4909761731
36977,37117.7219471477,35237,31726.5575300505
29334,36099.4110612005,26985,32032.0353977908
33908,22235.6114622365,30277,17732.0286732532
31768,26116.1585109049,28600,21846.2410959558
36669,20543.6780163425,34525,15287.9122477176
33794.5,35728.2491582887,30159.5,31243.2342444752
29792,38276.9698273319,27235,34183.1354257172
36738,28367.2462889321,34691,23079.7435824058
35481,34750.5276333254,32099,29947.7567924269
36598,38933.9480384291,34327,33716.718205631
36101.5,35787.7136154483,33292.5,30764.2588392921
27994,37709.5150564311,26413,33685.0746765213
33301,32025.4918831424,29797,27589.1228488185
36437,30235.4492736349,33989,25081.6046994236
32002,30845.7220160201,28788,26549.2537332519
16936,22598.5111602719,23982,18433.3602553906
27432,24299.1186170913,26170,20293.3560746852
27564,37060.5860576125,26232,33049.3715344072
22006,37994.4290921888,24720,33975.2254031083
23139,23782.6494877245,24940,19784.1510094277
26803,19828.5435133556,25955,15831.3666679761
37715,33948.8972504619,36836,28256.4463726325
31759,28678.6778665617,28591,24410.164208566
10482,45077.1637474927,23474,40632.9288574936
37291,25177.7893557625,35940,19653.533978192
37273,22835.5185388913,35911,17316.4492609373
37581,23459.1790996716,36543,17822.0099784074
37426,24690.5104725393,36200,19118.1693576026
37527,27034.7251817234,36439,21416.7903554056
17306,39713.9481309732,24025,35561.7960841094
22238,46837.6562566988,24767,42822.2703197579
12802,32596.9692060905,23607,28263.7830542326
6844,45750.1751458777,23322,41119.574576088
10628,42401.8109263112,23493,37962.2658322635
30593,40594.2757385261,27784,36429.9982043229
236,52364.8483731914,23191,47364.3628402224
18558,40059.9014204091,24171,35951.6271653993
30317,33178.0042849684,27619,29032.7732051725
26184,37619.1508773333,25756,33627.702588645
33458,35039.4939753047,29908,30588.5839937627
33138,43852.3158417143,29649,39438.1268795778
21586,39143.3429565751,24654,35113.1007124758
31437,39720.6942288145,28376,35479.2667232458
33566,38248.7604366526,29998,33784.8976028318
38159,35836.8384368691,38146,29887.8759834612
36821,25652.3473408624,34905,20323.5720823133
18305,39116.4818983443,24139,34999.8808617631
30620,42879.1244700183,27803,38712.3655454713
35251,38164.2282473064,31717,33430.1989250239
36357,29480.9590954161,33825,24357.7561062104
37455,29215.4375931174,36269,23629.92385875
37843,27495.2793684401,37163,21739.8331694334
14623,39465.3664582437,23750,35210.9959210973
37417,26529.9256338427,36191,20958.9882758594
6137,39189.7201463285,23301,34521.0552296101
33969,38073.5964673411,30327,33562.8779113836
35054,35899.4206256471,31464,31208.2271469572
35893,29235.9778809071,32931,24278.1274390429
37670,30764.2843085091,36740,25089.8802037373
38351,26793.2362471302,38460,20787.9463008452
30869,35990.9656063103,27978,31801.3708008286
38033,34095.1906529544,37767,28220.5882682185
37615,42043.2989427503,36639,36387.4201656616
35964,38140.8618194809,33068,33157.6657807259
32842,37480.8215245018,29394,33103.9349311859
37016,31959.8120289382,35311,26554.9964377847
21878,39209.7222396723,24702,35186.6972368307
16537,39962.8896118439,23945,35781.6948385366
12210,32111.4501678403,23573,27749.940862909
27243,38857.0863897505,26098,34855.5032408154
34830,25472.6023034071,31225,20819.5903015242
12187.5,36723.4763181275,23570.5,32361.1517042891
37697,27054.7788021582,36814,21366.0003784936
28706.5,38102.6570103517,26704.5,34058.1208337996
21236,25318.8553593744,24576,21284.3877259102
14949,50131.0333217729,23790,45887.6588167703
34181,24577.3771787422,30562,20028.6189413994
34191,28641.5956195216,30573,24091.061417166
10892,36694.0435938397,23511,32266.5154550335
7981,36542.8920990963,23360,31972.5925701128
28593,37325.8374930065,26659,33284.3002669785
28312,38503.0272285291,26544,34469.4233933335
33779,48154.7746867059,30143,43672.3935893767
33225,21003.2004306505,29722,16578.4691088683
27890,49334.6109381256,26367,45313.8501159343
38211.5,22808.4967069163,38274.5,16834.9118063765
30932,25786.9799491495,28022,21591.6673112203
36205,38940.1881650861,33470,33884.5887891914
33887,39673.83008199,30245,35175.9013116076
17033,38793.3885509237,24003,34629.5421304492
35813,17443.2166800671,32735,12522.9273452733
36520,35757.9948942485,34149,30574.5544614988
37813,36819.5053645848,37099,31076.0903476165
38184,29884.5011481686,38207,23923.8549075673
31296,27760.9895470393,28271,23533.7697714169
15330,38887.9413833343,23825,34659.9584996322
18365,50170.6150633775,24144,46056.5485756561
34337,36418.011909925,30750,31838.0023633257
31425,37945.8156884103,28370,33704.9624483923
25615,38322.8237178101,25582,34334.7112126854
37585.5,26306.2886309963,36555.5,20666.6877507392
36798,35475.6432043521,34848,30157.8073168777
24347,40418.7892273762,19503,37668.7573751143
26591,37195.8772837809,21307,34190.9854595396
25792.5,38748.2881102331,20650.5,35837.235343191
9876,40845.5989066753,13548,38511.1944529171
19286,48790.9421626575,16535,46377.709647115
9999,41346.0682828716,13576,39013.0214818807
12993,43991.7008553611,14157,41713.4461185872
9874,43531.2974660003,13547,41196.9887231672
24913.5,45006.9631066451,19897.5,42205.7649839175
27470,38943.6882436175,22058,35829.3742451908
25345,35759.8703066965,20246,32909.3173470607
21977,44375.4154763491,17987,41810.3748766999
23322,42484.7755787147,18805,39823.907180041
26746,38020.2511502539,21457,34992.2646871385
22078,39624.4227862378,18045,37052.9270218867
22597,41786.5770705311,18344,39181.7030360653
22066,44316.8421089007,18033,41747.2180204874
22465,32328.5192041839,18258,29734.2867920659
28068.5,39665.1627211231,22601.5,36469.391813847
6762,48870.1897562376,13181,46427.4874860889
25737,27854.4956097228,20591,24952.9642841513
10226,20499.3235645256,13614,18171.7393209066
14655,43764.1630699292,14633,41483.1360022961
20987.5,27462.3352063627,17413.5,24961.6760982429
18747,25235.6302504547,16263,22848.7324168906
26715.5,20346.8839306923,21432.5,17322.3572335317
18321,46436.6090927174,16071,44065.5567498465
27316,23193.0207156713,21923,20098.6180922206
22073,42281.4908140943,18036,39711.6398549754
19256.5,34413.3184690637,16525.5,32000.3624555779
15063,44327.0781491915,14783,42038.2027463205
23063,31017.242413123,18629,28378.8235097514
26020,27209.0536784669,20804,24278.5184498787
8647,28165.0647959343,13391,25790.5471636352
15711,44871.1434502879,15026,42568.772747908
10324,41868.2727652449,13637,39541.6207979731
16996.5,25233.5151772794,15490.5,22908.1701780372
4274,42791.7058298658,12987,40241.021132801
31089,22481.2394390913,26266,18675.0967194137
32103,17184.4741085272,27962,13072.7024580979
32876,18201.4043937014,29282,13850.7850379824
31080,21810.577088446,26256,18006.0543607864
30693,20947.5113712569,25729,17233.6231016253
10211,44733.6541858695,13613,42405.3822462694
15755.5,39225.7093982428,15040.5,36922.8849495293
18262,46540.9133145038,16049,44171.0626809396
27438,37858.6644850164,22046,34745.0169211334
15861,48807.9354213974,15071,46504.8734515701
24069,33099.809547904,19323,30371.9471518779
23237.5,42843.0901928274,18753.5,40188.2657550864
32736,31206.0202517089,29068,26893.2385100393
25679.5,24878.4210778126,20535.5,21985.425729314
24502,42335.321047057,19598,39574.08748447
31892,21427.3429536295,27548,17392.3773232055
29965.5,23454.6499825639,24793.5,19899.2089600835
24544,34996.9638321972,19622,32233.0716349893
21073,45034.7645165177,17475,42525.9593588895
34265,21846.0001441851,31586,17080.8792146232
31714.5,33399.1823646844,27228.5,29422.6073200033
29601,39010.3959698126,24290,35541.8637779123
31087,25445.6159554556,26259,21640.8663570904
26320.5,26946.4581321404,21067.5,23977.053715997
29350,23761.38514523,23959,20349.3009801911
10505.5,9908.89982997135,13672.5,7585.509083561
6476,35356.3165678341,13151,32902.8663976846
22433,23797.5205761419,18239,21205.4682440191
17373,32635.1068187617,15645,30299.0421712954
20302,40228.5930805175,17067,37761.5497734709
21030,24096.0466877804,17449,21590.2723728324
23735,50169.984145727,19090,47472.3769884529
19078,50168.2176987655,16425,47766.2365298216
23422,19141.8705988909,18861,16474.9192435746
29433,33200.9729608104,24073,29769.2397502014
9935,42824.7144009122,13558,40491.7030586215
30322,43239.4246133356,25252,39606.3232416211
35218,40330.0146930302,33616,35183.3663349127
33375.5,39529.4795894866,30092.5,35033.7026177887
21403,49829.3143790876,17642,47304.2844486874
14485,42391.4656980427,14586,40110.3571265919
18819,44306.0925986401,16300,41915.5329367075
35786,41372.638405778,35187,35920.5136168846
27304,47562.7868098068,21915,44469.3909220357
33052,43547.722044433,29587,39141.7571183022
33095,44322.9735001406,29669,39901.8685677162
25696,42442.5240930042,20552,39546.9551900911
29408,41841.1844681996,24042,38414.6479928481
29047,45235.3389481809,23601,41882.4075291207
30117,35716.618837798,24978,32130.4121494734
32159.5,42145.4412331764,28057.5,38016.4239410234
10775,49147.7131651137,13706,46833.3191718281
14205,22813.5428914375,14496,20535.0220962757
24313,45437.1193679443,19484,42689.1470715384
29901.5,28121.8914163694,24697.5,24583.3521876222
27132,27872.0452170249,21789,24795.5298713943
34108.5,21798.056487692,31304.5,17084.3747148848
24860,47497.8964613027,19846,44704.6104236688
34207,26968.3766377325,31486,22221.3840145801
32185,43226.1805034829,28100,39089.5099038652
22840,45314.3641230019,18484,42693.8608624416
29117,33908.959369495,23687,30541.6500797651
33685,29923.6177692405,30657,25324.4272141924
12388,29970.7655956822,14007,27688.4875664137
22358,45857.2034256093,18208,43267.3347252587
16853,44306.9010606172,15425,41987.0718510983
21576.5,24610.1525386887,17759.5,22070.170457301
36130.5,28325.8707520907,35789.5,22764.2246198349
27118,29542.9927045636,21779,26467.7960406023
7117,44637.6424843196,13211,42209.8461969816
35325,22289.4513281661,33923,17082.8668466979
35301,17723.8421645526,33867,12527.9205570249
35824,18522.2874899534,35268,13054.9376194823
35565,22023.0177655596,34580,16688.8297434279
35748,24454.3903998967,35084,19022.2478640005
12685,46209.8924350352,14065,43932.9706067276
17086.5,40258.5022292152,15520.5,37932.093764311
7217,53600.6304325407,13229,51174.968121012
25725,41793.7852947117,20569,38896.2879957232
20986,50593.1417074526,17412,48092.7165588249
29329,36077.3694304329,23934,32669.4256385433
28901.5,43861.0702948087,23433.5,40535.5901179139
37181,34237.8587390836,37706,28325.1034098925
34351.5,23910.1460316641,31753.5,19114.0183978239
31778,43690.3453867456,27342,39693.0543036672
36383,24963.019090359,36176,19333.0142782653
35557.5,25125.4418616914,34543.5,19798.6944538921
29956,35961.7367651509,24782,32408.2099562503
31473,45853.3331867061,26854,41943.1848838553
37623,24389.2355349285,38339,18366.2392447035
35907.5,35098.8644756035,35456.5,29595.7861782899
33018,42610.7378274121,29522,38216.7792701054
34715,28501.8674789031,32434,23580.4971459919
31152.5,29790.4500897084,26376.5,25964.2400368272
36094,22864.6478507968,35746,17310.2083783035
16109.5,8334.36019559874,15154.5,6028.21772220603
10719,36108.5296182588,13700,33792.0583594567
30265,21985.9620434354,25171,18366.9407739741
29725,40290.1240917832,24448,36794.8992563317
29003,24339.6754021627,23561,20992.7418546163
33312,48590.4872854144,30011,44108.5068300488
29863,49635.8998096846,24653,46104.662951625
12464,45017.7395001519,14023,42736.5816271488
32769,20754.537181701,29133,16429.6888091376
36334,36858.7944325087,36110,31240.108293258
13599,44034.4316356617,14329,41755.5032820325
20383,44541.3922040852,17106,42070.7969571684
15271,29163.7789975356,10647,27781.7863320431
17432,23023.598631529,13266,21205.5126646826
16681,41138.9456253464,12409,39460.9162944479
4643,33593.0118503025,3325,33153.8270504092
2094.5,33950.3369332345,2786.5,33474.016830937
11229,33693.0807182266,6496,32965.1005198203
9645.5,33425.4942165825,5395.5,32840.0557193039
4710,37186.5456270217,3348,36746.4249793148
6675,36935.3671436724,3916,36490.8399462916
4641,37957.3559854731,3324,37518.266896505
15796,42640.2896439808,11303,41148.0843627561
7111.5,34618.6041703759,4059.5,34169.3516346632
18254,27484.1618155262,14409,25468.4545912269
16205,25543.3428789203,11827,23962.4776103947
13285,31571.2765434699,8282,30580.9993351405
14415,31804.3269318013,9547,30608.6085056169
17569,25711.6845361654,13438,23864.6620417706
13367,33511.6670652319,8357,32510.1137167792
13792,37676.4060117851,8846,36594.7250964052
13356,33307.1286193057,8346,32307.2909737959
13684,33112.012255154,8704,32054.5284154082
18880,42841.570340989,15441,40640.4325857363
2926,35732.5540079982,2928,35275.7445550327
16615,28557.2156588668,12326,26893.1565417231
4875,25631.452767715,3397,25190.6798433483
7801,32353.9325009155,4368,31879.5221448604
12469,25227.0957013949,7466,24364.0924568367
10781,26018.8161276132,6185,25331.0876270452
17547,19077.5995145497,13404,17236.6032468152
10454,35044.300137931,5949,34387.8974157964
18099,24188.1823009813,14141,22221.0854531701
13360,32574.3584998219,8354,31573.0320220747
11200,35741.3879277724,6480,35015.1198903769
8122,33427.9885611391,4500,32944.3793009429
14177,41402.7389510304,9260,40254.7376157744
16881,29449.9511184827,12630,27736.1862522655
3938,31960.6499089229,3145,31517.9026615001
8602,33845.8317059516,4756,33335.7920626968
4949,32739.0085758703,3411,32299.6677537586
9498,31104.3792568254,5303,30530.0538477335
1717,37835.1013013059,2717,37351.0606046781
22305,27204.4095708878,21069,23992.6984612342
23585,21353.2992220045,23101,17779.3339104607
24662,22707.7385732156,24902,18809.2361595365
22297,26531.0848695973,21049,23323.2163646765
21840,19198.4474698804,20323,16120.0258559487
4865,35335.6483048193,3395,34894.7052298845
8633,41149.693497304,4768,40638.9271574359
8304,33783.7852644515,4607,33288.006549038
10394,35320.9871423281,5917,34667.8882180759
18224,30135.9631977329,14366,28127.746219117
11232,32793.68577147,6498,32065.4538891438
8696,32353.8850453818,4802,31839.5632237113
15062,31743.3130596859,10324,30418.5695474662
14349,39995.052184995,9459,38814.3851478882
14671,42363.4654687932,9866,41114.1951468704
24433,31689.4321512763,24529,27857.7854027022
16538,21899.685664377,12239,20249.7988184796
15407,33112.3826030852,10807,31703.9879687488
20465,24587.4988745187,18091,21908.85357876
23137,24994.6875403024,22365,21552.8738290205
23332,19307.9102299676,22649,15816.4368639534
21053,20214.4353979596,19036,17366.8820632123
1200.5,33481.9964943299,2648.5,32981.6425406178
15450,38393.6877633684,10846,36979.451230513
12532,33147.923006602,7533,32274.2285231122
21441,24393.4333440177,19633,21440.1693587953
26709,19317.3930287062,28906,14676.4418733582
23124,36345.7273459596,22337,32909.1848095781
20594,30481.6046506744,18286,27768.5673243255
18416,40220.5963681304,14660,38160.3765979278
22299,24744.8665968553,21051,21536.6861459448
17165,20848.1177394161,12937,19085.0831361866
20276,26417.3209098881,17799,23790.4267217961
5059,8064.60086148459,3438,7626.05052029858
2776,45468.5132692266,2911,45006.3405019018
13657,25093.2434759603,8672,24041.0520823972
9768,36530.6698551872,5483,35933.6928933018
7750.5,33454.3259845401,4356.5,32979.3590972068
11976,47514.7666753314,7035,46715.2515432177
12505,23372.0023201268,7503,22503.1678126906
14779,40004.3339744323,9979,38737.1373937466
11041,39189.4416265584,6370,38477.3777771772
14495,17172.515477696,9635,15962.5893314101
20391,26127.4769598971,17964,23471.8341241748
26729,24670.0006194312,28938,20023.3351834125
14337,22436.0655663697,9441,21258.5676155879
4674,44956.6137235854,3333,44517.5671673369
9575.5,33286.8311685498,5348.5,32707.3373744244
21450,32803.9621081397,19645,29848.6456607703
28260,27239.7888566401,31245,22186.5303554835
25393,43329.6941975791,26314,39169.9194457461
973.5,34333.3607372005,2615.5,33826.463050794
12796,35130.3343099164,7762,34223.0311830532
25343.5,35551.3459093665,26205.5,31412.049689584
11421.5,34287.436055046,6611.5,33546.0811551058
7669,38043.2936396118,4318,37571.7404435816
10850,37608.0863777918,6227,36915.4340873235
19595,45851.7966417754,16693,43423.0199655777
29426,30405.8407896455,33225,24994.7024340074
18088,35197.7380254947,14125,33233.4380559492
24919,33745.5449356982,25415,29751.6012858324
24984,33149.1424623805,25545,29131.0052886573
16557,37907.7812272701,12263,36253.8497191485
20362,39365.4418119705,17915,36718.6468943884
19937,35045.1077455219,17276,32510.8756545459
21225,37452.6578235478,19295,34559.4646830781
23667,45687.2706767745,23202,42096.4071134297
5218,35842.2943493263,3491,35401.865218804
7490,30540.752572562,4247,30073.7651556353
15245,34137.5905983636,10605,32763.1129917686
20975,28739.2702577645,18878,25921.1816217751
17948,29224.8936543336,13883,27304.4858806442
26461,23312.8826538578,28426,18760.7793361945
15729,36485.4537487568,11231,35004.7798335074
