trackName;COLOR;StandardizedName;FNAME;GROUP;Target;Auto Use Train (Core)  94;TYPE;Cell_TissueType;PrimaryImmuneCells;Brain; Tcells;Bcells ;NK;Monocytes;Hematop;thymus;CD4 ;CD8 ;Th17;T-reg;Th1 ;Th2;Primary;ImmuneCells
wgEncodeUwDnaseHmvecdblneoPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-dBl-Neo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyadHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HMVEC-dLy-Ad.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyadHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HMVEC-dLy-Ad.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyadPkRep1.narrowPeak;.;.;.;.;.;.;.;HMVEC-dLy-Ad.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyadPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-dLy-Ad.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyneoHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HMVEC-dLy-Neo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyneoHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HMVEC-dLy-Neo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyneoPkRep1.narrowPeak;.;.;.;.;.;.;.;HMVEC-dLy-Neo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdlyneoPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-dLy-Neo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdneoHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HMVEC-dNeo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdneoHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HMVEC-dNeo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdneoPkRep1.narrowPeak;.;.;.;.;.;.;.;HMVEC-dNeo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecdneoPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-dNeo.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmveclblHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HMVEC-LBl.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmveclblHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HMVEC-LBl.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmveclblPkRep1.narrowPeak;.;.;.;.;.;.;.;HMVEC-LBl.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmveclblPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-LBl.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecllyHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HMVEC-LLy.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecllyHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HMVEC-LLy.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecllyPkRep1.narrowPeak;.;.;.;.;.;.;.;HMVEC-LLy.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHmvecllyPkRep2.narrowPeak;.;.;.;.;.;.;.;HMVEC-LLy.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHnpceHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HNPCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHnpceHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HNPCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHnpcePkRep1.narrowPeak;.;.;.;.;.;.;.;HNPCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHnpcePkRep2V2.narrowPeak;.;.;.;.;.;.;.;HNPCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpaecHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HPAEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpaecPkRep1.narrowPeak;.;.;.;.;.;.;.;HPAEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpafHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HPAF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpafHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HPAF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpafPkRep1.narrowPeak;.;.;.;.;.;.;.;HPAF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpafPkRep2.narrowPeak;.;.;.;.;.;.;.;HPAF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpdlfHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HPdLF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpdlfHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HPdLF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpdlfPkRep1.narrowPeak;.;.;.;.;.;.;.;HPdLF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpdlfPkRep2.narrowPeak;.;.;.;.;.;.;.;HPdLF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpfHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HPF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpfHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HPF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpfPkRep1.narrowPeak;.;.;.;.;.;.;.;HPF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHpfPkRep2.narrowPeak;.;.;.;.;.;.;.;HPF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrceHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HRCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrceHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HRCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrcePkRep1.narrowPeak;.;.;.;.;.;.;.;HRCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrcePkRep2.narrowPeak;.;.;.;.;.;.;.;HRCEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHreHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HRE.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHreHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HRE.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrePkRep1V2.narrowPeak;.;.;.;.;.;.;.;HRE.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrePkRep2V2.narrowPeak;.;.;.;.;.;.;.;HRE.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrgecHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HRGEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrgecHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HRGEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrgecPkRep1.narrowPeak;.;.;.;.;.;.;.;HRGEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrgecPkRep2.narrowPeak;.;.;.;.;.;.;.;HRGEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrpeHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HRPEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrpeHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HRPEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrpePkRep1V2.narrowPeak;.;.;.;.;.;.;.;HRPEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHrpePkRep2V2.narrowPeak;.;.;.;.;.;.;.;HRPEpiC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHs27aHotspotsRep1.broadPeak;.;.;.;.;.;.;.;bone_marrow_HS27a.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHs27aPkRep1.narrowPeak;.;.;.;.;.;.;.;bone_marrow_HS27a.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHs5HotspotsRep1.broadPeak;.;.;.;.;.;.;.;bone_marrow_HS5.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHs5PkRep1.narrowPeak;.;.;.;.;.;.;.;bone_marrow_HS5.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HSMM.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HSMM.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmPkRep1.narrowPeak;.;.;.;.;.;.;.;HSMM.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmPkRep2.narrowPeak;.;.;.;.;.;.;.;HSMM.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmtHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HSMMtube.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmtHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HSMMtube.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmtPkRep1.narrowPeak;.;.;.;.;.;.;.;HSMMtube.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHsmmtPkRep2.narrowPeak;.;.;.;.;.;.;.;HSMMtube.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHuvecHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HUVEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHuvecHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HUVEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHuvecPkRep1V2.narrowPeak;.;.;.;.;.;.;.;HUVEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHuvecPkRep2.narrowPeak;.;.;.;.;.;.;.;HUVEC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHvmfHotspotsRep1.broadPeak;.;.;.;.;.;.;.;HVMF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHvmfHotspotsRep2.broadPeak;.;.;.;.;.;.;.;HVMF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHvmfPkRep1.narrowPeak;.;.;.;.;.;.;.;HVMF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseHvmfPkRep2.narrowPeak;.;.;.;.;.;.;.;HVMF.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseJurkatHotspotsRep1.broadPeak;.;.;.;.;.;.;.;Jurkat.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseJurkatHotspotsRep2.broadPeak;.;.;.;.;.;.;.;Jurkat.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseJurkatPkRep1.narrowPeak;.;.;.;.;.;.;.;Jurkat.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseJurkatPkRep2.narrowPeak;.;.;.;.;.;.;.;Jurkat.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf2c10c5HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf2c10c5HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf2c10c5PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf2c10c5PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4c50c4HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4c50c4HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4c50c4PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4c50c4PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4g7d3HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4g7d3HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4g7d3PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znf4g7d3PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfa41c6HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfa41c6HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfa41c6PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfa41c6PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfb34a8HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfb34a8HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfb34a8PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfb34a8PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfe103c6HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfe103c6HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfe103c6PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfe103c6PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znff41b2HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znff41b2HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znff41b2PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znff41b2PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfg54a11HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfg54a11HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfg54a11PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfg54a11PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfp5HotspotsRep1.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfp5HotspotsRep2.broadPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfp5PkRep1.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseK562Znfp5PkRep2.narrowPeak;.;.;.;.;.;.;.;K562.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2Diff4dHotspotsRep1.broadPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2Diff4dHotspotsRep2.broadPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2Diff4dPkRep1.narrowPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2Diff4dPkRep2.narrowPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2HotspotsRep1.broadPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2HotspotsRep2.broadPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2PkRep1.narrowPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLhcnm2PkRep2.narrowPeak;.;.;.;.;.;.;.;LHCN-M2.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLncapHotspotsRep1.broadPeak;.;.;.;.;.;.;.;LNCaP.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLncapHotspotsRep2.broadPeak;.;.;.;.;.;.;.;LNCaP.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLncapPkRep1.narrowPeak;.;.;.;.;.;.;.;LNCaP.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseLncapPkRep2.narrowPeak;.;.;.;.;.;.;.;LNCaP.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseM059jHotspotsRep1.broadPeak;.;.;.;.;.;.;.;M059J.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseM059jHotspotsRep2.broadPeak;.;.;.;.;.;.;.;M059J.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseM059jPkRep1.narrowPeak;.;.;.;.;.;.;.;M059J.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseM059jPkRep2.narrowPeak;.;.;.;.;.;.;.;M059J.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Est100nm1hHotspotsRep1.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Est100nm1hHotspotsRep2.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Est100nm1hPkRep1.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Est100nm1hPkRep2.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Estctrl0hHotspotsRep1.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Estctrl0hHotspotsRep2.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Estctrl0hPkRep1.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7Estctrl0hPkRep2.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7HotspotsRep1.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7HotspotsRep2.broadPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7PkRep1.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMcf7PkRep2.narrowPeak;.;.;.;.;.;.;.;MCF-7.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMonocd14HotspotsRep1.broadPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14PkRep1.narrowPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746HotspotsRep1.broadPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746HotspotsRep1V2.broadPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746HotspotsRep2.broadPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746PkRep1.narrowPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746PkRep1V2.narrowPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMonocd14ro1746PkRep2.narrowPeak;.;.;.;.;.;.;.;Monocytes-CD14+_RO01746.;x;.;.;.;.;x;.;.;.;.;.;.;.;.;x;x
wgEncodeUwDnaseMscHotspotsRep1.broadPeak;.;.;.;.;.;.;.;bone_marrow_MSC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMscHotspotsRep2.broadPeak;.;.;.;.;.;.;.;bone_marrow_MSC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMscPkRep1.narrowPeak;.;.;.;.;.;.;.;bone_marrow_MSC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseMscPkRep2.narrowPeak;.;.;.;.;.;.;.;bone_marrow_MSC.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseNb4HotspotsRep1.broadPeak;.;.;.;.;.;.;.;NB4.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
wgEncodeUwDnaseNb4HotspotsRep2.broadPeak;.;.;.;.;.;.;.;NB4.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.
